Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
CHINA MAINLAND,97663,1959983,9,72.23,0.6847157265289824,14849,8259,0.0,5.5592175667245,0.79,15.2,757,0.0,4.483443061597804,20.06883876186478,7.35,0.99,1115,6.378870819097358,37.489458737700055,0.0,Country/Region,3734,968,4.534816144696317,0,0.8064881447407455,22739,n/a,2390,0.0,173,23.28,n/a,60575,2216,19256,2653,20675,17229,89404,13507,8.46,10583,0.78,31.79,1.14,28.44,3.82,22.3,2.45,17.47,0.18,2.27,775,7175,2.72,0,91.54
NETHERLANDS,35708,1644759,10,79.42,1.4442945922482358,14208,9868,0.0,2.0325869661243097,2.21,39.79,557,0.0,3.762371064723797,46.06135879914865,15.65,5.05,335,2.332272398025132,51.23714238545984,0.0,Country/Region,4139,1802,3.8054818165946185,0,1.8510258736421008,6215,n/a,3632,0.0,311,17.41,n/a,29090,4169,17087,4837,19054,6827,25840,3582,27.64,1594,1.56,58.74,0.94,23.47,11.59,12.31,10.17,5.48,0.87,11.68,789,5587,13.55,0,72.36
AUSTRALIA,45168,1569048,11,75.86,1.1697069119730783,13855,8526,0.0,2.571073375319335,1.37,30.67,604,0.0,3.5891828495011997,34.73804463336876,12.26,1.88,330,2.9501534578805635,46.17783596572795,0.0,Country/Region,4037,850,3.6303091415606503,0,1.3959861604709798,7943,n/a,2646,0.0,504,17.59,n/a,32601,2863,15905,3555,15118,8295,36642,5778,18.88,2623,1.34,48.79,0.73,25.44,8.94,17.72,5.86,8.05,1.12,6.34,618,5538,7.87,0,81.12
SPAIN,47491,1433132,12,76.05,0.9901720641805816,13984,9163,0.0,2.7033042345751537,1.16,29.45,827,0.0,3.278276251250028,30.176917731780758,10.01,1.84,409,3.1018804876949577,43.91548088479923,0.0,Country/Region,3614,876,3.315840051204997,0,1.2126923079248741,8768,n/a,3859,0.0,629,18.46,n/a,34731,2745,17486,4313,11629,9521,38328,4528,19.29,3196,1.74,50.35,0.86,27.41,7.61,13.04,8.13,9.2,1.32,5.78,549,4756,9.08,0,80.71
SWITZERLAND,24044,1250504,13,81.28,1.5607411869905174,12218,7347,0.0,1.3686434696284557,2.41,50.82,461,0.0,2.8605163832034766,52.00898353019464,17.08,6.18,298,1.570436807945454,52.27341494759607,0.0,Country/Region,2555,1486,2.893293323568278,0,2.0900376516464276,2001,n/a,3265,0.0,808,8.32,n/a,19760,2949,11766,4033,17681,4516,16697,2016,30.56,1462,1.92,59.54,1.24,22.85,10.63,10.2,13.58,7.4,3.36,12.27,580,4107,16.77,0,69.44
SWEDEN,23499,1022023,14,82.72,1.2651188518660368,10171,5162,0.0,1.3376207325236684,1.7,43.28,500,0.0,2.3378681999503934,43.492191157070515,13.54,5.12,274,1.53484006612503,50.65939099961701,0.0,Country/Region,2497,1204,2.3646564284746168,0,1.7477810735929413,3650,n/a,1629,0.0,148,15.53,n/a,19457,1581,10320,1891,12097,5254,18337,2586,21.97,1297,2.13,53.04,1.17,27.0,10.63,13.29,6.93,6.67,0.63,6.73,399,3182,8.05,0,78.03
SOUTH KOREA,37471,835428,15,75.51,0.7546934082357023,7625,4847,0.0,2.1329412514742914,0.81,20.35,524,0.0,1.911033855938817,22.295321715459956,7.77,3.9,274,2.447422959180008,39.69731164633984,0.0,Country/Region,2433,1463,1.932931245899253,0,0.8959617873290734,11122,n/a,1593,0.0,125,29.68,n/a,25617,1151,10984,1616,14909,6945,32624,5239,12.94,2449,1.4,42.88,0.73,27.11,6.49,20.45,4.25,9.56,0.33,3.07,305,2911,4.31,0,87.06
BELGIUM,19224,806998,16,80.42,1.4226936329588016,9131,4438,0.0,1.094277244224648,2.04,47.5,292,0.0,1.8460004927712659,41.978672492717436,14.73,5.29,188,1.255617916983173,49.76186137120266,0.0,Country/Region,1906,1016,1.867152704455926,0,1.686958677532633,2125,n/a,1512,0.0,333,11.05,n/a,15318,1580,8541,2052,10365,3689,14786,1930,23.09,1158,1.52,55.76,0.98,24.08,9.91,12.6,7.87,7.56,1.73,8.22,393,2831,10.67,0,76.91
INDIA,32653,760269,17,82.48,0.7554652803724007,5483,4402,0.0,1.8586888709772902,0.97,16.79,493,0.0,1.7391083356324524,23.283281781153338,8.16,0.83,242,2.132734698462939,42.26011842097204,0.0,Country/Region,1656,272,1.7590357342446974,0,0.9356640386607775,5632,n/a,1651,0.0,490,17.25,n/a,26036,1009,7501,2011,6387,7472,28251,5189,13.48,5874,1.51,28.81,0.74,28.7,5.07,19.93,5.06,22.56,1.5,3.09,317,2665,6.16,0,86.52
SCOTLAND,16871,688753,18,75.73,1.2789210242427835,5443,4367,0.0,0.9603387113667308,1.77,32.26,257,0.0,1.5755161442750636,40.82466955130105,13.84,2.85,365,1.1019314334905903,47.27176480350898,0.0,Country/Region,1998,481,1.593569038153914,0,1.6405838123851397,3433,n/a,1230,0.0,572,20.35,n/a,12781,1609,7022,1747,6714,3279,12504,1571,25.88,909,1.52,54.94,2.16,25.66,11.84,12.29,7.29,7.11,3.39,9.54,299,2335,10.36,0,74.12
DENMARK,12947,606180,19,80.93,1.455876388352514,6052,3164,0.0,0.7369750042122616,2.21,46.74,284,0.0,1.3866311672495917,46.82011276743647,15.64,4.97,172,0.8456348923835382,51.5002935351819,0.0,Country/Region,1579,643,1.4025197415447042,0,1.881517228296956,1799,n/a,890,0.0,107,13.9,n/a,10828,1019,5963,1129,7214,2955,9783,1332,24.44,578,2.19,55.07,1.33,27.29,12.2,12.3,6.87,5.34,0.83,7.87,286,2025,8.72,0,75.56
BRAZIL,24611,598286,20,78.1,0.8011284710088985,6132,6681,0.0,1.4009185007081153,0.72,24.92,3461,0.0,1.3685737149511519,24.309698915119256,7.51,1.05,314,1.607470482463216,41.176415103002725,0.0,Country/Region,1278,259,1.384255379738386,0,0.9769117291686745,6585,n/a,3008,0.0,79,26.76,n/a,18200,2895,7230,1628,4517,4762,17930,3460,27.15,2748,14.06,39.73,1.28,26.16,5.19,19.01,12.22,15.1,0.32,11.76,178,1849,6.61,0,72.85
ISRAEL,15324,567242,21,79.92,1.2026498499086402,5328,3307,0.0,0.8722796759518573,1.64,34.77,268,0.0,1.2975608508578194,37.01657530670843,12.69,2.0,211,1.0008889388186715,47.80221103497781,0.0,Country/Region,1429,306,1.312428821857041,0,1.4875513973679175,2762,n/a,1367,0.0,99,18.02,n/a,12325,828,6582,1399,7951,3137,12017,1743,21.58,863,1.75,53.4,1.38,25.45,9.33,14.14,8.92,7.0,0.65,5.4,252,1945,9.13,0,78.42
TAIWAN,22708,565441,22,81.92,0.9038209617755858,3474,3638,0.0,1.292595071881674,0.79,15.3,285,0.0,1.293441079944532,24.900519640655276,9.34,1.44,264,1.4831758041434608,45.99990444777171,0.0,Country/Region,1161,327,1.308261844961528,0,1.0006545035496897,7267,n/a,1260,0.0,39,32.0,n/a,16476,1457,7465,1928,8163,4272,19070,2973,16.02,1766,1.26,45.31,1.16,25.93,5.11,18.04,5.55,10.72,0.17,6.42,179,2121,8.49,0,83.98
AUSTRIA,13799,501930,23,76.3,1.1895591202261036,6093,2555,0.0,0.7854729345118558,1.51,44.16,242,0.0,1.148160252363304,36.374374954706866,12.65,3.02,102,0.9012833768440908,45.93485961301544,0.0,Country/Region,1151,417,1.16131633157401,0,1.4617438767343982,1530,n/a,1000,0.0,123,11.09,n/a,10724,679,5525,1060,6532,2743,11244,1552,18.52,904,1.75,51.52,0.74,25.58,8.34,14.47,7.25,8.43,0.89,4.92,208,1745,7.68,0,81.48
RUSSIA,32831,489323,24,72.17,0.5265451798604978,9967,3947,0.0,1.868821067683074,0.52,30.36,364,0.0,1.1193218559702927,14.904297767354025,4.49,1.0,144,2.1443607902868576,30.363547208431058,0.0,Country/Region,972,328,1.1321474933054196,0,0.5989454396284204,4671,n/a,2546,0.0,158,14.23,n/a,25902,818,6433,2467,3740,4246,28884,4529,12.02,10694,1.11,24.84,0.44,16.39,2.96,17.49,7.75,41.29,0.48,2.49,171,1475,7.51,0,87.98
FINLAND,11720,438744,25,82.21,1.0901800426621162,4532,2434,0.0,0.6671311538864374,1.17,38.67,281,0.0,1.0036228592889156,37.435494880546074,12.23,2.89,108,0.7654932369456298,49.54253703071672,0.0,Country/Region,1227,339,1.0151227712631392,0,1.504386136732205,2337,n/a,768,0.0,112,19.94,n/a,9014,748,4777,818,4527,2378,9286,1322,20.77,537,2.4,53.0,0.92,26.38,10.47,14.67,6.55,5.96,0.96,6.38,137,1433,6.98,0,79.23
TURKEY,20106,407997,26,79.09,0.6817516462747438,2782,2094,0.0,1.1444828481263405,0.59,13.84,258,0.0,0.9332893799602952,20.29230080572963,6.31,0.66,155,1.3132258551219138,38.57223893365165,0.0,Country/Region,1031,132,0.9439833828087609,0,0.8154682103696048,4948,n/a,555,0.0,28,24.61,n/a,16004,567,3921,650,2501,4105,18012,3765,10.41,4213,1.28,24.5,0.77,25.65,5.13,23.53,2.76,26.32,0.14,2.82,119,1269,3.23,0,89.59
NORWAY,9419,407261,27,81.68,1.3069050642318718,4079,2053,0.0,0.536152588605491,1.99,43.31,235,0.0,0.9316057867386519,43.2382418515766,14.27,5.11,76,0.6152031398285739,51.1839626924302,0.0,Country/Region,930,481,0.9422804983028766,0,1.7375758441486167,1501,n/a,690,0.0,110,15.94,n/a,7335,702,3772,812,2927,2059,7366,1005,21.8,499,2.49,51.42,0.81,28.07,9.87,13.7,7.33,6.8,1.17,7.45,187,1344,8.62,0,78.2
HONG KONG,11125,401035,28,82.55,1.3579719191011237,2609,1943,0.0,0.633262294111486,1.81,23.45,103,0.0,0.9173638690783926,36.04808988764045,14.25,1.45,88,0.7266307389948917,51.32050301123596,0.0,Country/Region,778,161,0.9278753910560896,0,1.4486317559227528,2917,n/a,584,0.0,88,26.22,n/a,8037,790,4026,974,4475,2053,9182,1349,17.47,609,0.93,50.09,0.79,25.54,6.99,16.78,5.25,7.58,0.79,7.1,201,1585,8.76,0,82.53
POLAND,20175,393728,29,75.29,0.7462203469640645,6305,2705,0.0,1.1484104974111669,0.79,31.25,349,0.0,0.9006491738738449,19.515638166047086,6.53,1.38,186,1.3177325985817474,37.288671603469645,0.0,Country/Region,970,279,0.9109691721912851,0,0.7842571762485242,2945,n/a,1336,0.0,79,14.6,n/a,15133,521,5440,1200,3414,3878,17470,2896,13.41,2919,1.73,35.95,0.92,25.63,4.81,19.14,6.62,19.29,0.39,2.58,159,1318,5.95,0,86.59
GREECE,12494,327279,30,74.54,0.9397204178005444,3480,1941,0.0,0.7111891328205759,1.06,27.85,283,0.0,0.7486476983507855,26.194893548903472,9.66,1.2,109,0.8160471418428923,42.454552569233236,0.0,Country/Region,875,150,0.7572260029908761,0,1.052670328892188,2514,n/a,681,0.0,59,20.12,n/a,9273,491,4125,674,2594,2590,10553,1586,15.54,972,2.27,44.48,0.87,27.93,7.0,17.1,5.45,10.48,0.47,3.93,133,1207,5.39,0,84.46
SINGAPORE,9696,326332,31,81.2,1.239028063118812,3016,1208,0.0,0.5519201081981995,1.83,31.11,111,0.0,0.746481444572394,33.65635313531353,14.06,1.67,61,0.6332954287905141,50.398935447607265,0.0,Country/Region,465,162,0.7550349274106146,0,1.3525172094369968,1275,n/a,295,0.0,105,13.15,n/a,6652,478,3427,571,5128,1632,8488,991,12.46,602,1.14,51.52,0.63,24.53,4.8,14.9,3.04,9.05,1.08,4.93,177,1363,5.89,0,87.54
NEW ZEALAND,8477,288761,32,79.13,1.0970391765954937,3305,1531,0.0,0.48253163749960154,1.55,38.99,88,0.0,0.660538128090929,34.0640556800755,11.37,3.07,50,0.5536762943334559,46.4376209626047,0.0,Country/Region,848,260,0.6681068380484185,0,1.3689011802702253,866,n/a,431,0.0,65,10.22,n/a,6491,458,2779,545,2592,1593,6946,1290,18.06,829,1.04,42.81,0.59,24.54,10.0,19.87,5.08,12.77,0.77,5.4,131,964,6.43,0,81.94
PORTUGAL,7849,244836,33,78.77,1.0423958848260926,3228,1955,0.0,0.44678433676234197,1.24,41.13,115,0.0,0.5600600951280496,31.193273028411262,11.11,1.26,65,0.5126583973367105,47.35214474455345,0.0,Country/Region,545,99,0.5664774876123251,0,1.253535652540036,1228,n/a,958,0.0,59,15.65,n/a,5953,708,2861,1230,2153,1675,5894,891,24.91,526,1.47,48.06,0.83,28.14,6.94,14.97,12.21,8.84,0.75,9.02,97,872,15.67,0,75.09
MEXICO,10329,226278,34,76.28,0.7143486978410302,3546,1641,0.0,0.5879520212024755,0.47,34.33,262,0.0,0.5176088410421048,21.9070577984316,6.69,1.0,106,0.674639901400291,38.762656191306036,0.0,Country/Region,620,103,0.52353981008488,0,0.8803589789239857,1919,n/a,716,0.0,65,18.58,n/a,7562,381,3090,653,1517,1911,8688,1289,15.89,1272,2.54,40.86,1.03,25.27,6.0,17.05,6.93,16.82,0.63,3.69,49,691,6.32,0,84.11
SOUTH AFRICA,7946,218383,35,76.92,0.9318944248678581,2673,1494,0.0,0.45230581474246,1.18,33.64,322,0.0,0.49954910125287477,27.48338786810974,9.65,1.41,101,0.5189939642295199,42.8303098791845,0.0,Country/Region,631,112,0.5052731345767877,0,1.1044498765449537,833,n/a,538,0.0,50,10.48,n/a,5225,368,1982,440,1304,1574,6452,926,18.8,743,4.05,37.93,1.27,30.12,7.94,17.72,6.77,14.22,0.63,4.63,94,767,5.54,0,81.2
IRELAND,7026,216092,36,72.26,1.0819727440933675,2562,1610,0.0,0.3999371576114428,1.35,36.46,95,0.0,0.4943084598523521,30.756048961001994,11.09,1.91,72,0.4589040514317401,43.91215310276118,0.0,Country/Region,598,134,0.49997244381186806,0,1.2359653271642126,683,n/a,625,0.0,273,9.72,n/a,4943,502,2593,845,2631,1248,5416,680,22.91,422,1.35,52.46,1.02,25.25,8.51,13.76,8.9,8.54,3.89,7.14,95,779,12.03,0,77.09
CZECH REPUBLIC,9067,196921,37,72.22,0.8386366935039153,3324,1500,0.0,0.5161158850075365,0.81,36.66,311,0.0,0.45045497391196815,21.718429469504798,7.85,1.92,126,0.5922122166711625,38.32820285651263,0.0,Country/Region,550,174,0.45561646709677767,0,0.8727787440709958,1617,n/a,575,0.0,33,17.83,n/a,6648,296,2661,513,1772,1745,7567,1168,16.54,1074,3.43,40.03,1.39,26.25,6.07,17.57,6.34,16.16,0.36,3.26,73,712,5.66,0,83.46
HUNGARY,7258,192681,38,74.88,1.0150770597960872,3155,1252,0.0,0.41314316680100366,1.2,43.47,79,0.0,0.4407560129611974,26.547395976853128,9.3,3.68,68,0.4740571598763977,39.943477927803805,0.0,Country/Region,548,267,0.4458063715737489,0,1.0668360229070273,1234,n/a,519,0.0,99,17.0,n/a,5869,314,2510,557,1912,1521,6006,933,17.25,905,1.09,42.77,0.94,25.92,7.55,15.9,7.15,15.42,1.36,4.33,87,675,7.67,0,82.75
WALES,5787,187278,39,72.51,1.0817260238465527,1607,1139,0.0,0.3294102378447793,1.31,27.77,51,0.0,0.4283967002213353,32.361845515811304,11.89,2.61,58,0.3779786145225562,44.41464290651461,0.0,Country/Region,603,151,0.43330544088721024,0,1.3004960107621162,1288,n/a,268,0.0,161,22.26,n/a,4361,399,2239,427,2205,1117,4648,677,19.68,328,0.88,51.34,1.0,25.61,10.42,15.52,4.63,7.52,2.78,6.89,76,688,7.38,0,80.32
ARGENTINA,7075,173868,40,79.87,0.8129565229681979,2618,1511,0.0,0.4027263578282035,0.61,37.0,218,0.0,0.3977214487237322,24.57498233215548,7.39,0.95,109,0.46210449243944796,41.39156269964665,0.0,Country/Region,519,67,0.40227870009385763,0,0.9875724322305068,1288,n/a,668,0.0,57,18.2,n/a,5665,717,2547,665,1417,1493,5564,855,21.36,770,3.08,44.96,1.54,26.35,7.34,15.09,9.44,13.59,0.81,10.13,43,523,9.4,0,78.64
IRAN,7263,133676,41,73.54,0.7000693377392263,1302,663,0.0,0.4134277790680201,0.69,17.93,104,0.0,0.3057826188809536,18.40506677681399,7.09,0.3,65,0.4743837354894291,39.678077116893846,0.0,Country/Region,241,22,0.3092863983812232,0,0.7396276553314142,1480,n/a,314,0.0,13,20.38,n/a,5325,143,1541,253,772,1528,6600,1122,9.13,1134,1.43,28.94,0.89,28.69,3.32,21.07,4.32,21.3,0.18,1.97,50,515,3.48,0,90.87
THAILAND,3837,126548,42,79.93,1.0470921813917122,1836,549,0.0,0.218411453708384,1.41,47.85,97,0.0,0.2894773845278652,32.980974719833206,10.06,1.51,32,0.2506141254403056,45.564348214751114,0.0,Country/Region,272,58,0.2927943321340183,0,1.325376392184845,420,n/a,104,0.0,28,10.95,n/a,2886,177,1220,148,1057,794,3288,541,14.31,331,2.53,42.27,0.83,27.51,7.09,18.75,2.71,11.47,0.73,4.61,54,386,3.86,0,85.69
CHILE,3874,113700,43,84.31,0.9008372483221476,1877,1045,0.0,0.22051758448430533,0.88,48.45,223,0.0,0.2600877028543973,29.34950955085183,9.45,1.45,40,0.253030784976738,46.035155240061954,0.0,Country/Region,456,56,0.26306789173782186,0,1.1794420089564708,471,n/a,528,0.0,32,12.16,n/a,3117,220,1372,326,439,697,2829,524,26.97,524,5.76,44.02,1.03,22.36,11.77,16.81,13.63,16.81,0.83,5.68,34,366,8.42,0,73.03
NORTHERN IRELAND,2922,81422,44,74.44,0.9729968514715949,902,552,0.0,0.16632740884438313,1.16,30.87,34,0.0,0.18625207512586403,27.865160848733744,10.23,1.68,19,0.19085078825555715,43.960015708418894,0.0,Country/Region,274,49,0.1883862258669915,0,1.1197918396006672,558,n/a,185,0.0,47,19.1,n/a,2167,234,1134,225,1110,553,2370,309,18.89,171,1.16,52.33,0.65,25.52,9.38,14.26,6.33,7.89,1.61,8.01,34,299,7.7,0,81.11
EGYPT,3846,79864,45,80.45,0.7722622724908996,1188,356,0.0,0.21892375578901352,0.65,30.89,63,0.0,0.1826881644746138,20.765470618824754,6.63,1.09,22,0.2512019615437621,41.868325325013004,0.0,Country/Region,184,42,0.1847814785026333,0,0.8344830546881283,538,n/a,97,0.0,8,13.99,n/a,3113,81,927,87,787,928,3490,733,9.26,525,1.64,29.78,0.57,29.81,4.78,23.55,2.52,16.86,0.21,2.11,25,255,2.26,0,90.74
UKRAINE,6823,69208,46,63.21,0.3893931408471347,2138,610,0.0,0.388381899570577,0.29,31.34,90,0.0,0.15831266261343124,10.143338707313498,3.06,0.86,26,0.4456450815426648,26.4373706580683,0.0,Country/Region,170,59,0.16012667239570075,0,0.40762111413655766,623,n/a,400,0.0,14,9.13,n/a,4215,82,1336,324,479,691,6213,846,8.94,1342,1.32,31.7,0.38,16.39,2.49,20.07,5.86,31.84,0.21,1.2,20,209,4.75,0,91.06
SLOVENIA,3081,66778,47,76.5,0.7439988964621876,1035,487,0.0,0.17537807893550458,0.52,33.59,45,0.0,0.15275405999306021,21.674131775397598,7.89,1.66,31,0.20123589274995607,42.12918698474522,0.0,Country/Region,183,51,0.15450437708415363,0,0.8709985929839934,413,n/a,242,0.0,15,13.4,n/a,2276,92,808,228,621,607,2594,485,15.81,376,1.46,35.5,1.01,26.67,5.94,21.31,7.85,16.52,0.49,2.99,16,243,7.4,0,84.19
ROMANIA,4522,64247,48,63.16,0.5940288146837682,1446,463,0.0,0.2574033342896305,0.57,31.98,78,0.0,0.14696442080287128,14.20765148164529,5.42,0.84,29,0.29535498442560904,32.02996050420168,0.0,Country/Region,144,38,0.1486483978934023,0,0.5709499498460527,544,n/a,248,0.0,13,12.03,n/a,2738,96,836,212,534,857,4059,324,10.24,721,1.72,30.53,0.64,31.3,3.18,11.83,5.48,26.33,0.29,2.12,26,245,4.69,0,89.76
SLOVAKIA,2882,53279,49,73.94,0.6011202984038863,1218,412,0.0,0.16405051070825194,0.24,42.26,74,0.0,0.12187522181512256,18.48681471200555,5.55,2.36,39,0.18823818335130588,35.23820440666204,0.0,Country/Region,142,68,0.1232717168328884,0,0.7429127851474107,317,n/a,191,0.0,20,11.0,n/a,2122,80,615,157,542,507,2470,363,14.3,637,2.57,28.98,1.35,23.89,4.93,17.11,6.63,30.02,0.69,2.78,7,160,5.45,0,85.7
CROATIA,3522,52917,50,63.66,0.5788651050539466,765,347,0.0,0.2004808808863509,0.57,21.72,41,0.0,0.1210471501490426,15.024701873935264,4.91,1.68,27,0.23003986181932662,31.856832396365704,0.0,Country/Region,120,59,0.12243415679059208,0,0.6037840097962365,557,n/a,155,0.0,6,15.81,n/a,2155,90,643,159,382,526,3175,543,9.85,443,1.16,29.84,0.77,24.41,3.41,25.2,4.4,20.56,0.17,2.56,20,173,4.51,0,90.15
