Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
ITALY,122448,2275315,9,76.54,1.2833902472886451,54397,49518,76.11,3.9479398639461927,1.72,44.42,16459,63.86,5.6531874245994045,18.58188782176924,13.63,3.2,4708,4.226302978927851,47.69729582353326,0.92,Country/Region,10616,3923,5.688227204791629,1130,1.431933519612611,30191,n/a,23818,0.0,5944,24.66,n/a,89780,24012,48742,17735,6228,23441,72930,12215,40.44,5382,13.44,54.29,3.84,26.11,8.67,13.61,19.45,5.99,4.85,19.61,2101,16694,14.48,0,59.56
JAPAN,132636,1856627,10,74.33,0.8817392216291203,36637,49962,84.11,4.276418984339206,0.96,27.62,22854,75.58,4.612926301884231,13.997911577550589,8.12,5.45,4893,4.5779426524979945,39.391061715522184,0.59,Country/Region,12596,7235,4.6415182999060205,780,1.0786890430468477,42133,n/a,16083,0.0,3511,31.77,n/a,101238,21412,43626,9619,7765,28218,82674,19066,37.67,10328,17.23,43.09,3.69,27.87,9.5,18.83,12.13,10.2,2.65,16.14,1267,10774,7.25,0,62.33
SPAIN,104137,1813511,11,73.2,1.1621863852425172,46332,44405,74.57,3.357560871649717,1.56,44.49,17018,61.07,4.50580142950435,17.414665296676493,11.66,2.88,4040,3.594297279797217,44.213262466750535,0.9,Country/Region,7884,2999,4.5337294424679095,933,1.341986519902006,21114,n/a,20326,0.0,8008,20.28,n/a,74324,20934,41439,15463,5062,17548,59732,8828,42.64,6509,16.34,55.75,3.88,23.61,7.57,11.88,19.52,8.76,7.69,20.1,1621,12143,14.85,0,57.36
NETHERLANDS,66073,1704613,12,79.81,1.6605511358648768,38628,33823,65.5,2.1303102592979615,2.91,58.46,9078,56.55,4.235236341081857,25.798934511827827,18.28,5.98,6553,2.2805151307224283,53.11571210025276,1.72,Country/Region,7541,3948,4.261487328234321,1136,1.9880842814311794,10825,n/a,12136,0.0,5143,16.38,n/a,53065,20310,33768,10651,5765,12055,32250,4995,51.19,2247,13.74,63.64,9.92,22.72,11.41,9.41,18.37,4.23,7.78,30.74,1926,12079,16.12,0,48.81
INDIA,133729,1609821,13,74.82,0.796337522153011,24304,35037,91.13,4.311659235476776,0.78,18.17,19586,82.01,3.9997186468933044,12.03793492810086,7.87,1.2,3137,4.615667639071627,39.407326052688646,0.37,Country/Region,5231,1602,4.024509840195694,500,0.927651845485192,34307,n/a,8956,0.0,2279,25.65,n/a,74392,15070,25232,7083,3813,21447,98692,13447,26.2,14266,14.65,33.92,2.35,28.83,3.91,18.08,6.7,19.18,1.7,11.27,1046,10529,5.3,0,73.8
SOUTH KOREA,84677,1391576,14,80.26,0.9747111021883157,23007,28768,84.79,2.7301360892735835,1.1,27.17,15831,79.8,3.457472896532718,16.433931291850207,9.36,4.51,2185,2.922633749401163,42.857846930099086,0.64,Country/Region,6074,3816,3.47890312362689,541,1.266410458481086,28777,n/a,12164,0.0,1751,33.98,n/a,68053,15452,30655,4678,6182,17731,55909,11888,33.97,7779,18.7,45.05,2.58,26.05,7.17,17.47,14.37,11.43,2.07,18.25,929,7926,5.52,0,66.03
SWITZERLAND,50798,1337012,15,79.1,1.7354898854285603,33901,26368,58.29,1.6378172710762011,3.0,66.74,7863,49.54,3.32190462636536,26.320170085436434,18.21,8.22,3460,1.753297225953686,52.075683912752474,1.7,Country/Region,6202,4178,3.3424945695575627,864,2.028251066239248,4537,n/a,10827,0.0,7245,8.93,n/a,40302,13910,24794,8843,4701,9621,24430,3655,51.91,2232,15.48,61.52,6.81,23.87,12.21,9.07,21.31,5.54,14.26,27.38,1526,9250,17.41,0,48.09
SWEDEN,44099,1074225,16,82.31,1.5233976779518812,26981,20691,62.54,1.4218296751287334,2.37,61.18,6902,53.62,2.6689910017691156,24.35939590466904,16.47,7.12,3215,1.522080679698642,52.7232130728588,1.44,Country/Region,4217,3138,2.6855340333392466,634,1.87715241034582,6086,n/a,8449,0.0,3488,13.8,n/a,34291,10955,20260,6357,3086,8844,23408,3747,46.92,1440,15.65,59.08,7.29,25.79,9.56,10.93,19.16,4.2,7.91,24.84,1043,7262,14.42,0,53.08
BRAZIL,74849,1009586,17,75.89,0.850667089740678,24102,35469,85.5,2.413264004936859,0.96,32.2,21722,72.55,2.508390653272894,13.48830311694211,7.65,1.38,2556,2.583419505992509,39.52564251893813,0.57,Country/Region,4432,1034,2.52393824625459,423,1.0394182518536854,24490,n/a,15069,0.0,2330,32.72,n/a,52957,18534,20565,6759,2769,12522,39380,10040,47.39,9830,29.02,38.83,3.41,23.65,5.92,18.96,20.13,18.56,3.11,24.76,716,5725,9.03,0,52.61
BELGIUM,37110,874252,18,78.85,1.572684055510644,23472,17544,61.83,1.196491966802587,2.69,63.25,5031,52.71,2.1721433789742868,23.558393963891135,16.27,6.18,1900,1.2808547591468422,50.684140202101865,1.54,Country/Region,3672,2294,2.185606832567575,572,1.815426629882819,4258,n/a,6225,0.0,4526,11.47,n/a,28533,9347,16783,6941,3543,6621,19566,3041,47.28,2088,13.56,58.82,5.12,23.2,9.89,10.66,16.77,7.32,12.2,25.19,1000,6038,18.7,0,52.72
DENMARK,30852,784609,19,80.58,1.6181750680669,18370,14553,63.29,0.9947229900240748,2.74,59.54,4550,54.08,1.949418753898917,25.431382082198883,17.65,6.02,1729,1.064859364839622,52.68238252625437,1.55,Country/Region,3333,1856,1.9615017080818944,479,1.9597604292344102,4429,n/a,6362,0.0,2488,14.36,n/a,24305,7639,15042,4941,2663,5784,16299,2522,47.17,957,14.75,61.89,5.6,23.8,10.8,10.38,20.62,3.94,8.06,24.76,845,5444,16.02,0,52.83
IRAN,49543,752719,20,84.4,0.8510477120884888,10257,11402,93.48,1.5973538537133003,0.96,20.7,6023,79.94,1.8701857039825427,15.193246270916173,8.88,0.59,741,1.7099807958073838,43.65792777385302,0.46,Country/Region,2100,290,1.8817775531579366,229,1.1708023864812431,15791,n/a,4763,0.0,732,31.87,n/a,35388,4190,9748,2538,1304,10079,38141,8480,23.01,7081,12.16,27.55,1.5,28.48,4.24,23.96,9.61,20.01,1.48,8.46,476,4401,5.12,0,76.99
SCOTLAND,28470,681234,21,75.04,1.61760291886196,14107,16920,59.22,0.917923101451621,2.64,49.55,3758,42.23,1.6925759650903507,23.92813487881981,17.15,3.98,3020,0.9826444352711022,49.352892233930454,1.59,Country/Region,2671,1133,1.7030669474903566,453,1.8439191283166083,5363,n/a,6256,0.0,9610,18.84,n/a,20622,7738,12831,7471,2640,4789,11550,1901,59.43,1101,13.2,62.22,10.61,23.22,9.38,9.22,21.97,5.34,33.75,27.18,752,4882,26.24,0,40.57
POLAND,48922,646657,22,76.78,0.9507047361105434,14942,20566,82.54,1.5773317165161997,1.11,30.54,11042,64.32,1.6066668660951022,13.218122725971956,8.55,1.86,3147,1.6885469287788148,40.72808784800294,0.54,Country/Region,3053,910,1.616625363771144,264,1.018597958356974,9910,n/a,8690,0.0,1658,20.26,n/a,32924,6917,12108,3324,2258,8766,28356,5677,42.04,6373,22.57,36.78,6.43,26.62,6.24,17.24,17.76,19.36,3.39,14.14,544,4182,6.79,0,57.96
SINGAPORE,23133,632456,23,79.42,1.6401373795011456,13695,8000,67.67,0.745848791917118,2.85,59.2,2807,58.7,1.571383437375678,27.33999048977651,18.54,3.74,734,0.7984374331270252,52.545005144166346,1.72,Country/Region,1562,865,1.581123240093655,397,2.1068391534651667,2549,n/a,2587,0.0,1600,11.02,n/a,16469,3990,9990,2897,2700,3889,15133,1716,34.58,874,12.13,60.66,3.17,23.61,6.75,10.42,11.18,5.31,6.92,17.25,660,4290,12.52,0,65.42
RUSSIA,74063,608731,24,67.36,0.7133281800629195,18586,22666,86.76,2.387921976213959,0.7,25.09,12346,67.0,1.5124369303431922,8.219097255039628,5.88,1.38,1469,2.5562906501399243,32.17107777972807,0.32,Country/Region,4212,1020,1.5218113687994907,235,0.6333694925581929,19663,n/a,8744,0.0,1599,26.55,n/a,40437,6865,10894,4639,2395,7553,51397,6321,30.6,15669,16.67,26.94,1.98,18.68,5.69,15.63,11.81,38.75,2.16,9.27,519,4355,6.26,0,69.4
AUSTRIA,28637,597315,25,74.48,1.373574927541293,17432,12359,62.38,0.9233074765110668,2.2,60.87,3994,50.35,1.4840730389087196,20.858155533051647,14.92,6.43,2456,0.9884084542626818,47.11657587037749,1.34,Country/Region,2625,1842,1.4932716713202838,384,1.6073443318325946,2905,n/a,4768,0.0,2271,10.14,n/a,21120,6043,11844,3284,2055,4886,16278,2739,43.16,1651,13.95,56.08,8.58,23.13,9.17,12.97,16.65,7.82,7.93,21.1,629,4273,11.47,0,56.84
TAIWAN,39539,585077,26,77.41,0.97873799539695,11559,12034,83.41,1.2748072184157233,1.11,29.23,7382,75.37,1.4536668280314355,14.797465793267406,8.86,2.48,956,1.3646918976531124,42.690727544955614,0.57,Country/Region,2073,979,1.4626769956238466,227,1.1403032607847885,14915,n/a,4430,0.0,1020,37.72,n/a,30356,6225,14426,1623,2722,8830,27505,4133,30.44,2967,18.67,47.52,2.42,29.09,5.24,13.62,11.2,9.77,2.58,15.74,437,3503,4.1,0,69.56
HONG KONG,21766,555057,27,81.55,1.608967343563356,8004,6667,61.07,0.7017742966700381,2.64,36.77,2773,55.01,1.379079930618781,25.501102637140495,18.39,2.72,525,0.7512553135971483,53.86605062023339,1.43,Country/Region,1264,591,1.3876277911454138,311,1.9651331448908853,7173,n/a,2651,0.0,1046,32.96,n/a,16186,3264,9329,2105,2368,4128,15099,1864,30.63,865,12.74,57.64,2.41,25.5,5.81,11.52,12.18,5.34,4.81,15.0,575,4002,9.67,0,69.37
TURKEY,53521,543459,28,71.87,0.7627066497262757,10387,17684,89.58,1.7256116021353078,0.86,19.41,9326,74.04,1.3502638468015935,10.15412641766783,6.82,1.54,869,1.847281799091839,35.521401900188714,0.36,Country/Region,3067,825,1.358633098489156,190,0.7824842190042933,18421,n/a,7192,0.0,1026,34.42,n/a,38166,7051,10098,4422,1260,9018,35837,8312,33.04,10738,17.42,26.46,1.62,23.63,5.73,21.78,13.44,28.13,1.92,13.17,462,3651,8.26,0,66.96
SAUDI ARABIA,20718,522083,29,85.41,1.2812142243459794,15138,7858,56.79,0.6679849250395042,2.3,73.07,4036,49.63,1.2971536029943684,25.19948836760305,14.49,1.61,625,0.715083505793702,49.71345152041703,1.64,Country/Region,1167,334,1.3051936649471514,339,1.941890534307575,1001,n/a,2922,0.0,1008,4.83,n/a,15999,3746,6600,2030,1700,3937,12860,2851,37.93,2611,19.48,41.25,3.02,24.61,5.63,17.82,14.1,16.32,4.87,18.08,477,3003,9.8,0,62.07
NORWAY,23111,507267,30,80.56,1.4921998788455715,13246,11221,64.45,0.7451394730470114,2.39,57.31,4464,50.73,1.2603421615531327,21.94915840941543,15.91,5.91,1550,0.7976781012838231,51.706995785556664,1.34,Country/Region,1919,1366,1.2681540575669898,310,1.6914177910873027,3419,n/a,4295,0.0,2794,14.79,n/a,16321,5500,9253,3288,1332,4292,11890,1948,48.55,828,19.32,56.69,6.71,26.3,8.3,11.94,18.58,5.07,12.09,23.8,552,3676,14.23,0,51.45
FINLAND,21776,503110,31,81.16,1.5032733284349744,12513,9528,65.54,0.7020967143382684,2.28,57.46,2934,56.14,1.2500137893830994,23.103875826598088,15.6,3.9,1141,0.7516004644349674,51.767625293901546,1.31,Country/Region,1957,850,1.2577616677263221,285,1.7804011382694576,3519,n/a,3683,0.0,2215,16.16,n/a,15951,5214,8824,3496,1741,4170,12248,2126,43.75,831,13.47,55.32,5.24,26.14,8.99,13.33,16.91,5.21,10.17,23.94,497,3398,16.05,0,56.25
ISRAEL,23512,494530,32,78.02,1.387403798060565,11079,8527,71.86,0.7580684215430458,2.07,47.12,2646,55.95,1.2286961484836796,21.033089486219804,13.95,3.22,849,0.8115186498803707,47.813892599523655,1.25,Country/Region,2356,757,1.236311895093912,294,1.6208248669462748,4094,n/a,3725,0.0,1257,17.41,n/a,17950,3677,9984,2676,2426,4561,14985,2311,36.27,1094,11.25,55.62,3.61,25.41,10.02,12.87,15.84,6.09,5.35,15.64,486,3281,11.38,0,63.73
PORTUGAL,27032,463654,33,74.76,1.1410657221071323,13190,10896,73.32,0.871559440760106,1.66,48.79,4106,62.59,1.151982456128146,17.152042024267534,12.1,2.03,726,0.9330117447927093,45.430538158478846,0.87,Country/Region,1700,550,1.159122713299239,234,1.321748583347886,6040,n/a,5265,0.0,1551,22.34,n/a,18689,5288,9726,4364,1368,4924,16136,2342,40.31,1697,15.19,52.04,2.69,26.35,6.29,12.53,19.48,9.08,5.74,19.56,448,3271,16.14,0,59.69
SOUTH AFRICA,23999,407615,34,78.25,1.3587776074003084,11135,10632,72.93,0.7737701619858607,1.7,46.4,4914,54.27,1.0127494400019719,16.984666027751157,11.26,1.97,1380,0.8283274956821631,45.47976144006,0.9,Country/Region,1509,472,1.0190266983169978,215,1.3088504697606549,2911,n/a,4960,0.0,1705,12.13,n/a,16087,4329,6601,2829,971,4445,13367,2884,44.3,2157,20.48,41.03,5.75,27.63,6.29,17.93,20.67,13.41,7.1,18.04,407,2703,11.79,0,55.7
MALAYSIA,25787,380689,35,76.05,1.1648490130686004,10327,8797,83.14,0.8314184410654356,1.46,40.05,5384,73.93,0.9458498130954716,14.762826230271067,10.91,0.94,458,0.8900404654842259,43.73461577151278,0.78,Country/Region,1087,242,0.9517124118484344,201,1.1376339113712655,4485,n/a,2691,0.0,2237,17.39,n/a,12906,3031,4898,1868,1030,3596,16990,2454,34.11,1958,20.88,37.95,1.78,27.86,4.22,19.01,10.44,15.17,8.67,11.75,376,2814,7.24,0,65.89
IRELAND,17578,364438,36,67.62,1.3885048299010128,8926,6870,68.71,0.5667457772151947,2.24,50.78,1835,55.26,0.9054730086366758,20.732620320855617,13.7,3.87,692,0.6067061427184909,43.20157870064854,1.39,Country/Region,1570,681,0.9110853424953695,245,1.5976704989067179,2166,n/a,3002,0.0,1802,12.32,n/a,13077,3097,7133,2773,1565,2745,10708,2543,39.08,656,10.44,54.55,3.94,20.99,8.93,19.45,17.08,5.02,10.25,17.62,393,2408,15.78,0,60.92
GREECE,20251,361369,37,76.05,1.215524265468372,10023,7089,70.9,0.65292801993315,1.73,49.49,2748,61.23,0.8978478524688064,17.844501506098464,12.71,3.08,668,0.698964961667548,45.54375734531628,0.94,Country/Region,1620,624,0.9034129238230074,190,1.3751100045618085,3629,n/a,3095,0.0,1366,17.92,n/a,14215,3133,7163,2053,1283,3678,13162,2059,35.01,1315,13.57,50.39,3.3,25.87,8.0,14.48,15.28,9.25,6.75,15.47,351,2573,10.14,0,64.99
CZECH REPUBLIC,25951,339147,38,69.6,1.0291677083734732,10387,8668,76.01,0.8367060908244123,1.29,40.03,4091,58.38,0.842635659454016,13.06874494239143,9.85,3.49,974,0.8957009392244598,40.51093988285615,0.63,Country/Region,1747,905,0.8478585126997654,164,1.0070867998866377,4478,n/a,3674,0.0,1058,17.26,n/a,15322,3570,7064,1856,1234,3656,17283,2576,33.4,2026,15.76,46.1,3.75,23.86,6.73,16.81,14.16,13.22,4.08,13.76,335,2557,7.15,0,66.6
NEW ZEALAND,16748,329935,39,79.75,1.3576637688082158,8927,5604,66.61,0.5399851107520811,2.13,53.3,1783,50.43,0.8197477680827511,19.699964174826846,13.26,2.57,595,0.5780586231795019,48.705637879149755,1.24,Country/Region,1519,430,0.8248287568151778,208,1.5180932802777132,1863,n/a,2102,0.0,1163,11.12,n/a,11988,2599,6102,1707,1148,3307,11144,1808,33.46,771,10.65,50.9,3.55,27.59,9.07,15.08,12.55,6.43,6.94,15.52,356,2221,10.19,0,66.54
MEXICO,24257,310685,40,72.36,0.837340058539803,9597,8909,79.29,0.782088537826202,0.89,39.56,4782,63.18,0.771919727603284,12.80805540668673,6.91,1.57,766,0.837232387297897,36.58296505750917,0.54,Country/Region,1643,380,0.7767042669347705,130,0.9869978784612008,5709,n/a,3879,0.0,934,23.54,n/a,17049,3667,6632,1718,1005,4173,15348,2985,36.73,3259,19.71,38.9,3.16,24.48,6.77,17.51,15.99,19.12,3.85,15.12,215,1675,7.08,0,63.27
EGYPT,18555,281333,41,82.57,0.952179304769604,9006,5883,78.99,0.5982459834012935,1.05,48.54,3483,57.22,0.6989925253096052,15.162112638102938,9.57,1.48,434,0.6404273795734211,43.72093542441391,0.54,Country/Region,1061,275,0.7033250447545256,101,1.1684032065464491,3252,n/a,1669,0.0,571,17.53,n/a,12932,2385,4261,905,594,3582,12672,2800,31.71,2289,18.77,32.95,2.34,27.7,5.72,21.65,8.99,17.7,3.08,12.85,195,1775,4.88,0,68.29
CHILE,13405,251415,42,77.4,1.1552382916822082,7873,6325,66.56,0.43220088426269687,1.48,58.73,2921,48.4,0.6246590543971535,18.75531518090265,11.22,1.42,413,0.46267469809656214,44.71912867586721,1.06,Country/Region,1333,190,0.6285308375731217,142,1.445297955516163,1824,n/a,3220,0.0,1031,13.61,n/a,9961,3215,4834,1658,825,2203,7080,1217,47.18,1707,21.79,48.53,3.08,22.12,9.94,12.22,24.02,17.14,7.69,23.98,199,1504,12.37,0,52.82
PAKISTAN,14672,248682,43,80.45,0.956310816521265,7040,4167,80.22,0.4730512028274739,1.27,47.98,2394,62.56,0.617868714935835,16.94942748091603,9.97,0.59,375,0.5064053092482477,42.47272123091603,0.78,Country/Region,672,87,0.621698409996854,115,1.3061349622255947,2876,n/a,1658,0.0,480,19.6,n/a,10362,1818,2996,726,274,2321,10505,2135,28.4,2910,16.32,28.91,2.56,22.4,4.58,20.6,11.3,28.08,3.27,12.39,186,1463,4.95,0,71.6
WALES,9720,241058,44,74.5,1.6160736625514405,4531,5533,56.51,0.3133899735198369,2.51,46.62,1148,41.85,0.5989263263324346,24.80020576131687,15.47,3.0,1134,0.3354866143602077,47.79986097736626,1.5,Country/Region,846,292,0.6026386120307125,146,1.911121532082212,2260,n/a,2069,0.0,3409,23.25,n/a,7155,2427,4283,2405,1632,1624,4187,815,56.92,433,11.81,59.86,11.67,22.7,8.7,11.39,21.29,6.05,35.07,24.97,244,1504,24.74,0,43.08
ARGENTINA,15828,223775,45,71.23,0.9317144048521607,6302,6092,77.75,0.5103226852748949,1.09,39.82,2669,54.49,0.555985441989233,14.137920141521354,7.58,1.47,426,0.5463047461001407,37.60380840914834,0.71,Country/Region,1116,232,0.5594315700253577,113,1.0894782027762318,3579,n/a,2470,0.0,624,22.61,n/a,10886,4181,5024,1881,1002,2815,9736,1596,38.49,1451,16.86,46.15,2.69,25.86,7.05,14.66,15.61,13.33,3.94,26.42,172,1199,11.88,0,61.51
HUNGARY,11575,214558,46,76.79,1.2588606565874731,6101,5799,66.49,0.3731984509765548,1.69,52.71,1854,52.85,0.5330851277503111,18.536328293736503,11.65,5.95,581,0.3995120947756589,44.01734524406048,0.99,Country/Region,1016,689,0.5363893142732687,115,1.4284226699102802,1903,n/a,2506,0.0,2686,16.44,n/a,8906,2115,4186,2348,1587,2121,5776,1380,50.1,1219,16.02,47.0,5.02,23.82,8.78,15.5,21.65,13.69,23.21,18.27,196,1349,20.29,0,49.9
THAILAND,13975,205982,47,77.25,0.9628173810375671,6286,4575,77.69,0.4505786913518231,1.09,44.98,2514,61.73,0.5117774251450171,14.739320214669052,9.21,2.37,412,0.48234829585225336,42.073646633273704,0.58,Country/Region,851,331,0.5149495415348597,81,1.135822521055281,2500,n/a,1502,0.0,610,17.89,n/a,9505,2315,3798,798,980,2483,9400,1733,32.74,1491,17.99,39.96,2.95,26.12,6.09,18.23,10.75,15.69,4.36,16.57,153,1287,5.71,0,67.26
ROMANIA,19148,182086,48,61.46,0.8907737674952998,5526,4468,83.09,0.6173653511273495,1.18,28.86,2518,65.78,0.4524060560386616,9.509400459578023,7.64,1.57,433,0.6608948242560965,33.2080810946313,0.45,Country/Region,657,300,0.4552101747721474,87,0.732801177151485,4785,n/a,1733,0.0,576,24.99,n/a,9732,1492,2993,860,159,2512,14680,1846,23.33,2381,13.15,30.75,2.26,25.81,3.43,18.97,9.05,24.47,3.01,7.79,225,1463,4.49,0,76.67
COLOMBIA,11181,140816,49,59.4,0.8498449959753154,4735,4682,77.19,0.3604951948482815,1.32,42.35,3014,51.09,0.34986770639774706,12.59422234147214,7.47,1.33,380,0.3859131517655846,31.99937767641535,0.79,Country/Region,555,149,0.3520362684155548,88,0.9705197500482434,1628,n/a,2224,0.0,639,14.56,n/a,5503,2351,2532,733,228,1179,6499,822,41.87,970,26.96,46.01,3.4,21.42,4.96,14.94,19.89,17.63,5.72,21.03,148,835,6.56,0,58.13
