Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
NETHERLANDS,29233,1460862,9,82.22,1.3952610371840044,11674,7294,0.0,2.0311103885185604,1.97,39.93,174,0.0,3.648293281561467,49.973044162419185,15.31,4.97,403,2.293041494065609,52.08048931344714,0.0,Country/Region,3481,1452,3.6745143278219388,0,1.7962063028107689,4706,n/a,2472,0.0,178,16.1,n/a,24661,2861,15005,3236,18776,5237,21939,2848,24.95,1571,0.6,60.85,1.38,21.24,11.91,11.55,8.46,6.37,0.61,9.79,575,4476,11.07,0,75.05
AUSTRALIA,35271,1350667,10,78.94,1.157094012077911,10863,6110,0.0,2.450630948361035,1.41,30.8,197,0.0,3.3730970767442665,38.29398089081682,12.43,1.71,304,2.766663241445903,47.524232241785036,0.0,Country/Region,3293,604,3.397340230368285,0,1.3764198477131655,6120,n/a,1629,0.0,293,17.35,n/a,28381,1947,13947,2316,15537,7115,29161,4880,17.32,2439,0.56,49.14,0.86,25.07,9.34,17.19,4.62,8.59,0.83,5.52,499,4383,6.57,0,82.68
CHINA MAINLAND,58596,1204112,11,75.22,0.7005672247252372,10297,4542,0.0,4.071253183923427,0.67,17.57,217,0.0,3.007096987838373,20.54938903679432,7.27,1.03,628,4.596280210251033,37.92898186906957,0.0,Country/Region,2187,601,3.028709622334163,0,0.7386170429568968,13171,n/a,1359,0.0,78,22.48,n/a,42658,1188,13723,1510,13331,12787,54054,8934,7.75,7214,0.37,32.17,1.07,29.98,3.73,20.94,2.32,16.91,0.13,2.03,395,4257,2.58,0,92.25
SPAIN,34448,1180090,12,83.43,0.9923913405712959,10751,6507,0.0,2.3934488647654146,1.11,31.21,374,0.0,2.9471054888400627,34.257141198327915,10.39,1.8,352,2.702106981410464,47.35211258999071,0.0,Country/Region,2874,620,2.968286951895108,0,1.231321684881249,6620,n/a,2461,0.0,455,19.22,n/a,28826,1883,14144,2907,11607,7122,27941,4291,18.89,3269,1.09,49.07,1.02,24.71,8.34,14.89,7.14,11.34,1.32,5.47,381,3579,8.44,0,81.11
SWITZERLAND,20345,1031626,13,83.42,1.4305263455394448,10173,5175,0.0,1.413571677707047,2.26,50.0,249,0.0,2.5763379462838585,50.70661096092406,16.41,6.42,298,1.595865261750926,52.743435212582945,0.0,Country/Region,1984,1306,2.594854625524954,0,1.8225732638212824,1590,n/a,2184,0.0,397,7.82,n/a,17299,1872,10426,2644,16760,3459,15170,1982,25.44,1432,1.22,60.27,1.46,20.0,9.75,11.46,10.73,8.28,1.95,9.2,460,3339,13.0,0,74.56
SWEDEN,20613,991404,14,84.95,1.3011684373938777,8790,4053,0.0,1.432192331903434,1.77,42.64,217,0.0,2.475889271206428,48.09605588706156,13.66,5.43,286,1.6168872273517736,51.92099119972833,0.0,Country/Region,2163,1119,2.4936840048272737,0,1.7287407676005946,3110,n/a,1119,0.0,89,15.09,n/a,17740,1223,9779,1387,12809,4468,16560,2271,19.66,1222,1.05,55.12,1.39,25.19,10.49,12.8,5.43,6.89,0.43,5.93,364,2816,6.73,0,80.34
BELGIUM,15932,675104,15,82.71,1.2567789731358272,7355,3355,0.0,1.1069562039434098,1.63,46.16,102,0.0,1.6859753950443455,42.37408988199849,13.88,5.27,229,1.249708790868309,50.16488789229224,0.0,Country/Region,1644,839,1.6980928525554786,0,1.523073260747122,1674,n/a,1055,0.0,201,10.51,n/a,13251,1046,7311,1380,10052,3002,12577,1640,21.06,1298,0.64,55.17,1.44,22.65,10.32,12.38,6.62,9.8,1.26,6.57,260,2211,8.66,0,78.94
SOUTH KOREA,26581,662022,16,80.95,0.8211466385764269,5782,2968,0.0,1.846849288037897,0.73,21.75,387,0.0,1.653304976682182,24.905834994921186,8.31,3.94,276,2.085018162821399,43.47525972687258,0.0,Country/Region,1220,1046,1.665187625068853,0,0.8952029748126672,7661,n/a,911,0.0,43,28.82,n/a,20787,657,9394,1085,15080,5213,23613,4244,11.17,1936,1.46,45.19,1.04,25.08,4.59,20.42,3.43,9.31,0.16,2.47,193,2210,4.08,0,88.83
SCOTLAND,14431,621895,17,77.42,1.2578625597671678,4506,3411,0.0,1.0026666444330499,1.7,31.22,72,0.0,1.5530935504768202,43.094380153835495,13.51,2.65,200,1.131970095469531,47.89756759753309,0.0,Country/Region,1888,383,1.5642559584004678,0,1.5489630168708817,2928,n/a,847,0.0,379,20.29,n/a,11840,1163,6911,1251,5986,2529,11020,1477,23.64,923,0.5,58.37,1.39,21.36,13.08,12.47,5.87,7.8,2.63,8.06,245,1949,8.67,0,76.36
INDIA,25030,621674,18,83.88,0.734133511785857,4361,2783,0.0,1.7390857258789576,1.09,17.42,227,0.0,1.5525416346796916,24.837155413503794,7.5,0.79,153,1.963357458915,41.71752172592888,0.0,Country/Region,1223,197,1.5637000758691617,0,0.8927343900169246,3866,n/a,1088,0.0,291,15.45,n/a,21926,480,6232,1180,5323,5536,22247,4391,11.12,5767,0.91,28.42,0.61,25.25,4.89,20.03,4.35,26.3,1.16,1.92,272,1877,4.71,0,88.88
DENMARK,10909,557948,19,85.1,1.4319405995049959,4966,2432,0.0,0.7579578978671013,2.26,45.52,97,0.0,1.3933950912958633,51.14565954716289,16.35,5.45,159,0.8557038161927181,53.38951551012925,0.0,Country/Region,1339,594,1.4034097130184746,0,1.8383542083496809,1584,n/a,653,0.0,60,14.52,n/a,9444,735,5459,837,7357,2215,8477,1126,22.29,644,0.89,57.8,1.46,23.45,12.27,11.92,5.99,6.82,0.55,6.74,246,1784,7.67,0,77.71
ISRAEL,14046,530306,20,82.9,1.1209447387156486,4878,2743,0.0,0.9759168240389866,1.47,34.73,83,0.0,1.3243631615934532,37.7549480279083,12.03,2.26,238,1.1017706299608505,48.405401573401676,0.0,Country/Region,1330,317,1.333881636410517,0,1.357045117956227,2527,n/a,988,0.0,64,17.99,n/a,11984,642,6568,1092,8709,2651,11303,1927,19.53,838,0.59,54.81,1.69,22.12,9.47,16.08,7.03,6.99,0.46,4.57,206,1690,7.77,0,80.47
RUSSIA,29974,456456,21,76.49,0.48507262293988124,9046,2925,0.0,2.0825951077705103,0.35,30.18,193,0.0,1.139933380516723,15.228397944885568,4.43,0.91,163,2.35116566014855,31.27068994461867,0.0,Country/Region,743,274,1.1481263199537608,0,0.5473619794185828,4132,n/a,1918,0.0,100,13.79,n/a,24698,511,5643,1826,3436,3931,27049,4958,9.76,10166,0.64,22.85,0.54,15.92,2.48,20.07,6.4,41.16,0.33,1.7,106,1329,6.09,0,90.24
BRAZIL,19133,447770,22,77.15,0.7950192024251294,4874,4649,0.0,1.3293618535054772,0.74,25.47,2309,0.0,1.1182413415399801,23.403020958553284,7.29,1.07,171,1.5007957755261963,40.75119810275441,0.0,Country/Region,960,204,1.1262783757595374,0,0.8411865727839412,4520,n/a,2174,0.0,35,23.62,n/a,16162,2031,7324,1209,3643,3539,14484,2843,24.3,2456,12.07,45.32,0.89,21.9,5.02,17.59,11.36,15.2,0.18,10.62,141,1395,6.32,0,75.7
FINLAND,10531,442312,23,83.59,1.1024034564618745,4091,2052,0.0,0.7316944378438394,1.38,38.85,132,0.0,1.1046107695004839,42.00094957743804,11.98,3.43,143,0.8260534318751045,50.39925914917862,0.0,Country/Region,1142,361,1.112549837950181,0,1.5096612907917628,2150,n/a,564,0.0,72,20.42,n/a,8635,564,4579,635,5105,2245,8479,1192,19.49,619,1.25,53.03,1.36,26.0,10.84,13.8,5.36,7.17,0.68,5.36,145,1262,6.03,0,80.51
TAIWAN,16645,426728,24,83.66,0.8369257614899369,2703,2390,0.0,1.1564954817121553,0.76,16.24,106,0.0,1.0656919650549892,25.637008110543707,8.94,1.78,159,1.3056366321869826,46.06136432562331,0.0,Country/Region,832,297,1.0733513159236123,0,0.9214838984733998,5047,n/a,792,0.0,20,30.32,n/a,13289,871,5952,1293,5915,3277,14255,2795,14.36,1265,0.64,44.79,0.96,24.66,5.0,21.03,4.76,9.52,0.12,5.23,127,1488,7.77,0,85.64
AUSTRIA,11314,416478,25,81.44,1.1011439278769668,4835,1790,0.0,0.7860973193205962,1.47,42.73,82,0.0,1.0400940604370272,36.810853809439635,12.13,3.49,100,0.887472085104447,47.80041015555949,0.0,Country/Region,963,395,1.0475694338155317,0,1.3231110638259829,1193,n/a,553,0.0,57,10.54,n/a,9468,473,4941,645,6596,2070,9524,1548,15.82,909,0.72,52.19,0.88,21.86,8.51,16.35,4.89,9.6,0.5,4.18,166,1372,5.7,0,84.18
HONG KONG,9486,359431,26,83.31,1.214137550073793,2269,1363,0.0,0.6590877824885254,1.43,23.92,27,0.0,0.897627361437918,37.89068100358423,13.85,1.3,53,0.7440834540658285,51.36898499894582,0.0,Country/Region,614,123,0.9040787968770269,0,1.3619238366833868,2263,n/a,391,0.0,38,23.86,n/a,7629,572,3948,669,4645,1848,8123,1274,14.37,559,0.28,51.75,0.56,24.22,6.47,16.7,4.12,7.33,0.4,6.03,136,1314,7.05,0,85.63
POLAND,16044,336188,27,81.21,0.6960554475193219,5338,1969,0.0,1.1147379698762283,0.69,33.27,216,0.0,0.8395813031905728,20.954126153079034,6.41,0.96,123,1.2584940899253798,39.51410954874097,0.0,Country/Region,798,154,0.845615549478186,0,0.7531647130345739,2113,n/a,911,0.0,63,13.17,n/a,13090,337,4359,832,3595,3126,14075,3319,12.27,2286,1.35,33.3,0.77,23.88,4.97,25.36,5.68,17.46,0.39,2.1,110,1029,5.19,0,87.73
NORWAY,7086,326743,28,84.86,1.2681219023426475,3138,1449,0.0,0.49233565535670365,1.72,44.28,95,0.0,0.8159937705938264,46.11106406999718,13.9,6.18,90,0.5558270457000275,51.58696946090884,0.0,Country/Region,747,438,0.821858488355179,0,1.6573932066785377,1116,n/a,416,0.0,66,15.75,n/a,5966,418,3093,517,5066,1538,5637,856,20.45,479,1.34,51.84,1.27,25.78,10.54,14.35,5.87,8.03,0.93,5.9,122,985,7.3,0,79.55
TURKEY,13244,303113,29,84.54,0.7721459906372696,2109,1371,0.0,0.9201938215557695,0.78,15.92,126,0.0,0.7569812353623689,22.88681667170039,6.99,0.75,53,1.038861613498612,42.03050394140744,0.0,Country/Region,701,99,0.76242181770016,0,0.8226323820372348,3025,n/a,341,0.0,5,22.84,n/a,11957,360,2905,491,2138,2994,11873,3084,10.35,2974,0.95,24.3,0.4,25.04,5.29,25.79,2.57,24.87,0.04,2.72,103,926,3.71,0,89.65
GREECE,9052,251622,30,78.84,0.879604463102077,2734,1234,0.0,0.6289334394988543,0.89,30.2,100,0.0,0.628389849344469,27.797392841361024,9.48,1.44,66,0.7100404202196795,43.8853754418913,0.0,Country/Region,616,130,0.6329062185170207,0,0.9991356952576436,1555,n/a,462,0.0,35,17.18,n/a,7223,275,3253,452,2759,1888,7818,1260,13.63,822,1.1,45.04,0.73,26.14,6.81,17.44,5.1,11.38,0.39,3.04,81,858,4.99,0,86.37
NEW ZEALAND,6238,247685,31,83.97,1.1888841776210324,2395,1189,0.0,0.43341657043679327,1.49,38.39,32,0.0,0.6185577566146234,39.705835203590894,12.33,3.82,47,0.48930978141077786,49.32435900929785,0.0,Country/Region,772,238,0.6230034604819462,0,1.4271668385711385,624,n/a,254,0.0,33,10.0,n/a,5160,305,2376,338,2162,1403,5049,899,19.06,482,0.51,46.05,0.75,27.19,12.38,17.42,4.07,9.34,0.53,4.89,93,769,5.42,0,80.94
SINGAPORE,7408,236819,32,81.57,1.111955804535637,2127,768,0.0,0.5147082324135563,1.48,28.71,45,0.0,0.5914214803630358,31.968007559395247,12.97,1.75,51,0.5810847804891058,49.86627007289417,0.0,Country/Region,320,130,0.5956721501418092,0,1.1490422012287573,801,n/a,196,0.0,62,10.81,n/a,5255,254,2656,352,3467,1237,6640,848,10.37,514,0.61,50.54,0.69,23.54,4.32,16.14,2.65,9.78,0.84,3.43,110,961,4.75,0,89.63
MEXICO,8206,190350,33,80.61,0.7162090421642701,2903,1120,0.0,0.5701533146848872,0.51,35.38,153,0.0,0.4753718189296629,23.196441628077018,7.03,1.49,78,0.6436800362707347,41.431388642456746,0.0,Country/Region,466,122,0.4787884155388435,0,0.8337613878337127,1502,n/a,458,0.0,37,18.3,n/a,6447,250,2701,423,1460,1604,7086,1175,13.65,967,1.86,41.9,0.95,24.88,5.68,18.23,5.58,15.0,0.45,3.05,42,577,5.15,0,86.35
HUNGARY,5913,186147,34,81.28,0.8897579570438019,2662,992,0.0,0.4108355532210258,1.0,45.02,42,0.0,0.4648754293580245,31.48097412480974,8.56,3.45,69,0.4638167261112423,42.95291013022155,0.0,Country/Region,477,204,0.4682165862217447,0,1.131536513121409,843,n/a,392,0.0,64,14.26,n/a,4933,233,2118,404,1888,1225,4921,932,16.78,658,0.71,42.94,1.17,24.83,8.07,18.89,6.63,13.34,1.08,3.94,59,506,6.83,0,83.22
PORTUGAL,6139,185337,35,80.63,0.9885177879133411,2509,1416,0.0,0.42653804519260563,1.12,40.87,69,0.0,0.46285257055406853,30.190096106857794,10.85,1.22,51,0.4815442045656885,47.10312394526797,0.0,Country/Region,380,75,0.4661791887088134,0,1.0851378341762334,872,n/a,655,0.0,27,14.2,n/a,4752,508,2288,916,1835,1258,4723,749,23.07,457,1.12,48.15,0.83,26.47,6.19,15.76,10.67,9.62,0.44,8.27,69,666,14.92,0,76.93
WALES,4839,173031,36,76.67,1.2195050630295516,1299,960,0.0,0.33621397632953554,1.53,26.84,16,0.0,0.4321201008732257,35.75759454432734,13.12,2.67,45,0.37957198336754633,46.27279559826411,0.0,Country/Region,576,129,0.4352258383456875,0,1.285253235426742,1074,n/a,244,0.0,112,22.19,n/a,4031,310,2104,323,1922,977,3879,595,19.84,355,0.33,52.2,0.93,24.24,11.9,14.76,5.04,8.81,2.31,6.41,74,635,6.67,0,80.16
CZECH REPUBLIC,6894,165613,37,79.9,0.7710746736292429,2658,951,0.0,0.4789954851861579,0.87,38.56,149,0.0,0.41359470999946557,24.02277342616768,7.54,1.51,92,0.5407665330307634,41.54599614157239,0.0,Country/Region,405,104,0.41656730161615174,0,0.8634626479594587,1190,n/a,361,0.0,22,17.26,n/a,5551,175,2034,305,1789,1402,5943,967,13.79,1148,2.16,36.64,1.33,25.26,5.87,17.42,5.24,20.68,0.32,2.54,60,520,4.42,0,86.21
ARGENTINA,6078,163260,38,81.06,0.7903150707469562,2174,1189,0.0,0.4222997619613385,0.71,35.77,120,0.0,0.40771843004180075,26.86080947680158,7.72,1.12,70,0.4767593541863911,41.595141954590325,0.0,Country/Region,523,68,0.41064878760636503,0,0.9654716075334357,1133,n/a,429,0.0,41,18.64,n/a,5585,498,2564,476,1231,1323,4889,907,19.56,791,1.97,45.91,1.15,23.69,8.6,16.24,7.06,14.16,0.67,8.19,43,469,7.83,0,80.44
IRELAND,4857,160639,39,75.95,1.0965688490837966,1834,988,0.0,0.33746461728302424,1.09,37.76,37,0.0,0.40117285852924683,33.073708050236775,11.37,2.49,48,0.38098390643028984,45.37601813876879,0.0,Country/Region,434,121,0.40405617170341096,0,1.1887849510243378,480,n/a,313,0.0,134,9.88,n/a,3760,312,1965,469,2401,874,3869,538,20.34,383,0.76,52.26,0.99,23.24,8.94,14.31,6.44,10.19,2.76,6.42,53,552,9.66,0,79.66
SOUTH AFRICA,5404,160132,40,81.87,0.9135156920799409,2005,872,0.0,0.37547020625848526,0.94,37.1,53,0.0,0.3999066987593632,29.632124352331605,9.01,1.81,109,0.42389067950366194,44.35403094004441,0.0,Country/Region,439,98,0.4027809117786503,0,1.0650823742964444,576,n/a,254,0.0,26,10.66,n/a,4551,209,1703,271,1205,1274,4532,821,16.14,753,0.98,37.42,2.02,27.99,8.12,18.04,4.7,16.55,0.48,3.87,51,487,5.01,0,83.86
CHILE,3255,110134,41,84.58,0.9639584024577573,1490,811,0.0,0.2261575724225332,0.98,45.78,163,0.0,0.27504386606776726,33.83533026113671,9.31,1.04,29,0.2553227538461177,45.67304393241167,0.0,Country/Region,374,34,0.2770206638137903,0,1.2161603218569181,364,n/a,382,0.0,18,11.18,n/a,2810,156,1302,245,368,630,2444,369,24.92,509,5.01,46.33,0.89,22.42,11.49,13.13,11.74,18.11,0.55,4.79,32,303,7.53,0,75.08
THAILAND,2841,86665,42,80.18,0.8874687434002113,1342,329,0.0,0.19739283049229395,0.88,47.24,27,0.0,0.21643340524055288,30.505103836677225,9.79,1.9,14,0.22284852340301695,44.827285498064064,0.0,Country/Region,202,54,0.21798895735578605,0,1.096460315710414,295,n/a,50,0.0,9,10.38,n/a,2280,100,984,86,996,556,2512,464,11.58,276,0.95,43.16,0.49,24.39,7.11,20.35,1.76,12.11,0.32,3.52,25,278,3.03,0,88.42
IRAN,3938,85050,43,80.73,0.7342329608938547,792,308,0.0,0.2736124486021308,0.74,20.11,29,0.0,0.2124001744153813,21.59725749111224,7.52,0.56,14,0.30889739006021855,43.02932216861351,0.0,Country/Region,144,22,0.21392673885778113,0,0.7762811067278582,772,n/a,133,0.0,11,19.6,n/a,3145,48,828,121,500,787,3630,821,7.82,709,0.74,26.33,0.36,25.02,3.66,26.1,3.38,22.54,0.28,1.22,29,296,3.07,0,92.18
NORTHERN IRELAND,2401,84356,44,73.59,1.2007997084548105,684,407,0.0,0.1668216071847933,1.92,28.49,10,0.0,0.2106670089710042,35.13369429404415,10.79,1.92,11,0.18833484853595345,43.53072465639317,0.0,Country/Region,255,46,0.2121811167911462,0,1.262828074409102,488,n/a,127,0.0,15,20.32,n/a,1956,139,1095,131,979,425,1994,264,16.95,172,0.42,55.98,0.46,21.73,10.62,13.5,5.29,8.79,0.62,5.79,46,259,5.46,0,83.05
EGYPT,3657,73680,45,81.76,0.6620063439978124,1044,267,0.0,0.25408855371711336,0.46,28.55,42,0.0,0.18400523046355433,20.14766201804758,6.15,1.26,17,0.2868557022473893,41.60623702488379,0.0,Country/Region,133,46,0.18532771450959803,0,0.724177566331518,489,n/a,80,0.0,12,13.37,n/a,3092,62,800,75,684,832,3390,816,7.3,644,1.15,25.87,0.46,26.91,3.64,26.39,2.19,20.83,0.33,1.7,17,225,2.05,0,92.7
SLOVENIA,2450,66559,46,80.16,0.8487676734693879,801,358,0.0,0.17022612978040136,0.82,32.69,22,0.0,0.16622155448457807,27.166938775510204,8.41,0.78,31,0.19217841687342188,42.963576326530614,0.0,Country/Region,153,19,0.1674162235348037,0,0.976474967145236,312,n/a,145,0.0,8,12.73,n/a,1895,69,698,152,813,456,2092,406,14.61,335,0.9,36.83,1.27,24.06,6.24,21.42,5.92,17.68,0.33,2.82,20,206,6.2,0,85.39
UKRAINE,5036,62800,47,71.68,0.4337877084988086,1939,483,0.0,0.34990154676493923,0.2,38.5,24,0.0,0.15683399122029332,12.470214455917395,3.65,0.87,27,0.39502469688757247,30.772213741064338,0.0,Country/Region,149,44,0.15796118989145977,0,0.4482232006983753,364,n/a,320,0.0,10,7.23,n/a,3870,58,1181,283,441,679,4553,899,9.59,1111,0.48,30.52,0.54,17.55,2.96,23.23,6.35,28.71,0.2,1.15,10,184,5.62,0,90.41
ROMANIA,3409,46152,48,66.32,0.5434281020827223,1241,297,0.0,0.23685750058015845,0.26,36.4,21,0.0,0.11525799940762703,13.538281020827222,5.63,0.91,24,0.26740254004958985,33.45538178351423,0.0,Country/Region,109,31,0.11608638273679384,0,0.4866132553341745,374,n/a,146,0.0,4,10.97,n/a,2317,66,672,143,236,688,3112,563,8.71,394,0.62,29.0,0.7,29.69,3.2,24.3,4.28,17.0,0.12,1.94,9,192,4.19,0,91.29
SLOVAKIA,2394,45803,49,80.83,0.5664962406015037,1099,285,0.0,0.16633524681399217,0.58,45.91,29,0.0,0.11438642197234226,19.132414369256473,4.89,2.17,39,0.18778576734488653,36.5593164578112,0.0,Country/Region,114,52,0.11520854109233333,0,0.6876860086080087,263,n/a,136,0.0,3,10.99,n/a,1968,43,548,103,473,449,2109,357,11.9,614,1.21,27.85,1.63,22.82,4.76,18.14,5.68,31.2,0.13,1.8,14,117,4.3,0,88.1
CROATIA,2175,38555,50,74.57,0.5979466666666667,586,226,0.0,0.15111911521321345,0.74,26.94,29,0.0,0.0962855817117581,17.726436781609195,5.66,1.84,11,0.17060737008150717,35.89441613793103,0.0,Country/Region,76,40,0.09697760630995592,0,0.6371502478419696,373,n/a,111,0.0,1,17.15,n/a,1679,52,437,110,306,408,1949,409,10.39,425,1.33,26.03,0.51,24.3,3.49,24.36,5.1,25.31,0.05,2.39,16,123,5.06,0,89.61
