Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
ITALY,111442,2464681,9,77.02,1.251365696057142,46058,38394,73.32,3.899229265247798,1.74,41.33,12887,64.95,5.484881065934221,22.11626675759588,13.36,3.1,3501,4.191919039938371,47.53206012634375,0.89,Country/Region,8523,3451,5.533456656706278,987,1.4066577502427662,27637,n/a,18056,0.0,3882,24.8,n/a,81992,17718,44108,13483,9234,20380,73048,11626,34.45,5878,11.56,53.8,3.14,24.86,7.65,14.18,16.2,7.17,3.48,15.9,1942,14887,12.1,0,65.55
JAPAN,126915,2102523,10,75.73,0.8435358350076823,32013,43208,81.41,4.440611997262471,0.91,25.22,16301,77.73,4.678937596139711,16.566386951896938,8.05,5.37,4019,4.773939851705626,40.12917208998149,0.56,Country/Region,13676,6821,4.720375533477985,714,1.0536695390239366,40934,n/a,14069,0.0,2519,32.25,n/a,96835,16604,45338,9212,11327,23539,83707,17915,34.04,10043,12.84,46.82,3.17,24.31,10.78,18.5,11.09,10.37,1.98,13.08,1149,10221,7.26,0,65.96
SPAIN,97277,2021015,11,73.62,1.1152330458381736,39581,34549,73.66,3.4036119706709327,1.56,40.69,12670,62.36,4.497550355388405,20.775877134368866,11.53,2.44,2728,3.6590989792724913,44.29276664679215,0.91,Country/Region,6750,2373,4.537381878244381,886,1.321405140816282,20088,n/a,15908,0.0,5635,20.65,n/a,69624,15544,39404,12401,7022,15033,62728,8331,35.52,6856,13.02,56.6,2.8,21.59,6.94,11.97,16.35,9.85,5.79,15.98,1518,11212,12.75,0,64.48
NETHERLANDS,61976,1828718,12,79.09,1.5891859510132955,33586,24127,64.22,2.1684699928482756,2.68,54.19,6799,58.2,4.0696141744644025,29.506873628501356,17.35,5.54,2444,2.3312429283324105,52.24934376694205,1.58,Country/Region,6561,3435,4.105655778714808,977,1.876721461623263,10493,n/a,9252,0.0,3348,16.93,n/a,49625,12967,31437,8323,8440,11043,37849,4780,38.93,2365,10.97,63.35,3.94,22.25,10.59,9.63,14.93,4.77,5.4,20.92,1663,10752,13.43,0,61.07
INDIA,111277,1581753,13,76.49,0.7658295739460985,19097,27876,88.4,3.8934561022682583,0.84,17.16,14872,81.76,3.520020270649489,14.214554669877872,7.53,1.07,2297,4.185712523170996,39.28941873792428,0.34,Country/Region,4365,1196,3.551194522583298,383,0.9040862868850089,27084,n/a,8115,0.0,1792,24.34,n/a,64622,12010,23426,6342,4465,17200,83401,11631,25.05,12365,13.36,36.25,2.06,26.62,3.92,18.0,7.29,19.13,1.61,10.79,934,8376,5.7,0,74.95
SOUTH KOREA,78690,1473442,14,80.15,0.8943543893760325,19915,24193,82.72,2.7532739082423974,1.05,25.31,10543,80.38,3.278985851537076,18.72464099631465,8.66,4.41,1861,2.959944269240954,42.3950408959207,0.59,Country/Region,7106,3472,3.3080254374381965,463,1.1909406622133998,26458,n/a,10484,0.0,1351,33.62,n/a,62911,12015,28073,4683,8886,14953,54497,11182,30.74,8703,13.4,44.62,2.36,23.77,9.03,17.77,13.32,13.83,1.72,15.27,830,6814,5.95,0,69.26
SWITZERLAND,45920,1420105,15,78.77,1.6289708580139375,28842,21011,56.19,1.6066887516392285,2.87,62.81,5794,51.61,3.160290125228587,30.925631533101047,17.78,7.49,2120,1.7272924239870966,51.55158695339722,1.65,Country/Region,4501,3441,3.188278509661846,757,1.9669585176371545,4306,n/a,9461,0.0,5412,9.38,n/a,36119,11070,22304,8596,6764,8354,24909,3386,45.76,2075,12.62,61.75,4.62,23.13,9.8,9.37,20.6,5.74,11.79,24.11,1317,8164,18.72,0,54.24
SWEDEN,39763,1156095,16,81.93,1.4656830998667103,22330,16388,61.25,1.391262300336033,2.33,56.16,5155,56.52,2.5727644169453265,29.074642255363027,15.88,6.6,2185,1.495695310431161,52.34609017428262,1.42,Country/Region,3449,2626,2.5955495147383556,564,1.849230311440139,5919,n/a,6937,0.0,2147,14.89,n/a,31013,8260,18384,5599,5730,7711,23375,3328,41.21,1590,12.96,59.28,5.5,24.86,8.67,10.73,17.45,5.13,5.4,20.77,928,6314,14.08,0,58.79
BELGIUM,34459,949514,17,78.66,1.5085761078383007,20614,13533,60.74,1.205681352193732,2.51,59.82,3613,55.2,2.113040738513206,27.554891320119562,16.22,6.1,1207,1.296184007799899,50.749671409501154,1.41,Country/Region,3214,2101,2.1317543990219443,486,1.752569810148044,4034,n/a,4817,0.0,2694,11.71,n/a,26817,6989,15804,5499,4549,6002,20926,2903,39.27,2108,10.48,58.93,3.5,22.38,9.33,10.83,13.98,7.86,7.82,20.28,865,5588,15.96,0,60.73
BRAZIL,66821,940557,18,75.16,0.7663474716032386,18491,28293,84.6,2.337991051247493,0.77,27.67,18457,74.28,2.093107903510391,14.0757695933913,7.04,1.35,2124,2.513488829774429,38.292473003995745,0.41,Country/Region,3317,903,2.111645033439089,275,0.895259159522258,22363,n/a,12758,0.0,1335,33.47,n/a,47443,15069,17485,4395,2083,10523,38528,9591,42.34,9844,27.62,36.85,3.18,22.18,4.96,20.22,19.09,20.75,2.0,22.55,515,4701,6.58,0,57.66
DENMARK,26796,839234,19,80.62,1.629934814897746,14871,10640,60.89,0.9375616678772813,2.74,55.5,3129,55.25,1.8676245228036574,31.31937602627258,18.19,5.41,1218,1.0079383230217387,52.89348904687267,1.57,Country/Region,2740,1450,1.884164710903454,421,1.9920017923003577,3812,n/a,4348,0.0,1492,14.23,n/a,21287,5366,13174,3553,3473,5041,16156,2177,39.71,895,11.68,61.89,4.55,23.68,10.23,10.23,16.23,4.2,5.57,20.03,733,4873,13.26,0,60.29
SCOTLAND,26052,728305,20,74.92,1.5377957968678029,12127,11971,54.25,0.9115299511695379,2.52,46.55,2746,43.45,1.6207640277687958,27.95581913096883,16.22,3.3,1861,0.9799525746888466,49.03123420082911,1.46,Country/Region,2376,859,1.6351179525311657,380,1.7780699643377331,4904,n/a,4503,0.0,5303,18.82,n/a,18899,5499,11765,4988,2510,4031,14081,1870,45.95,1233,10.54,62.25,7.14,21.33,9.12,9.89,17.28,6.52,20.36,21.11,657,4225,19.15,0,54.05
TAIWAN,40994,680685,21,78.62,0.8535722642337904,9990,10659,82.44,1.434333595050055,0.88,24.37,5661,77.63,1.5147908667959205,16.604503098014344,8.15,2.12,854,1.541999687041094,42.922227257647464,0.5,Country/Region,2419,870,1.5282062645714043,207,1.0560938348118782,16444,n/a,4186,0.0,760,40.11,n/a,30714,4981,15314,1725,2937,7567,30335,4579,26.0,3254,13.81,49.86,2.08,24.64,5.9,14.91,10.21,10.59,1.85,12.15,361,3340,4.21,0,74.0
IRAN,39821,669644,22,86.47,0.8551025890861607,8239,8107,89.87,1.3932916545955076,0.86,20.69,3834,79.77,1.490220315130622,16.81635318048266,8.75,0.71,1238,1.4978769951130262,44.97296114110645,0.36,Country/Region,1344,283,1.5034181094524681,142,1.0695681052961261,12882,n/a,3218,0.0,450,32.35,n/a,29264,3099,7608,1691,1160,7918,31714,7118,20.36,6620,9.63,26.0,3.11,27.06,3.38,24.32,8.08,22.62,1.13,7.78,343,3483,4.25,0,79.64
SINGAPORE,20136,625193,23,80.83,1.524193106873262,11246,6219,66.5,0.704535816703125,2.61,55.85,1793,60.81,1.3912994210019933,31.04852006356774,17.46,2.85,547,0.7574207371385927,52.351233790226466,1.76,Country/Region,1192,574,1.4036211451202683,354,1.9747745792578413,2337,n/a,1924,0.0,1288,11.61,n/a,14519,3025,9035,2687,3543,2908,13917,1701,30.88,875,8.9,62.23,2.72,20.03,5.92,11.72,9.56,6.03,6.4,15.02,525,3515,13.34,0,69.12
AUSTRIA,25706,620161,24,74.27,1.323262024430094,14872,9067,60.34,0.8994238033457754,2.24,57.85,2585,53.23,1.3801012490991056,24.125145880339222,14.5,5.78,1588,0.9669376971039265,46.46766199330896,1.32,Country/Region,2231,1485,1.3923237991771034,340,1.5344282016611677,2742,n/a,3647,0.0,1500,10.67,n/a,19268,4382,10944,2663,2946,4242,16639,2517,35.27,1565,10.06,56.8,6.18,22.02,8.68,13.06,14.19,8.12,5.84,17.05,575,3727,10.36,0,64.73
POLAND,41529,607878,25,76.98,0.8917472826217824,12193,14765,74.49,1.4530526386503815,1.1,29.36,7062,63.08,1.3527667607280467,14.637434082207614,8.12,1.7,2728,1.5621238474686439,39.3281742083845,0.52,Country/Region,2158,705,1.3647472291810985,214,0.9309826256428798,7876,n/a,6496,0.0,1050,18.97,n/a,28331,5281,10091,2817,1471,7057,26764,5356,35.55,5827,17.0,35.62,6.57,24.91,5.2,18.91,15.64,20.57,2.53,12.72,455,3373,6.78,0,64.45
HONG KONG,19115,561477,26,83.08,1.5447252576510595,6646,4948,57.88,0.668812183963063,2.54,34.77,1800,57.27,1.249506352447862,29.37363327229924,17.47,2.48,428,0.7190155636871374,53.983304640334815,1.41,Country/Region,968,474,1.2605723187858675,270,1.8682469943114397,6262,n/a,2112,0.0,570,32.76,n/a,14276,2387,8405,1752,2172,3161,14167,1867,25.89,843,9.42,58.88,2.24,22.14,5.06,13.08,11.05,5.91,2.98,12.49,486,3340,9.17,0,74.11
RUSSIA,54786,558119,27,68.27,0.6583443763005148,14491,11249,77.73,1.9169000424065064,0.72,26.45,4988,62.16,1.242033486539695,10.187255868287519,5.71,1.19,798,2.0607892582873926,30.692731475194392,0.36,Country/Region,1920,652,1.2530332711552736,196,0.6479385774233835,12054,n/a,5175,0.0,997,22.0,n/a,33994,3219,9459,3543,1586,5344,43537,5111,20.53,14080,9.1,27.83,1.46,15.72,3.5,15.04,9.45,41.42,1.82,5.88,392,3128,6.47,0,79.47
FINLAND,19931,551928,28,81.96,1.436778129546937,10642,6976,63.41,0.6973630990618784,2.25,53.39,2232,56.79,1.2282560854564721,27.691937183282324,14.95,3.59,757,0.7497096102457931,51.722412006422154,1.2,Country/Region,1573,715,1.2391338536802865,240,1.7612863185746028,3314,n/a,2867,0.0,1397,16.63,n/a,14535,3468,8404,2414,1987,3597,12955,1755,35.0,779,11.2,57.82,3.8,24.75,7.89,12.07,14.38,5.36,7.01,17.4,448,2980,12.11,0,65.0
TURKEY,45615,528773,29,73.1,0.7381739712813769,7943,13795,83.45,1.5960171473437152,0.86,17.41,6660,75.19,1.1767271366465828,11.592085936643647,6.52,1.38,979,1.7158197717807362,35.5714610369396,0.35,Country/Region,2538,628,1.1871485505574753,161,0.7372897832614357,15750,n/a,5492,0.0,677,34.53,n/a,33047,5285,8710,3618,1114,7378,31820,6634,30.24,10325,14.6,26.36,2.15,22.33,5.56,20.07,12.04,31.24,1.48,11.59,392,2975,7.93,0,69.76
NORWAY,19827,517769,30,81.86,1.441483134110052,10912,8001,60.62,0.6937242569414412,2.18,55.04,2842,53.12,1.1522389244805702,26.11433903263227,15.56,7.01,997,0.74579762391969,52.45383800877591,1.25,Country/Region,1525,1389,1.1624434641587098,247,1.6609465691176388,3243,n/a,3151,0.0,1780,16.36,n/a,14496,4101,8258,2637,1157,3710,11826,1676,40.35,852,14.33,56.97,5.03,25.59,7.69,11.56,15.89,5.88,8.98,20.68,433,3085,13.3,0,59.65
ISRAEL,21754,517124,31,77.76,1.2951750620575526,9530,6998,66.04,0.7611478027691588,1.96,43.81,2030,56.65,1.1508035467227478,23.77144433207686,13.18,3.01,646,0.8182822167120056,47.06821800588398,1.16,Country/Region,1905,654,1.1609953743070918,253,1.511931772693777,3726,n/a,3080,0.0,924,17.13,n/a,16595,2970,9297,2417,2634,3734,14756,2523,32.17,1041,9.33,56.02,2.97,22.5,8.76,15.2,14.16,6.27,4.25,13.65,427,2867,11.11,0,67.83
PORTUGAL,24170,484259,32,75.04,1.1306252461729418,10799,8958,74.92,0.8456809043362401,1.79,44.68,3197,64.35,1.077666042829981,20.035539925527512,12.05,1.59,540,0.9091606682876334,45.38529616466694,0.86,Country/Region,1516,384,1.0872101448909313,208,1.2743175792479573,5543,n/a,4378,0.0,985,22.93,n/a,16804,3781,8906,3705,1314,4222,15212,2099,37.06,1577,13.23,53.0,2.23,25.12,6.27,12.49,18.11,9.38,4.08,15.64,433,2912,15.33,0,62.94
SAUDI ARABIA,16677,436801,33,84.57,1.1846808358817533,11667,5490,54.17,0.583509327332043,1.94,69.96,2908,51.0,0.9720533953404655,26.19182107093602,13.23,1.76,510,0.6273095765425263,47.8554926485579,1.43,Country/Region,788,293,0.9806621632194831,239,1.6658746481139344,784,n/a,2156,0.0,527,4.7,n/a,12292,2868,5116,1284,1703,2921,11187,2246,32.92,2009,17.44,41.62,3.06,23.76,4.73,18.27,12.93,16.34,3.16,17.2,324,2207,7.7,0,67.08
GREECE,19535,401684,34,76.51,1.2025109854108011,8599,5571,70.31,0.6835075079109828,1.8,44.02,2063,63.72,0.8939043089506197,20.562272843614025,12.07,2.21,532,0.7348139700040925,45.434116908113644,0.96,Country/Region,1367,432,0.9018209673756583,187,1.307819297673374,3751,n/a,2281,0.0,795,19.2,n/a,13806,2370,6751,1609,1363,3523,13964,2102,28.52,1430,10.56,48.9,2.72,25.52,7.0,15.23,11.68,10.36,4.07,12.13,351,2357,8.24,0,71.48
SOUTH AFRICA,19909,392132,35,79.23,1.1522997388115928,8692,7866,66.4,0.6965933439979399,1.62,43.66,3612,52.21,0.8726473657836119,19.69621779094882,10.86,1.72,694,0.7488820746768097,45.69890204430157,0.91,Country/Region,1175,343,0.8803757669684418,181,1.2527357220717181,2445,n/a,3852,0.0,1132,12.28,n/a,13537,3148,5461,2385,656,3260,12043,2666,39.51,2150,18.14,40.34,3.49,24.08,5.9,19.69,19.35,15.88,5.69,15.81,322,2163,11.98,0,60.49
MALAYSIA,24635,367653,36,76.29,1.033446454231784,8712,7208,84.01,0.8619507272785799,1.41,35.36,4420,74.87,0.8181719981344096,14.92401055408971,11.34,0.99,383,0.9266517609956908,44.940230367363505,0.62,Country/Region,831,245,0.8254179507238597,152,0.9492097079813457,4267,n/a,2456,0.0,1817,17.32,n/a,11399,2737,4242,1574,1082,2820,17427,2495,29.26,1842,17.94,37.21,1.55,24.74,3.37,21.89,9.97,16.16,7.38,11.11,347,2794,6.39,0,70.74
IRELAND,15062,349643,37,69.76,1.280010390386403,7029,5134,65.93,0.5270023078656372,1.83,46.67,1211,56.23,0.7780926905090108,23.213583853405922,13.46,3.06,471,0.5665609427285202,44.466494522639756,1.03,Country/Region,1139,461,0.7849836899058147,155,1.4764502524861634,1978,n/a,2318,0.0,1299,13.13,n/a,11121,2166,5796,2313,1190,2280,9928,2484,34.09,561,8.04,52.12,3.13,20.5,7.56,22.34,15.39,5.04,8.62,14.38,276,2028,15.36,0,65.91
CZECH REPUBLIC,23117,346437,38,70.01,0.9661980577064498,8805,6320,70.04,0.8088376278668128,1.19,38.09,2883,58.98,0.7709580841654778,14.986243889778086,9.59,2.82,709,0.8695518067358385,40.36437680927456,0.66,Country/Region,1312,651,0.7777858975580827,153,0.9531679259269422,4123,n/a,2713,0.0,667,17.84,n/a,13900,2375,6165,1416,1070,3403,16797,2291,27.34,2041,12.47,44.35,3.07,24.48,5.68,16.48,11.74,14.68,2.89,10.27,276,2216,6.13,0,72.66
NEW ZEALAND,15062,343814,39,80.4,1.310340519187359,7622,4357,61.45,0.5270023078656372,1.63,50.6,1347,50.12,0.7651208812836665,22.82658345505245,13.57,3.23,364,0.5665609427285202,48.98112684238481,0.84,Country/Region,1230,487,0.7718969988281698,127,1.4518359215207448,1639,n/a,1626,0.0,754,10.88,n/a,10761,1920,5448,1416,863,2880,10705,1641,28.93,792,8.94,50.63,2.42,26.76,8.17,15.25,10.8,7.36,5.01,12.75,246,2044,9.4,0,71.07
MEXICO,20638,304362,40,73.47,0.7785500872177537,7828,6496,75.68,0.7221002277075435,1.02,37.93,3262,63.81,0.6773247211261302,14.747649966081985,6.97,1.54,581,0.7763035942126676,36.86129123946119,0.5,Country/Region,1249,318,0.6833232921211452,104,0.9379926707355261,4711,n/a,2778,0.0,662,22.83,n/a,14254,2877,5614,1404,726,3335,14142,2298,31.48,3007,15.81,39.39,2.82,23.4,6.05,16.12,13.46,21.1,3.21,13.94,211,1438,6.8,0,68.52
CHILE,10720,231401,41,78.62,1.0822904570895524,5958,4890,63.17,0.37508064933738083,1.46,55.58,2240,48.64,0.5149579047098772,21.585914179104478,10.63,1.23,314,0.40323551361371235,44.17009427238806,0.98,Country/Region,1098,132,0.5195185112468873,105,1.3729258110745093,1497,n/a,2433,0.0,632,13.96,n/a,8099,2368,3880,1238,399,1608,5830,978,45.62,1633,20.9,47.91,2.93,19.85,10.24,12.08,22.7,20.16,5.9,22.09,157,1140,11.55,0,54.38
EGYPT,14571,230902,42,82.22,0.842948438679569,6964,4086,74.63,0.5098227743931881,0.95,47.79,2403,55.18,0.5138474341654533,15.846681765149956,8.74,1.08,381,0.548091853438937,42.368371196211655,0.34,Country/Region,627,158,0.5183982060748604,50,1.0078942330049017,2286,n/a,1223,0.0,302,15.69,n/a,9940,1712,3340,675,895,2667,10485,2319,28.04,1614,16.49,33.6,2.61,26.83,4.3,23.33,8.39,16.24,2.07,11.75,139,1274,4.63,0,71.96
WALES,8600,230356,43,74.99,1.4331393604651161,3750,3599,53.21,0.3009042522669287,2.31,43.6,739,42.81,0.5126323702030176,26.78558139534884,15.52,2.78,556,0.3234911769662245,47.85978287209303,1.29,Country/Region,758,239,0.5171723811772116,111,1.7036395010738081,1952,n/a,1266,0.0,1608,22.7,n/a,6518,1625,3850,1546,697,1594,5001,719,41.85,355,8.59,59.07,6.47,24.46,8.81,11.03,14.72,5.45,18.7,18.9,199,1335,17.98,0,58.15
ARGENTINA,14775,228888,44,71.09,0.789459228426396,5583,4904,76.22,0.516960503167892,1.14,37.79,1973,56.91,0.5093654949340511,15.491573604060914,6.88,1.64,327,0.5557653650786009,36.795529109983086,0.62,Country/Region,888,243,0.5138765735769402,92,0.9853083394431504,3235,n/a,2074,0.0,431,21.9,n/a,10357,3429,4553,1716,617,2425,9871,1522,33.19,1857,13.35,43.96,2.21,23.41,6.01,14.7,14.04,17.93,2.92,23.21,169,1017,11.61,0,66.81
HUNGARY,11263,211352,45,73.47,1.0816244961377963,5459,4507,64.31,0.39407960387004853,1.63,48.47,1291,54.89,0.47034102305626146,18.76516025925597,10.35,4.32,438,0.4236605960663473,40.98341513806268,0.84,Country/Region,891,486,0.4745064904172935,95,1.1935178030968607,1830,n/a,1974,0.0,1671,16.25,n/a,8453,1601,4140,1887,632,1923,6756,1352,40.02,1038,11.46,48.98,3.89,22.75,7.91,15.99,17.53,12.28,14.84,14.21,184,1166,16.75,0,59.98
THAILAND,12130,194767,46,75.93,0.9396035037098105,5095,3727,75.17,0.4244149511625401,1.53,42.0,2058,61.7,0.43343289884930775,16.05663643858203,9.04,2.07,348,0.456273020534919,41.092298178070905,0.68,Country/Region,719,251,0.4372714978760788,82,1.0212479500594078,2263,n/a,1137,0.0,413,18.66,n/a,8034,1698,3135,602,544,1961,8403,1747,30.73,1191,16.97,39.02,2.87,24.41,5.93,21.75,9.37,14.82,3.4,14.0,186,1097,4.96,0,69.27
PAKISTAN,11030,190034,47,81.98,0.8737297280145059,4833,2686,79.32,0.3859271979656073,1.23,43.82,1472,64.64,0.4229001191163254,17.22883046237534,8.79,0.6,280,0.41489624208575077,41.4489922574796,0.66,Country/Region,428,66,0.42664543699591173,73,1.0958028388401195,2191,n/a,1192,0.0,281,19.86,n/a,7534,1252,1921,506,352,1786,8344,1607,24.35,2220,13.35,25.5,2.54,23.71,3.88,21.33,10.81,29.47,2.55,11.35,136,970,4.59,0,75.65
ROMANIA,19106,184575,48,60.03,0.8352079713179106,4795,4247,74.85,0.668497284164179,1.02,25.1,2790,60.66,0.41075170488384055,9.660577828954255,7.45,1.12,320,0.718677026408917,32.508569475557415,0.47,Country/Region,453,214,0.4143894331199702,89,0.6144403494434576,3862,n/a,1385,0.0,401,20.21,n/a,8709,1053,2874,684,380,2107,14859,1669,22.23,2059,14.6,33.0,1.67,24.19,2.37,19.16,7.25,23.64,2.1,5.51,194,1424,3.58,0,77.77
SERBIA,8090,120776,49,74.68,0.7994782447466008,2839,2837,77.23,0.28305993033016896,1.09,35.09,1789,67.65,0.268773928804284,14.929048207663783,7.44,1.01,196,0.3043073978670647,36.755242138442526,0.59,Country/Region,368,82,0.27115426344032245,48,0.9495301171408426,1851,n/a,1661,0.0,319,22.88,n/a,6040,1336,2052,484,258,1381,5253,1096,35.07,1511,22.11,33.97,2.42,22.86,4.55,18.15,20.53,25.02,3.94,16.51,88,602,5.98,0,64.93
