Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
ITALY,79218,2320352,9,76.08,1.159044363654725,28299,18035,73.73,3.678069340925521,1.44,35.72,2339,65.38,4.952507746617427,29.290716756292763,12.15,2.84,1097,4.12070291957248,45.88604832992502,0.0,Country/Region,6635,2246,5.008135907095905,0,1.3464965685968326,19631,n/a,7838,0.0,1307,24.78,n/a,58963,5312,30191,7964,20724,15411,61183,8752,22.77,4609,2.95,51.2,1.38,26.14,8.38,14.84,9.89,7.82,1.65,6.71,1139,9627,10.05,0,77.23
AUSTRALIA,59909,1989479,10,77.49,1.2942825568779315,21498,13847,67.44,2.7815579305903584,1.82,35.88,1499,55.33,4.24629976798033,33.20834932981689,13.92,2.16,682,3.116301739613064,48.68752263933633,0.0,Country/Region,5148,1295,4.2939955732204655,0,1.5265904482093937,10893,n/a,4580,0.0,1476,18.18,n/a,39604,5071,20500,6518,12910,10000,46062,5735,23.11,3369,2.5,51.76,1.14,25.25,8.59,14.48,7.64,8.51,2.46,8.46,1089,8341,10.88,0,76.89
NETHERLANDS,44303,1804448,11,77.85,1.5809140554815702,20013,14227,66.8,2.0569757632232997,2.42,45.17,1339,59.83,3.85137371328502,40.729702277498134,16.99,6.13,1776,2.304520455525507,51.5681811931472,0.0,Country/Region,4729,2717,3.894633582011433,0,1.8723476387732847,7561,n/a,5616,0.0,1050,17.07,n/a,34336,6045,20052,6383,16396,8220,30076,4339,32.11,1725,3.02,58.4,4.01,23.94,10.67,12.64,12.68,5.02,2.37,13.64,1073,7528,14.41,0,67.89
SPAIN,66444,1775974,12,73.84,1.025172584432003,21974,15317,75.17,3.084976132803849,1.15,33.07,2383,62.98,3.790599440425909,26.72888447414364,10.6,2.17,724,3.4562345021090395,43.44472366203119,0.0,Country/Region,4878,1443,3.833176672965457,0,1.2287289357343387,13318,n/a,6913,0.0,1806,20.04,n/a,45520,4776,23542,7332,12632,10664,51127,7064,23.05,4250,3.59,51.72,1.09,23.43,7.34,15.52,10.4,9.34,2.72,7.19,764,7046,11.03,0,76.95
SWITZERLAND,31361,1380020,13,78.02,1.6627856190810242,17647,11133,57.27,1.45608236260402,2.74,56.27,1180,52.85,2.945484021599732,44.00433659640955,17.69,6.85,576,1.6313131391945335,51.09461172156501,0.0,Country/Region,3104,2148,2.9785686458392915,0,2.0228828377071366,2839,n/a,4935,0.0,2139,9.05,n/a,24604,4819,14017,6273,14816,5437,20228,3409,35.5,1741,3.76,56.97,1.84,22.1,9.9,13.86,15.74,7.08,6.82,15.37,859,5547,20.0,0,64.5
INDIA,53513,1066606,14,78.33,0.7064601274456674,9052,8251,83.67,2.4845934590742935,0.9,16.92,2394,76.72,2.2765401445938496,19.931717526582325,7.45,1.2,489,2.7835993755848687,40.13798460560986,0.0,Country/Region,2179,644,2.302110975974307,0,0.9162626329387663,11116,n/a,3102,0.0,578,20.77,n/a,35894,2726,10633,3189,7196,9333,45262,8536,15.42,7392,4.47,29.62,0.91,26.0,4.07,23.78,5.8,20.59,1.08,5.09,483,3988,5.96,0,84.58
SOUTH KOREA,51941,1054302,15,76.12,0.7871231089120349,11700,8752,82.7,2.4116059435609642,0.75,22.53,1890,79.03,2.2502787604097336,20.29806896286171,8.33,4.79,529,2.701828250467245,40.585595835659696,0.0,Country/Region,3818,2486,2.27555461547344,0,0.9331038374731256,16747,n/a,2714,0.0,528,32.24,n/a,35626,2624,15317,2515,20784,9890,43189,6568,16.85,3851,3.64,42.99,1.02,27.76,7.35,18.44,5.23,10.81,1.02,5.05,387,4329,4.84,0,83.15
SWEDEN,27137,1052562,16,81.56,1.3737434756973874,13456,7086,62.55,1.2599632369498834,1.97,49.59,1139,57.19,2.246564943075504,38.78696981980322,14.99,6.24,464,1.411592253382292,51.26973882890519,0.0,Country/Region,2705,1693,2.271799083347992,0,1.7830400738627774,4072,n/a,2389,0.0,660,15.01,n/a,21425,2428,11646,2778,10652,5449,20051,3038,26.11,1292,4.2,54.36,1.71,25.43,9.97,14.18,8.8,6.03,2.43,8.95,534,4068,10.24,0,73.89
BELGIUM,24316,898836,17,78.56,1.4772861161375226,12639,6750,62.65,1.1289850045942205,2.13,51.98,709,57.35,1.918455584729654,36.96479684158579,15.49,6.32,417,1.2648515765649782,49.884743929922685,0.0,Country/Region,2388,1537,1.9400042951200747,0,1.6992746377700425,2828,n/a,2422,0.0,910,11.63,n/a,18557,2507,10044,3236,9155,4350,17566,2545,27.76,1618,2.92,54.13,1.71,23.44,9.82,13.71,9.96,8.72,3.74,10.31,518,3766,13.31,0,72.24
BRAZIL,42351,818502,18,77.2,0.7313321078604992,9544,15112,82.9,1.9663449551558576,0.82,22.54,10160,72.32,1.7469924802882741,19.326627470425727,6.64,1.14,615,2.2029827734456076,38.67567697575028,0.0,Country/Region,1826,484,1.7666152619213866,0,0.8884465951447481,13020,n/a,6310,0.0,457,30.74,n/a,26492,8060,9906,2511,4092,6882,27239,5899,35.68,3805,23.99,37.39,1.45,25.98,4.31,22.27,14.9,14.36,1.08,19.03,346,2812,5.93,0,64.32
SCOTLAND,20304,764746,19,74.54,1.3289801024428685,7536,5940,57.97,0.9427089789965888,2.09,37.12,609,44.99,1.6322568684383625,37.6647951142632,14.65,3.02,400,1.0561583488474797,48.081423906619385,0.0,Country/Region,2057,613,1.6505909027630141,0,1.7314536137925856,3923,n/a,2044,0.0,1698,19.32,n/a,14374,1976,7927,2874,5579,3634,14364,1755,29.26,1058,3.0,55.15,1.97,25.28,10.13,12.21,10.07,7.36,8.36,9.73,424,2975,14.15,0,70.74
TAIWAN,32680,697875,20,79.94,0.8672556548347614,6153,6266,83.0,1.51732315965369,0.78,18.83,1012,77.29,1.4895288920261396,21.354804161566708,9.21,2.14,269,1.6999238987556953,45.41001904222766,0.0,Country/Region,2124,700,1.5062597597970286,0,0.9816820382324527,12663,n/a,2053,0.0,279,38.75,n/a,23351,2059,11290,2861,7508,5741,26414,4013,19.17,2307,3.1,48.35,0.82,24.59,6.5,17.19,6.28,9.88,0.85,6.3,256,3011,8.75,0,80.83
DENMARK,15776,677985,21,80.1,1.557896970081136,8188,4457,59.7,0.7324752192991619,2.5,51.9,582,54.09,1.4470761180158944,42.97572261663286,16.56,5.41,297,0.8206242174654176,52.20615429132861,0.0,Country/Region,1742,853,1.4633301425699279,0,1.9755973716086503,2254,n/a,1499,0.0,387,14.29,n/a,12526,1610,7000,1836,6048,3079,11319,1757,28.25,690,3.69,55.88,1.88,24.58,11.04,14.03,9.5,5.51,2.45,10.21,395,2613,11.64,0,71.75
ISRAEL,17985,586319,22,79.3,1.293032098971365,6868,4390,65.81,0.8350384646992538,1.69,38.19,468,57.71,1.2514262445908997,32.600444815123716,13.45,2.98,279,0.9355303341224351,48.49085220461496,0.0,Country/Region,1634,536,1.2654826668163124,0,1.4986450295335934,3201,n/a,1940,0.0,460,17.8,n/a,13444,1164,7263,2009,6179,3066,13595,1972,24.41,1143,2.6,54.02,1.55,22.81,9.09,14.67,10.79,8.5,2.56,6.47,304,2419,11.17,0,75.59
AUSTRIA,18195,549013,23,72.42,1.2500206100577083,9040,3857,62.29,0.8447887053212635,1.62,49.68,500,54.7,1.1718011471939058,30.173838966749106,13.37,4.25,258,0.9464539577068505,44.766586051112945,0.0,Country/Region,1478,773,1.1849631947059946,0,1.387093766539271,1858,n/a,1534,0.0,450,10.21,n/a,13189,1086,6546,1621,7356,3051,14338,2292,21.2,1300,2.75,49.63,1.42,23.13,8.12,17.38,8.43,9.86,2.47,5.97,294,2433,8.91,0,78.8
FINLAND,14439,500779,24,80.89,1.262079860101115,6337,3475,66.85,0.670398687339034,1.65,43.89,573,60.02,1.0688515694357272,34.68238797700672,13.71,4.57,234,0.7510771473113061,50.295578308747146,0.0,Country/Region,1329,660,1.0808572541664283,0,1.5943521215386685,3020,n/a,1236,0.0,359,20.92,n/a,10598,1134,5489,1339,4522,2815,10964,1590,24.07,704,3.97,51.79,1.62,26.56,9.2,15.0,8.56,6.64,2.49,7.85,238,1979,9.27,0,75.93
TURKEY,28584,499902,25,76.36,0.6987878743352925,4289,3392,82.42,1.3271470378072545,0.67,15.0,730,73.54,1.0669797201241644,17.48887489504618,6.77,1.11,256,1.4868612216044306,37.78280179820879,0.0,Country/Region,1217,316,1.0789643796411308,0,0.8039649637368403,7050,n/a,1051,0.0,116,24.66,n/a,20164,1115,5077,1189,2479,5042,25192,4937,11.87,5108,2.55,25.18,0.9,25.0,4.26,24.48,3.68,25.33,0.41,3.9,192,1935,4.16,0,88.13
RUSSIA,38512,491047,26,70.73,0.5183287598670545,10921,5132,71.69,1.7881012706420718,0.45,28.36,828,58.69,1.0480798048973812,12.75049335272123,4.38,1.1,264,2.0032885308714605,29.02628891773993,0.0,Country/Region,1179,425,1.0598521744854759,0,0.5861411890396098,6460,n/a,3026,0.0,353,16.77,n/a,26735,1077,5890,2861,2928,4187,33380,4757,13.33,11901,2.15,22.03,0.69,15.66,3.06,17.79,7.86,44.51,0.92,2.8,172,1687,7.43,0,86.67
NORWAY,12525,482024,27,82.06,1.4362171417165668,6088,3148,62.07,0.5815322085270033,1.94,48.61,529,53.28,1.0288213142038445,38.4849500998004,15.38,6.51,184,0.6515161209276341,52.31005873053893,0.0,Country/Region,1099,816,1.0403773662280535,0,1.7691562034195933,2085,n/a,1139,0.0,381,16.65,n/a,9397,1084,4894,1336,2987,2497,9377,1326,25.13,680,4.22,52.08,1.47,26.57,8.77,14.11,9.09,7.24,3.04,8.65,243,1926,10.67,0,74.87
POLAND,27799,457952,28,73.04,0.7109168890967301,7796,4454,69.84,1.2906997097678374,0.79,28.04,1071,60.24,0.9774425723247784,16.473686103816686,6.33,1.45,299,1.4460276763007824,34.950871106874345,0.0,Country/Region,1359,403,0.9884215217891009,0,0.7572966546189077,4362,n/a,1980,0.0,253,15.69,n/a,17094,833,6148,1725,2792,4114,23345,3552,16.02,3280,3.85,35.97,1.08,24.07,4.89,20.78,7.12,19.19,0.91,3.0,220,1760,6.21,0,83.98
HONG KONG,13477,440098,29,80.44,1.3253371225050086,3965,2400,63.65,0.6257332993467802,2.0,29.42,246,60.76,0.9393353914711374,32.655487126215036,15.08,2.05,113,0.7010365478436507,51.51938234028345,0.0,Country/Region,817,276,0.9498863088191334,0,1.501175328932845,3751,n/a,803,0.0,213,27.83,n/a,9323,859,4836,1224,4681,2335,11077,1457,17.81,695,1.83,51.87,0.84,25.05,6.06,15.63,5.96,7.45,1.58,6.37,269,2032,9.08,0,82.19
GREECE,17726,413205,30,72.47,0.9671859359133478,5606,2816,75.68,0.8230131679321085,1.09,31.63,517,69.54,0.8819355698795072,23.31067358682162,9.65,1.49,181,0.9220578650349894,41.67601232088458,0.0,Country/Region,1057,265,0.8918417539630037,0,1.0715935105819097,3645,n/a,1112,0.0,200,20.56,n/a,12858,735,5858,1061,2672,3545,14910,2198,15.89,1257,2.92,45.56,1.02,27.57,5.96,17.09,6.27,9.78,1.13,4.15,194,1710,5.99,0,84.11
SINGAPORE,12330,398908,31,80.15,1.319439699918897,5290,2091,71.32,0.5724784136637087,1.96,42.9,316,65.16,0.8514203707832538,32.35263584752636,14.82,3.11,111,0.641372756170677,50.55119158150852,0.0,Country/Region,634,384,0.8609837983322415,0,1.4872532316710272,1806,n/a,652,0.0,282,14.65,n/a,8295,738,4758,1030,4943,1930,10239,1148,16.96,459,2.56,57.36,0.9,23.27,5.14,13.84,5.29,5.53,2.29,5.99,242,1827,8.35,0,83.04
PORTUGAL,13094,353303,32,74.84,1.0806727890636934,5514,3631,74.17,0.6079507176409247,1.28,42.11,437,63.44,0.7540820722042074,26.98205284863296,12.05,1.61,142,0.6811139391158836,45.629655017565305,0.0,Country/Region,866,211,0.7625521646649752,0,1.2403671059560992,2607,n/a,1792,0.0,190,19.91,n/a,9083,1334,4493,2186,2461,2333,9463,1551,27.73,706,3.34,49.47,1.08,25.69,6.61,17.08,13.69,7.77,1.45,10.19,168,1578,16.69,0,72.27
NEW ZEALAND,10716,336485,33,80.17,1.2497662653975365,4553,2144,63.46,0.4975408500259774,1.7,42.49,220,49.48,0.7181861067288778,31.40024262784621,12.6,2.93,96,0.5574169063361698,48.608013913773796,0.0,Country/Region,964,314,0.7262530041559064,0,1.443471639949524,1121,n/a,617,0.0,214,10.46,n/a,7354,670,3350,864,1695,1961,8572,1248,20.01,795,2.05,45.55,0.9,26.67,9.0,16.97,5.76,10.81,2.0,6.25,182,1350,8.06,0,79.99
IRELAND,9643,305484,34,74.55,1.2312407964326455,4132,2600,65.09,0.4477217634192329,1.63,42.85,300,53.06,0.6520182612240204,31.679352898475578,13.44,3.2,134,0.5016023915453234,46.788221549310386,0.0,Country/Region,733,309,0.6593419401208461,0,1.4563023611909847,922,n/a,1080,0.0,551,9.56,n/a,6757,825,3470,1433,2928,1805,7043,906,26.96,576,3.11,51.35,1.39,26.71,7.6,13.41,11.2,8.52,5.71,8.56,157,1296,14.86,0,73.04
IRAN,18512,304325,35,73.76,0.7473285274416595,3085,1982,88.46,0.8595069256887732,0.65,16.66,679,76.31,0.649544517378979,16.43933664649957,8.17,0.66,150,0.9629434275938015,39.97829147579949,0.0,Country/Region,627,122,0.6568404103890105,0,0.7557176073461664,4919,n/a,667,0.0,60,26.57,n/a,11418,468,2879,526,2100,3312,16530,3081,10.71,2146,3.67,25.21,0.81,29.01,3.39,26.98,3.6,18.79,0.32,2.53,120,1513,2.84,0,89.29
MEXICO,14083,278897,36,73.02,0.7698095221188668,5295,2507,73.54,0.6538697079988652,0.89,37.6,546,61.82,0.5952715592325477,19.803806007242773,7.13,1.45,173,0.7325590044729637,37.79339448270965,0.0,Country/Region,769,204,0.6019578409143642,0,0.9103825302663825,2859,n/a,1121,0.0,258,20.3,n/a,9374,721,3732,1019,1739,2234,11576,1821,17.8,1587,3.88,39.81,1.23,23.83,5.46,19.43,7.96,16.93,1.83,5.12,125,1004,7.24,0,82.2
CZECH REPUBLIC,13324,274710,37,73.23,0.9180865806064246,4858,2677,68.55,0.6186295526078875,0.98,36.46,749,58.17,0.5863349194748355,20.617682377664366,9.13,2.81,212,0.6930779078035766,40.56896440258181,0.0,Country/Region,835,374,0.592920821943531,0,0.9477964914593698,2748,n/a,1069,0.0,182,20.62,n/a,8892,577,3643,881,1996,2002,10647,2057,20.09,1190,5.62,40.97,1.59,22.51,6.27,23.13,8.02,13.38,1.37,4.33,131,1217,6.61,0,79.91
SOUTH AFRICA,11349,273286,38,76.81,1.005779980615032,4083,2707,67.32,0.5269308610437493,1.3,35.98,625,49.22,0.5832955655185464,24.080183276059564,10.03,1.8,353,0.5903438288549078,44.08922835492114,0.0,Country/Region,732,204,0.5898473289856934,0,1.1069679319278232,1350,n/a,1100,0.0,246,11.9,n/a,7027,706,2568,997,1085,1630,8642,1724,23.85,1105,5.51,36.54,3.11,23.2,6.45,24.53,9.69,15.73,2.17,6.22,147,1138,8.78,0,76.15
ARGENTINA,10116,232000,39,73.61,0.9136869118228549,3697,2173,73.15,0.46968301967737847,0.82,36.55,422,56.66,0.4951756445639468,22.933965994464216,7.39,1.5,151,0.52620655323784,39.02727140173982,0.0,Country/Region,655,152,0.5007376167263631,0,1.0542762327326183,1931,n/a,935,0.0,156,19.09,n/a,7400,1096,3542,945,1195,1814,7943,1226,21.48,818,4.17,47.86,1.49,24.51,6.47,16.57,9.24,11.05,1.54,10.83,83,748,9.34,0,78.52
WALES,7267,212545,40,72.22,1.1970182743910829,2326,1689,56.34,0.33740475523878105,1.6,32.01,182,41.48,0.453651324887259,29.247970276592817,12.91,2.41,110,0.3780093932759375,45.14221093986515,0.0,Country/Region,629,175,0.45874688253062434,0,1.3445315095402561,1559,n/a,520,0.0,434,21.45,n/a,4876,565,2409,768,1405,1313,5578,789,23.24,365,2.5,49.41,1.51,26.93,8.66,16.18,7.16,7.49,5.97,7.77,116,938,10.57,0,76.76
HUNGARY,8676,208458,41,74.12,0.9633130013831259,3748,1909,64.59,0.402824226840741,1.31,43.2,245,54.5,0.44492812290737604,24.026970954356848,9.31,3.49,106,0.4513017058018486,40.12470248962656,0.0,Country/Region,725,303,0.4499256987394147,0,1.1045217572856685,1494,n/a,757,0.0,282,17.22,n/a,6033,466,2614,833,1614,1580,6767,1155,22.0,684,2.82,43.33,1.22,26.19,8.36,19.14,8.73,11.34,3.25,5.37,114,808,9.6,0,78.0
THAILAND,7589,163088,42,75.29,0.9704383317960206,3162,1168,75.66,0.3523551241925292,0.96,41.67,297,61.8,0.34809140310622827,21.490051390169985,9.4,1.4,62,0.39475894943870776,43.06747083937278,0.0,Country/Region,504,106,0.3520012777442634,0,0.9878993640405491,1248,n/a,245,0.0,106,16.44,n/a,4766,415,1855,305,1431,1399,6421,891,15.39,621,3.91,38.92,0.82,29.35,6.64,18.69,3.23,13.03,1.4,5.47,73,713,4.02,0,84.61
CHILE,6004,147528,43,77.85,0.9320291139240506,2879,1667,65.21,0.27876402235498027,1.08,47.95,429,51.3,0.3148804848759912,24.57161892071952,9.94,1.1,82,0.3123116000039533,42.873586392405066,0.0,Country/Region,564,66,0.3184173237948573,0,1.1295592674259087,748,n/a,913,0.0,139,12.46,n/a,4058,514,1789,592,733,829,4337,672,27.76,768,7.15,44.09,1.37,20.43,9.39,16.56,15.21,18.93,2.32,8.56,65,597,9.86,0,72.24
EGYPT,5957,123677,44,79.1,0.8001025684069163,2034,773,69.15,0.27658182564434003,0.81,34.14,189,53.33,0.2639734404859278,20.761624979016283,8.11,0.89,60,0.3098667890112508,41.289088098035926,0.0,Country/Region,311,53,0.26693847510287244,0,0.954413544241242,957,n/a,208,0.0,45,16.07,n/a,4194,231,1278,213,845,1145,5184,1112,12.98,659,3.17,30.47,1.01,27.3,5.22,26.51,3.49,15.71,0.76,3.88,48,483,3.58,0,87.02
ROMANIA,10470,107642,45,59.99,0.5605543839541547,2761,887,75.31,0.48611913958305186,0.53,26.37,216,60.89,0.22974869281100155,10.280993314231136,5.45,0.99,66,0.5446206615658546,29.46612466093601,0.0,Country/Region,251,104,0.23232930405025506,0,0.47261807672921247,2094,n/a,417,0.0,52,20.0,n/a,4444,193,1374,354,551,984,9583,1201,8.47,885,2.06,30.92,0.63,22.14,2.4,27.03,3.98,19.91,0.5,1.84,56,571,3.38,0,91.53
MALAYSIA,7062,99991,46,66.47,0.6494914330218069,1947,1195,82.6,0.32788666320300974,0.62,27.57,519,72.4,0.2134185684292828,14.159020107618238,7.76,1.18,50,0.3673458559673415,36.79072082979326,0.0,Country/Region,177,83,0.21581575445726625,0,0.6508912754927927,1134,n/a,146,0.0,415,16.06,n/a,2791,465,775,449,554,616,5867,681,16.92,719,7.35,27.77,0.71,22.07,2.51,24.4,2.07,25.76,5.88,6.58,44,548,6.36,0,83.08
NORTHERN IRELAND,3431,97349,47,73.65,1.194051559312154,1260,787,61.15,0.1593003598767384,1.34,36.72,84,48.15,0.207779542339033,28.373360536286796,12.27,1.49,30,0.17847120246728246,45.97226761877004,0.0,Country/Region,312,51,0.21011338901161516,0,1.304325630524666,641,n/a,329,0.0,102,18.68,n/a,2286,269,1139,361,755,621,2644,343,22.94,183,2.45,49.83,0.87,27.17,9.09,15.0,9.59,8.01,2.97,7.84,46,421,10.52,0,77.06
SLOVENIA,4604,94177,48,74.67,0.7998437445699392,1630,768,67.9,0.21376241820824934,0.96,35.4,136,58.17,0.20100929602628803,20.455473501303214,8.25,1.24,56,0.23948744277451717,40.48017093831451,0.0,Country/Region,263,57,0.2032670971139599,0,0.9403397365689551,698,n/a,351,0.0,41,15.16,n/a,2905,212,1129,313,446,757,3836,589,16.68,430,2.95,38.86,1.22,26.06,5.71,20.28,7.62,14.8,0.89,4.6,44,380,6.8,0,83.32
PAKISTAN,4582,91070,49,78.7,0.7370932998690528,1406,651,81.6,0.21274096442880072,0.89,30.69,274,67.46,0.19437778426913208,19.875600174596247,7.75,0.46,51,0.23834306316091172,39.61809642077696,0.0,Country/Region,164,21,0.19656109808305985,0,0.9136829138244582,929,n/a,170,0.0,35,20.27,n/a,2754,288,662,162,379,602,3931,560,14.21,930,5.98,24.04,1.11,21.86,3.58,20.33,3.71,33.77,0.76,6.29,41,355,3.54,0,85.79
