Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
ISRAEL,16851,559305,22,80.42,1.2164929974482228,6337,3875,0.0,0.8339507171798004,1.48,37.61,376,0.0,1.2154186549601578,33.19120526971693,12.72,2.58,235,0.9381367538497511,48.36697241706724,0.0,Country/Region,1505,435,1.2313679653670122,0,1.457422638918497,3028,n/a,1616,0.0,222,17.97,n/a,13086,1070,6968,1759,6809,3132,12976,2018,23.0,968,2.23,53.25,1.39,23.93,8.93,15.42,9.59,7.4,1.32,6.35,250,2143,10.44,0,77.0
AUSTRIA,16938,522872,23,72.87,1.2295955012398159,8237,3170,0.0,0.8382563199567659,1.79,48.63,368,0.0,1.1362465612793158,30.869760302278898,12.85,4.06,162,0.9429802585429402,44.688102993269574,0.0,Country/Region,1286,688,1.1511569372477994,0,1.3554882131254544,1839,n/a,1195,0.0,244,10.86,n/a,12621,872,6415,1354,6008,3139,13768,1778,18.72,1289,2.17,50.83,0.96,24.87,7.59,14.09,7.06,10.21,1.44,5.15,303,2177,7.99,0,81.28
TURKEY,27453,509390,24,74.92,0.7196018140093979,3984,2858,0.0,1.3586403797244713,0.82,14.51,415,0.0,1.1069489967909365,18.554984883255017,7.05,0.94,166,1.5283762568059591,37.511981116817836,0.0,Country/Region,1190,258,1.1214749159730424,0,0.8147476059966826,6298,n/a,846,0.0,63,22.94,n/a,19807,882,5096,1087,2559,5058,24595,4539,10.41,5114,1.51,25.73,0.6,25.54,4.33,22.92,3.08,25.82,0.23,3.21,224,1936,3.96,0,89.59
FINLAND,13755,483860,25,80.41,1.1901188731370411,5897,2938,0.0,0.6807306459443448,1.5,42.87,443,0.0,1.0514700751629646,35.17702653580516,12.8,4.14,150,0.765774793733507,49.79373814612868,0.0,Country/Region,1184,569,1.0652679731496815,0,1.5446198601861254,2928,n/a,1026,0.0,243,21.29,n/a,10313,913,5390,1161,5249,2695,10817,1474,21.36,754,3.22,52.26,1.09,26.13,8.61,14.29,7.46,7.31,1.77,6.64,206,1761,8.44,0,78.64
RUSSIA,35093,459743,26,72.17,0.5143619838714274,10996,4279,0.0,1.7367415891039544,0.46,31.33,449,0.0,0.9990617260481274,13.100703844071468,4.55,1.11,163,1.953713910322789,30.150583198928565,0.0,Country/Region,937,391,1.0121718963744761,0,0.5752506488680208,5769,n/a,2747,0.0,189,16.44,n/a,25978,946,6335,2730,2933,4384,30814,4397,12.19,10862,1.28,24.39,0.46,16.88,2.67,16.93,7.83,41.81,0.54,2.7,161,1598,7.78,0,87.81
POLAND,25327,450107,27,71.61,0.7480862281359815,7610,3612,0.0,1.2534253049678243,0.86,30.05,607,0.0,0.9781218557462418,17.771824535081137,6.52,1.55,238,1.4100165903953858,35.52066279859439,0.0,Country/Region,1177,393,0.9909572429845073,0,0.7803591102473796,3846,n/a,1691,0.0,144,15.19,n/a,16929,690,6356,1590,3680,4356,21715,3102,14.26,3115,2.4,37.55,0.94,25.73,4.65,18.32,6.68,18.4,0.57,2.72,217,1652,6.28,0,85.74
HONG KONG,12354,438969,28,81.92,1.2919944876153473,3528,2133,0.0,0.6113955943290758,1.81,28.56,157,0.0,0.953918008151555,35.53254006799417,14.57,2.06,86,0.6877776664328423,51.923207843613405,0.0,Country/Region,754,255,0.9664357808158197,0,1.5602304252753925,3528,n/a,681,0.0,148,28.56,n/a,8638,798,4481,1136,4706,2177,10221,1291,17.27,689,1.27,51.88,0.7,25.2,6.1,14.95,5.51,7.98,1.2,6.46,223,1800,9.2,0,82.73
NORWAY,11747,435830,29,81.25,1.297411390142164,5552,2685,0.0,0.5813553542645016,1.86,47.26,405,0.0,0.9470966867653348,37.10138758832042,14.11,6.46,126,0.6539844785159947,51.414198340001704,0.0,Country/Region,1063,759,0.9595249467569662,0,1.629118369372462,1981,n/a,970,0.0,181,16.86,n/a,8884,951,4585,1091,2589,2325,9062,1365,22.86,609,3.45,51.61,1.07,26.17,9.05,15.36,8.26,6.86,1.54,8.1,218,1658,9.29,0,77.14
GREECE,16104,382887,30,73.95,0.9910559053651268,5237,2452,0.0,0.7969819209224085,1.15,32.52,338,0.0,0.8320469199126237,23.775894187779432,9.9,1.57,106,0.8965494204496108,42.934384643566815,0.0,Country/Region,999,253,0.8429654413164182,0,1.0439972326469233,3204,n/a,948,0.0,106,19.9,n/a,12015,656,5401,1009,2752,3451,13652,1874,15.23,1289,2.1,44.95,0.66,28.72,6.2,15.6,5.89,10.73,0.66,4.07,185,1595,6.27,0,84.77
SINGAPORE,11181,357275,31,79.27,1.192992066899204,4552,1612,0.0,0.5533441913706812,1.68,40.71,192,0.0,0.776389805116869,31.95376084428942,14.2,2.51,84,0.6224738617763971,49.69266889365889,0.0,Country/Region,550,281,0.7865779669884934,0,1.4030865729225144,1646,n/a,433,0.0,192,14.72,n/a,7402,561,4130,786,4477,1711,9569,1079,14.42,482,1.72,55.8,0.75,23.12,4.92,14.58,3.87,6.51,1.72,5.02,188,1588,7.03,0,85.58
NEW ZEALAND,9914,329293,32,78.5,1.1679932822271537,4170,1816,0.0,0.4906407578256805,1.51,42.06,137,0.0,0.7155824731547104,33.21494855759532,11.86,3.58,83,0.5519368451525982,47.52632920112972,0.0,Country/Region,829,355,0.7249726918579301,0,1.458465204411227,1069,n/a,532,0.0,145,10.78,n/a,6866,575,3279,767,2135,1827,8098,1206,18.32,554,1.38,47.76,0.84,26.61,8.36,17.56,5.37,8.07,1.46,5.8,150,1176,7.74,0,81.68
PORTUGAL,10949,313589,33,75.56,1.1147212074162025,4603,2779,0.0,0.5418625839654404,1.63,42.04,262,0.0,0.681456308436901,28.640880445702805,12.15,1.63,100,0.6095578492612264,46.50011897890218,0.0,Country/Region,679,179,0.6903987071302349,0,1.2576183124693547,2098,n/a,1334,0.0,100,19.16,n/a,7755,1078,3885,1738,2711,2232,8170,1031,25.38,607,2.39,50.1,0.91,28.78,6.2,13.29,12.18,7.83,0.91,9.85,178,1330,15.87,0,74.62
IRELAND,9078,294536,34,72.63,1.2581551112579863,3724,2149,0.0,0.4492673794171401,1.58,41.02,175,0.0,0.6400524739763547,32.445031945362416,12.84,2.84,101,0.5053946621237932,45.44340481383564,0.0,Country/Region,650,258,0.6484515515637055,0,1.424658239836444,865,n/a,792,0.0,341,9.53,n/a,6234,718,3202,1223,3521,1647,6929,765,23.67,620,1.93,51.36,1.11,26.42,7.16,12.27,8.72,9.95,3.76,7.91,143,1166,13.47,0,76.33
IRAN,14255,261880,35,74.75,0.7813404840406876,2568,1240,0.0,0.7054754894901226,0.92,18.01,240,0.0,0.5690881314505791,18.37109786039986,8.35,0.56,80,0.7936110276024095,40.10743219922834,0.0,Country/Region,486,80,0.5765559806730016,0,0.806673144465846,3701,n/a,507,0.0,34,25.96,n/a,9258,231,2581,434,1463,2710,13015,2120,8.7,1847,1.68,27.88,0.56,29.27,3.41,22.9,3.56,19.95,0.24,1.62,131,1190,3.04,0,91.3
MEXICO,13139,260346,36,72.05,0.7319659487023366,4733,2080,0.0,0.6502449986959468,0.78,36.02,438,0.0,0.5657546153605945,19.814749980972678,7.15,1.5,128,0.7314805536070191,37.19522201080752,0.0,Country/Region,713,197,0.5731787205754287,0,0.8700637705714062,2630,n/a,865,0.0,119,20.02,n/a,9022,552,3903,801,1508,2101,11059,1562,15.83,1456,3.33,43.26,0.97,23.29,5.43,17.31,6.58,16.14,0.91,4.2,102,939,6.1,0,84.17
CZECH REPUBLIC,12320,248096,37,71.36,0.847940275974026,4623,2032,0.0,0.6097129449679628,0.91,37.52,488,0.0,0.5391342945637806,20.137662337662338,8.0,2.4,171,0.6858848025297569,39.147605754870135,0.0,Country/Region,689,296,0.546209075076558,0,0.8842428211723622,2405,n/a,768,0.0,63,19.52,n/a,8462,412,3457,684,1863,2191,10288,1567,16.49,1247,3.96,40.85,1.39,25.89,5.59,18.52,6.23,14.74,0.51,3.34,112,985,5.55,0,83.51
SOUTH AFRICA,10444,231975,38,75.22,0.9508750382995022,3653,2348,0.0,0.5168702919842049,1.15,34.98,465,0.0,0.5041019523951737,22.21131750287246,9.39,1.16,394,0.5814432530536349,42.46355720988127,0.0,Country/Region,701,121,0.5107170216000441,0,0.9752968205233561,1113,n/a,908,0.0,148,10.66,n/a,6551,499,2360,788,1262,1716,8096,1315,22.48,1160,4.45,36.03,3.77,26.19,6.71,20.07,8.69,17.71,1.42,4.78,120,981,7.55,0,77.52
WALES,7061,227874,39,72.91,1.2309368219798897,2197,1454,0.0,0.3494466805534729,1.59,31.11,82,0.0,0.495190120918624,32.2721994051834,13.17,2.61,84,0.39310329469664074,45.36685826370203,0.0,Country/Region,630,184,0.5016882447681364,0,1.4170691795793129,1562,n/a,347,0.0,286,22.12,n/a,4837,525,2472,658,1642,1274,5607,722,20.59,369,1.16,51.11,1.19,26.34,8.92,14.93,4.91,7.63,4.05,7.44,112,930,9.32,0,79.41
HUNGARY,8200,204298,40,73.87,0.964794,3645,1561,0.0,0.4058154341507545,1.95,44.45,175,0.0,0.4439574120936704,24.91439024390244,9.52,3.1,89,0.4565142354500005,41.476095048780486,0.0,Country/Region,572,254,0.44978323560230976,0,1.0939884852401813,1394,n/a,626,0.0,161,17.0,n/a,6296,419,2747,725,1983,1865,6639,989,19.04,695,2.13,43.63,1.09,29.62,6.98,15.71,7.63,11.04,1.96,5.11,160,781,8.84,0,80.96
ARGENTINA,8627,201665,41,76.63,0.7783582241799004,3283,1840,0.0,0.4269475305388486,0.64,38.05,296,0.0,0.43823567293791443,23.37602874695723,7.05,1.16,105,0.48028637917404327,40.12336505158225,0.0,Country/Region,660,100,0.4439864130228382,0,1.0264391795048424,1632,n/a,726,0.0,83,18.92,n/a,6601,888,2854,779,1168,1654,6787,1214,21.33,879,3.43,43.24,1.22,25.06,7.65,18.39,8.42,13.32,0.96,10.29,55,608,9.03,0,78.67
THAILAND,5888,154699,42,77.26,0.9079761039402174,2707,832,0.0,0.2913952775950784,1.09,45.97,147,0.0,0.3361744495466364,26.273607336956523,10.05,1.29,34,0.3277994900401955,44.29406812160326,0.0,Country/Region,387,76,0.3405858929820249,0,1.1536715773883714,884,n/a,176,0.0,62,15.01,n/a,4103,291,1722,264,1135,1031,5056,780,14.13,570,2.5,41.97,0.58,25.13,6.57,19.01,2.99,13.89,1.05,4.94,64,592,4.48,0,85.87
CHILE,5166,139607,43,80.18,0.934278861788618,2622,1422,0.0,0.25566372351497535,1.12,50.75,293,0.0,0.3033782143249618,27.024196670538135,9.43,1.39,70,0.2876039683335003,44.41130640727836,0.0,Country/Region,522,72,0.3073592897274161,0,1.1866298830118995,588,n/a,771,0.0,102,11.38,n/a,3804,339,1696,537,816,876,3744,624,27.53,608,5.67,44.58,1.36,23.03,10.1,16.4,14.92,15.98,1.97,6.56,58,487,10.39,0,72.47
EGYPT,5392,104867,44,76.08,0.7796496847181009,1752,540,0.0,0.26684839279766687,0.85,32.49,118,0.0,0.22788515763260989,19.44862759643917,8.05,1.09,32,0.3001859460422443,40.6483046921365,0.0,Country/Region,255,59,0.23087557669633293,0,0.8539873717935407,885,n/a,157,0.0,22,16.41,n/a,3993,133,1189,135,807,1175,4852,975,10.01,654,2.19,29.78,0.59,29.43,4.73,24.42,2.91,16.38,0.41,2.47,46,434,2.5,0,89.99
NORTHERN IRELAND,3475,102629,45,75.25,1.0911466762589928,1200,719,0.0,0.17197666264315511,1.24,34.53,74,0.0,0.2230217880045879,29.533525179856117,12.23,1.93,23,0.1934618253888722,46.300001928057554,0.0,Country/Region,274,67,0.22594838758396776,0,1.296814257102718,652,n/a,266,0.0,70,18.76,n/a,2429,263,1307,348,770,589,2756,326,20.69,207,2.13,53.81,0.66,24.25,7.88,13.42,7.65,8.52,2.01,7.57,43,425,10.01,0,79.31
MALAYSIA,4556,84652,46,72.45,0.6989235074626866,1559,508,0.0,0.2254750143891265,0.77,34.22,88,0.0,0.18395619559933718,18.58033362598771,7.9,1.45,20,0.2536437630134393,39.71341613257243,0.0,Country/Region,163,66,0.1863701576139107,0,0.8158606668580324,747,n/a,126,0.0,148,16.4,n/a,2111,117,613,237,396,552,4048,419,11.15,527,1.93,29.04,0.44,26.15,3.58,19.85,2.77,24.96,3.25,2.57,35,360,5.2,0,88.85
SLOVENIA,4018,84313,47,75.49,0.7943489049278248,1383,632,0.0,0.1988495627338697,0.95,34.42,74,0.0,0.18321951896667432,20.983822797411648,8.74,0.95,51,0.22369197537050028,42.16053130910901,0.0,Country/Region,228,38,0.1856238139547991,0,0.9213976457765019,567,n/a,288,0.0,15,14.11,n/a,2649,151,1086,279,597,673,3386,496,15.73,394,1.84,41.0,1.27,25.41,5.67,18.72,7.17,14.87,0.37,3.76,38,351,6.94,0,84.27
ROMANIA,8035,83960,48,60.3,0.5889524828873678,2534,712,0.0,0.3976496357806478,0.54,31.54,129,0.0,0.18245241911024368,10.449284380833852,5.64,0.81,39,0.4473282782732627,30.45572800248911,0.0,Country/Region,234,65,0.1848466478436888,0,0.45882707462327066,1545,n/a,367,0.0,19,19.23,n/a,3913,155,1227,310,695,933,7323,897,8.86,856,1.61,31.36,0.49,23.84,2.91,22.92,4.57,21.88,0.24,1.93,43,453,3.86,0,91.14
UKRAINE,7592,76894,49,60.97,0.4911349183350896,2681,826,0.0,0.3757257043990888,0.46,35.31,142,0.0,0.1670973834571591,10.128292939936776,3.98,1.2,38,0.4226653750654151,26.736477054794523,0.0,Country/Region,188,91,0.1692901159991973,0,0.44473237125046794,790,n/a,523,0.0,21,10.41,n/a,4089,128,1341,458,669,777,6766,825,10.88,1146,1.87,32.8,0.5,19.0,2.48,20.18,6.89,28.03,0.28,1.69,35,302,6.03,0,89.12
