Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
ITALY,126842,1870476,9,76.85,1.2897593328708157,60190,56672,73.93,3.8834517475563484,1.79,47.45,21332,62.68,5.53941373800526,14.746503524069315,13.62,3.28,5909,4.1116747484459095,47.94251603175604,0.97,Country/Region,10077,4161,5.568123478718838,1228,1.4264149777297794,30358,n/a,26683,0.0,7220,23.93,n/a,94317,29255,48433,19354,1990,26554,70170,12939,44.68,6391,16.82,51.35,4.66,28.15,7.94,13.72,21.04,6.78,5.69,23.06,2273,17277,15.26,0,55.32
JAPAN,138353,1495652,10,73.58,0.900499547534206,40210,56270,83.36,4.23587770320291,1.03,29.06,29336,76.02,4.429372649568903,10.810405267684835,7.8,5.38,5948,4.484812100658591,38.6095407580609,0.58,Country/Region,10804,7447,4.452329255864703,799,1.0456800124847054,44571,n/a,18616,0.0,3796,32.22,n/a,105678,26196,48202,10182,2428,27236,82083,19249,40.67,10991,21.2,45.61,4.3,25.77,7.81,18.21,13.46,10.4,2.74,18.93,1419,10795,7.36,0,59.33
SPAIN,111455,1495407,11,71.37,1.192767744829752,51162,53984,73.31,3.412356431811961,1.57,45.9,23634,59.47,4.428647082191502,13.41713696110538,11.54,2.99,4797,3.612894065751398,43.16431687407474,0.91,Country/Region,8113,3337,4.451599928007898,1011,1.2978266399444947,22722,n/a,24015,0.0,9533,20.39,n/a,80070,26412,44412,17440,1432,19429,57471,9666,48.44,6563,21.2,55.47,4.3,24.27,7.28,12.07,21.55,8.2,8.55,23.7,1751,12862,15.65,0,51.56
INDIA,142687,1430725,12,74.74,0.822267231072207,29358,37582,90.21,4.3685693973886615,0.89,20.58,21547,80.92,4.237091371558671,10.027017177458353,7.99,1.03,2345,4.625301830872278,39.425871837658654,0.41,Country/Region,5912,1463,4.259051420114457,592,0.9699036426184319,37705,n/a,9820,0.0,2782,26.42,n/a,84236,14781,28551,7778,1085,22486,105105,18629,26.34,14570,15.1,33.89,1.64,26.69,4.14,22.12,6.88,17.3,1.95,10.36,1274,11400,5.45,0,73.66
NETHERLANDS,70009,1320618,13,78.8,1.6520751517662016,42737,42775,64.18,2.143427046204509,2.88,61.05,11256,55.1,3.911009546156717,18.863546115499435,17.73,5.69,10678,2.2693921371781403,52.189618906140645,1.63,Country/Region,7974,3982,3.9312795738724877,1139,1.8246525129381794,10929,n/a,13981,0.0,6137,15.61,n/a,56588,27768,34041,12867,1824,14575,27234,5708,61.1,2264,16.08,60.16,15.25,25.76,11.39,10.09,19.97,4.0,8.77,39.66,2013,12414,18.38,0,38.9
SOUTH KOREA,87995,1219911,14,80.34,1.05232713335985,25336,32105,83.89,2.6940945154303844,1.25,28.79,20040,79.81,3.6127658160509597,13.863412693903063,9.81,4.22,2420,2.85242127599295,43.71169276095233,0.78,Country/Region,4580,3712,3.6314901025446877,690,1.3409944585681386,29794,n/a,13494,0.0,1965,33.86,n/a,72039,18391,32662,5065,2115,19093,55890,12346,36.49,7938,22.77,45.34,2.75,26.5,5.2,17.14,15.33,11.02,2.23,20.9,1096,8636,5.76,0,63.51
SWITZERLAND,54710,1105317,15,77.96,1.7409795083165784,37592,29985,56.69,1.6750259780578025,3.05,68.71,9643,48.49,3.2733957423943214,20.203198683970022,18.25,8.22,4612,1.7734640378382218,51.38455157375251,1.81,Country/Region,5559,4496,3.290361137553794,990,1.9542358060558755,4804,n/a,11627,0.0,8589,8.78,n/a,43930,16782,25737,10171,1636,11663,24725,4145,54.81,2385,17.63,58.59,8.43,26.55,10.16,9.44,21.25,5.43,15.7,30.67,1670,9983,18.59,0,45.19
SWEDEN,46306,869244,16,82.37,1.510243752429491,29591,25631,59.62,1.4177253324793386,2.46,63.9,8521,52.61,2.5742656710263296,18.77173584416706,16.22,7.3,5662,1.501042327474624,52.766078829957245,1.45,Country/Region,4682,3381,2.587607606371575,672,1.815771794473346,6348,n/a,9521,0.0,4083,13.71,n/a,36692,14419,21059,6766,978,10012,20675,4033,55.35,1588,18.4,57.39,12.23,27.29,10.11,10.99,20.56,4.33,8.82,31.14,1141,7513,14.61,0,44.65
BRAZIL,84543,851585,17,74.22,0.8285802632979667,27843,41367,85.46,2.588406530121382,0.88,32.93,26866,74.03,2.5219685513629737,10.072803188909786,7.27,1.47,2948,2.740522210765066,38.288711980885466,0.53,Country/Region,4115,1247,2.535039440562072,449,0.9743324790811386,28107,n/a,16612,0.0,2735,33.25,n/a,59901,21012,22202,7438,768,16251,43176,11723,48.93,9725,31.78,37.06,3.49,27.13,4.87,19.57,19.65,16.24,3.24,24.85,741,6145,8.8,0,51.07
IRAN,56607,753600,18,85.79,0.903679325878425,14086,14461,92.61,1.7331053836577963,1.11,24.88,8843,78.97,2.2317860228951156,13.31284116805342,9.76,0.64,899,1.834956658561656,44.743952928083104,0.6,Country/Region,2132,363,2.2433529505658005,342,1.2877382090781069,17686,n/a,4819,0.0,973,31.24,n/a,41522,5196,13618,2587,359,10790,42146,10255,25.55,6859,15.62,32.8,1.59,25.99,3.77,24.7,8.51,16.52,1.72,9.18,631,5524,4.57,0,74.45
BELGIUM,39328,710374,19,78.22,1.6221528249593167,26047,21004,58.9,1.204083744563284,2.67,66.23,6309,50.65,2.1037722455256036,18.062805126118796,16.32,6.33,2621,1.274845433743403,50.457955812652564,1.47,Country/Region,3717,2490,2.1146757018381503,577,1.7471976139737964,4329,n/a,7115,0.0,5635,11.01,n/a,30725,11783,17228,8357,1155,8024,18324,3504,53.41,1969,16.04,56.07,6.66,26.12,9.45,11.4,18.09,6.41,14.33,29.96,1050,6420,21.25,0,46.59
DENMARK,32478,627432,20,81.11,1.6021823111029005,20566,17982,60.33,0.994361062243855,2.7,63.32,5463,52.96,1.8581395540301595,19.318677258451874,17.35,6.17,2368,1.0527977521643166,52.681476420961886,1.59,Country/Region,3506,2005,1.8677699422497367,516,1.8686769067939157,4477,n/a,8097,0.0,3168,13.78,n/a,26233,9690,15810,6645,775,6606,14496,2754,55.37,1063,16.82,60.27,7.29,25.18,10.79,10.5,24.93,4.05,9.75,29.84,877,5635,20.46,0,44.63
HONG KONG,24420,554169,21,83.32,1.7995008517608517,9591,8182,58.85,0.7476537083562701,3.19,39.28,3415,52.96,1.6411712161912995,22.693243243243245,20.14,2.65,737,0.7915918808994584,55.932815000000005,1.91,Country/Region,1502,648,1.6496770982777327,466,2.1950954002481224,8371,n/a,3073,0.0,1297,34.28,n/a,18835,3750,11635,2528,730,4364,16238,1953,33.51,883,13.98,61.77,3.02,23.17,6.15,10.37,12.58,4.69,5.31,15.36,778,4918,10.35,0,66.49
SINGAPORE,24230,549420,22,79.95,1.6825552455633512,15325,9565,64.28,0.7418365828612787,2.99,63.25,3387,57.12,1.6271070550677211,22.67519603796946,18.5,3.89,886,0.7854328941111334,52.77796839455221,2.08,Country/Region,1575,943,1.635540045249286,504,2.1933497115927287,2462,n/a,2973,0.0,2367,10.16,n/a,17850,4766,10904,3717,953,4242,14665,1999,39.48,705,13.98,61.09,3.66,23.76,6.5,11.2,12.27,3.95,9.77,19.67,725,4483,15.34,0,60.52
SCOTLAND,29525,538041,23,75.32,1.6182761117696867,15522,19511,56.34,0.9039506854716984,2.57,52.57,4740,41.83,1.5934081522618246,18.22323454699407,16.36,4.14,3546,0.9570741311857703,49.183141033022864,1.45,Country/Region,2668,1223,1.6016664873611652,427,1.762715796194517,5511,n/a,7066,0.0,11413,18.67,n/a,22051,8889,13382,8557,617,5515,10014,2100,66.08,1054,16.05,60.69,12.01,25.01,9.04,9.52,23.93,4.78,38.66,30.11,759,4831,28.98,0,33.92
POLAND,52924,537103,24,73.31,0.8956118037185398,17147,24125,81.22,1.620344998404883,1.09,32.4,13542,63.78,1.590630265731204,10.148571536542967,7.86,1.79,3484,1.7155695620279663,38.66988256556572,0.59,Country/Region,3563,947,1.5988742035665384,313,0.9816614778316155,10958,n/a,9973,0.0,1924,20.71,n/a,34743,10069,12760,3536,522,9491,28799,6281,45.58,6211,25.59,36.73,6.58,27.32,6.73,18.08,18.84,17.88,3.64,19.03,577,4160,6.68,0,54.42
RUSSIA,91434,534798,25,61.63,0.6797995953365269,22352,31974,87.52,2.7993844868897297,0.6,24.45,19203,68.61,1.5838040093846366,5.849005840278234,5.21,1.16,2068,2.963898936861633,29.322527372749747,0.27,Country/Region,5443,1059,1.5920125680157764,245,0.5657686597900419,25926,n/a,10589,0.0,1901,28.35,n/a,45746,8812,12813,5260,387,9271,59460,7026,34.97,16636,21.0,28.01,2.26,20.27,5.95,15.36,11.58,36.37,2.08,9.64,545,4766,5.75,0,65.03
AUSTRIA,30111,499744,26,74.61,1.4383179336455116,19024,14781,59.73,0.9218919251562511,2.36,63.18,4882,48.93,1.4799916059258182,16.596725449171398,14.22,6.36,3906,0.9760697430697622,46.797298973796956,1.37,Country/Region,2542,1916,1.4876621243730832,412,1.605385149322113,2943,n/a,5588,0.0,2661,9.77,n/a,22551,7883,11947,3451,666,5743,15330,3065,49.09,1796,16.21,52.98,12.97,25.47,8.44,13.59,18.56,7.96,8.84,26.18,712,4282,11.46,0,50.91
TAIWAN,37768,467818,27,77.36,1.0184358742851092,13053,13444,79.76,1.1563220826044067,1.24,34.56,8512,73.82,1.3854427729017347,12.386623596695616,9.43,2.46,1105,1.2242769106392608,43.34753100773141,0.74,Country/Region,2141,929,1.3926232625103392,281,1.1981460820857759,13715,n/a,5002,0.0,1145,36.31,n/a,29332,6947,14135,1686,634,8137,24324,4402,35.6,2658,22.54,48.19,2.93,27.74,5.67,15.01,13.24,9.06,3.03,18.39,468,3561,4.46,0,64.4
SAUDI ARABIA,23114,455938,28,84.67,1.2999284459634852,16787,9424,57.86,0.7076686246906972,2.41,72.63,5490,50.13,1.350260158846541,19.725620835857058,14.59,1.41,677,0.7492569506597085,49.37368230509649,1.64,Country/Region,1049,326,1.3572583035762606,379,1.9080401641894227,1330,n/a,3378,0.0,1117,5.75,n/a,17236,4920,7182,2208,373,4210,13690,3564,40.77,2280,23.75,41.67,2.93,24.43,4.54,20.68,14.61,13.23,4.83,21.29,556,3373,9.55,0,59.23
TURKEY,52297,447981,29,70.51,0.782259229018873,11362,19684,88.13,1.6011484842714112,0.91,21.73,11871,72.22,1.32669550732826,8.566093657379964,6.93,1.46,912,1.6952449056264938,34.973598749450254,0.4,Country/Region,2992,763,1.333571520896255,208,0.8285899280178013,16815,n/a,8051,0.0,1183,32.15,n/a,35692,7330,9799,3909,272,7556,32613,8038,37.64,10299,22.7,27.45,1.74,21.17,5.72,22.52,15.39,28.86,2.26,14.02,477,3622,7.47,0,62.36
NORWAY,25195,428431,30,80.08,1.5130987973804326,15020,14307,62.91,0.7713814570858406,2.46,59.62,4917,50.77,1.2687981921111695,17.00460408811272,15.49,5.84,2125,0.8167140638518369,51.383299757888466,1.39,Country/Region,2071,1472,1.275374134771572,351,1.6448388543127446,3738,n/a,6529,0.0,3024,14.84,n/a,18532,7366,10100,5194,307,5267,10888,2246,56.79,919,19.52,54.5,8.43,28.42,8.22,12.12,25.91,4.96,12.0,29.24,619,3902,20.62,0,43.21
PORTUGAL,28845,408401,31,73.55,1.1546821008840356,14789,12675,70.65,0.8831314994896238,1.58,51.27,5462,61.64,1.209479357134273,14.158467672040215,11.94,1.92,1050,0.9350314416275544,44.633779660253076,0.96,Country/Region,1789,554,1.2157478614172288,276,1.3695348403190817,6288,n/a,5808,0.0,1879,21.8,n/a,19991,6522,10504,4374,382,5264,16170,2515,43.94,1708,18.94,52.54,3.64,26.33,6.2,12.58,20.14,8.54,6.51,22.61,456,3443,15.16,0,56.06
ISRAEL,24750,399289,32,77.04,1.4315811232323232,12043,9876,70.12,0.7577571368475711,1.99,48.66,3375,56.0,1.1824941736939594,16.13288888888889,13.87,3.05,1124,0.8022890684791808,47.20417273131313,1.17,Country/Region,2408,755,1.1886228188408545,290,1.5605186888946816,4464,n/a,4285,0.0,1459,18.04,n/a,19130,4417,10434,2969,631,4927,14874,2429,39.9,1340,13.64,54.54,4.54,25.76,9.73,12.7,17.31,7.0,5.89,17.85,492,3432,12.0,0,60.1
FINLAND,22545,392963,33,81.06,1.457306147704591,13518,13016,63.58,0.6902478646556967,2.26,59.96,3844,54.69,1.1637597278595189,17.43016189842537,15.55,3.93,1888,0.730812406014672,51.51743489021956,1.26,Country/Region,1837,887,1.1697912758932971,285,1.686002648396479,3470,n/a,4485,0.0,4366,15.39,n/a,16614,6978,9144,5447,375,4541,9529,2083,57.73,846,17.05,55.04,8.37,27.33,8.15,12.54,19.89,5.09,19.37,30.95,510,3505,24.16,0,42.27
SOUTH AFRICA,26681,352840,34,76.67,1.2556454743075598,13183,12797,71.24,0.8168775017466684,1.87,49.41,6639,54.59,1.0449354834372513,13.224391889359469,11.57,1.65,1547,0.8648838236805262,44.72673407668378,1.01,Country/Region,1424,441,1.0503511877357181,269,1.279182596170103,3153,n/a,5631,0.0,2009,11.82,n/a,17672,5646,6848,3187,193,4729,13884,3663,47.96,2432,24.88,38.75,5.8,26.76,5.34,20.73,21.1,13.76,7.53,21.16,500,3088,11.94,0,52.04
MALAYSIA,27601,325354,35,73.19,0.9978957465309228,11883,11096,80.69,0.8450446357224165,1.26,43.05,7176,72.2,0.9635357081913715,11.787761312995906,9.8,0.95,499,0.8947062860239947,41.660677069671394,0.75,Country/Region,1351,262,0.9685295327473269,208,1.1402187144441887,5315,n/a,2787,0.0,2790,19.26,n/a,13337,3496,4967,2070,262,3676,16505,2546,40.2,2148,26.0,37.24,1.81,27.56,4.89,19.09,10.1,16.11,10.11,12.67,347,2706,7.5,0,59.8
GREECE,21217,314425,36,76.21,1.2663280624027904,10886,8347,69.93,0.6495892190907038,1.75,51.31,3673,60.24,0.9311694801602929,14.819484375736439,12.45,3.3,824,0.687764329936274,45.684117033510866,1.09,Country/Region,1605,700,0.9359955566370115,231,1.4334743447000953,3807,n/a,3734,0.0,1572,17.94,n/a,15009,4048,7115,2245,269,4256,12870,2402,39.34,1236,17.31,47.4,3.88,28.36,7.56,16.0,17.6,8.24,7.41,19.08,372,2641,10.58,0,60.66
IRELAND,18773,299259,37,69.76,1.4231383955681032,10309,8705,65.54,0.5747626153551294,2.26,54.91,2522,52.86,0.8862553787494287,15.94092579768817,14.12,4.55,1001,0.6085403104064511,44.48388970329729,1.27,Country/Region,1841,854,0.8908486738765539,238,1.5419502853396907,2253,n/a,3545,0.0,2400,12.0,n/a,14080,4084,7696,3341,357,3295,10068,2459,46.37,630,13.43,54.66,5.33,23.4,9.81,17.46,18.88,4.47,12.78,21.75,424,2651,17.8,0,53.63
PAKISTAN,22357,288508,38,74.42,0.9254437267969764,10926,6912,77.9,0.6844919720606524,1.3,48.87,4780,63.66,0.8544162976292782,12.904593639575971,9.82,0.43,446,0.7247182506662241,40.05189803640918,0.85,Country/Region,693,97,0.8588445767805706,191,1.2482488217605696,4193,n/a,2633,0.0,733,18.75,n/a,14564,2917,4412,993,143,3247,15445,3531,30.92,3374,21.38,30.29,1.99,22.29,3.1,24.24,11.78,23.17,3.28,13.05,290,2196,4.44,0,69.08
EGYPT,21848,288334,39,82.3,1.0273530025631636,10953,7330,77.63,0.6689081990240701,1.11,50.13,4490,58.09,0.8539009967163487,13.197272061515928,10.39,1.28,510,0.7082186492175008,45.1411793894178,0.53,Country/Region,1272,280,0.8583266051598191,116,1.2765593215364697,4208,n/a,2014,0.0,725,19.26,n/a,15599,3255,5746,1058,243,3916,14518,3662,33.55,2275,20.55,36.84,2.33,25.1,5.82,23.48,9.22,14.58,3.32,14.9,242,2270,4.84,0,66.45
CZECH REPUBLIC,25750,284867,40,69.12,0.979898209708738,11882,10090,71.84,0.7883735868212104,1.29,46.14,5100,56.86,0.8436334779512512,11.062796116504854,9.41,3.81,1081,0.8347047884177335,39.47011094757281,0.8,Country/Region,1670,982,0.8480058717739224,205,1.0700935344027107,4330,n/a,4359,0.0,1346,16.82,n/a,16601,4469,7332,2239,325,4335,15660,2610,39.18,2324,19.81,44.17,4.2,26.11,6.49,15.72,16.93,14.0,5.23,17.36,332,2422,8.7,0,60.82
NEW ZEALAND,17916,281250,41,78.97,1.3997827584282205,10197,6916,64.49,0.5485243177277206,2.25,56.92,2558,50.29,0.8329217342612145,15.698258539852645,13.99,2.59,798,0.5807600384191113,48.81879298950658,1.17,Country/Region,1420,464,0.8372386111287572,209,1.5184773169430652,1950,n/a,2558,0.0,1487,10.88,n/a,13095,3476,6549,2140,190,3709,11000,1993,38.6,844,14.28,50.01,4.45,28.32,7.93,15.22,14.28,6.45,8.3,19.4,403,2506,11.94,0,61.4
MEXICO,27537,271966,42,71.2,0.8106191887278934,11124,11557,78.51,0.8430851829241036,0.89,40.4,7156,64.71,0.8054271729069705,9.876384500853398,6.09,1.55,849,0.8926316799479275,35.00925665831427,0.58,Country/Region,1543,428,0.8096015506284215,159,0.9553330899654501,6786,n/a,5083,0.0,1244,24.64,n/a,19535,4773,6856,2009,307,5266,15980,3927,41.97,3486,25.99,35.1,3.08,26.96,5.6,20.1,18.46,17.84,4.52,17.33,245,1676,7.3,0,58.03
CHILE,15359,228554,43,75.58,1.2246134774399375,9139,7882,66.02,0.470238055145125,1.63,59.5,3954,49.14,0.6768625566305339,14.880786509538382,10.94,1.48,669,0.4978730425362319,43.47773621980598,1.03,Country/Region,1225,228,0.6803706080992782,158,1.4394040406228719,2380,n/a,3969,0.0,1172,15.5,n/a,11394,3957,5337,2034,99,3016,7477,1350,51.32,1691,25.74,46.84,4.36,26.47,7.98,11.85,25.84,14.84,7.63,25.76,250,1680,13.24,0,48.68
ARGENTINA,17461,190935,44,68.11,0.9910380619666688,7033,8201,77.7,0.5345938329897147,1.17,40.28,4258,56.25,0.5654539069552533,10.934940725044385,7.45,1.9,508,0.5660108858470698,35.58492171696925,0.66,Country/Region,1044,332,0.5683845483230907,116,1.0577262064415405,4351,n/a,3084,0.0,758,24.92,n/a,12349,5662,5284,2391,156,3581,9260,1874,46.97,1610,24.39,42.79,2.91,29.0,5.98,15.18,17.66,13.04,4.34,32.43,205,1300,13.69,0,53.03
WALES,10366,188713,45,75.52,1.653651340922246,5371,6667,52.02,0.31737012042674434,2.87,51.81,1469,39.61,0.5588734550671522,18.204997105923212,15.46,3.76,1325,0.3360213528830379,48.49943259695158,1.54,Country/Region,850,390,0.5617699911891241,160,1.7609517062150533,2261,n/a,2403,0.0,4238,21.81,n/a,7886,2933,4679,3023,204,2005,3699,866,64.32,336,14.17,59.33,12.78,25.42,8.2,10.98,23.18,4.26,40.88,28.29,298,1603,29.16,0,35.68
THAILAND,16735,173878,46,74.99,0.9179684852106365,7254,6228,78.46,0.5123662903088526,1.07,43.35,3900,64.97,0.5149396099906541,10.39008066925605,8.46,1.61,504,0.5424770731716805,40.57871135345085,0.59,Country/Region,914,269,0.5176084452474525,98,1.0050224219088464,3328,n/a,1945,0.0,792,19.89,n/a,11107,3086,4353,910,138,3003,10507,2044,37.22,1707,23.3,39.19,3.01,27.04,5.46,18.4,11.62,15.37,4.73,18.44,179,1415,5.44,0,62.78
HUNGARY,12618,173770,47,74.38,1.2651865034078302,6631,6654,66.48,0.3863183657673799,2.08,52.55,2530,52.84,0.5146197680446978,13.771596132509114,11.48,5.94,926,0.4090215541846587,42.73730727532097,1.1,Country/Region,1057,749,0.5172869456207791,139,1.332113131671752,1970,n/a,2703,0.0,2885,15.61,n/a,9507,2784,4322,2141,195,2568,5964,1508,52.73,1109,20.05,45.46,7.34,27.01,8.38,15.86,21.42,11.67,22.86,22.06,262,1448,16.97,0,47.27
ROMANIA,19363,155770,48,60.0,0.8854992098331871,5903,5850,81.71,0.5928263208395765,1.14,30.49,3373,64.75,0.46131277705198004,8.044724474513247,7.6,1.78,639,0.6276655851701971,32.16974628415018,0.57,Country/Region,872,344,0.4637036745085387,111,0.7781583928302248,4904,n/a,2258,0.0,701,25.33,n/a,9755,2148,3056,966,117,2613,13513,2190,30.21,1896,17.42,31.33,3.3,26.79,4.5,22.45,11.66,19.44,3.62,11.09,220,1471,4.99,0,69.79
