Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
ITALY,117923,2410223,9,76.96,1.2868132620438761,50299,43799,74.08,3.9926514329942666,1.77,42.65,14825,64.76,5.567372744406302,20.43895592886884,13.61,3.32,3626,4.2763250939773965,47.955924256506364,0.88,Country/Region,8806,3917,5.603428534602806,1038,1.3944049055720051,29875,n/a,22105,0.0,4729,25.33,n/a,86012,20802,46663,16542,6587,20830,74124,12871,37.14,5648,12.57,54.25,3.07,24.22,7.47,14.96,18.75,6.57,4.01,17.64,2092,16044,14.03,0,62.86
JAPAN,124396,1957669,10,76.92,0.8683068281938326,33402,45058,81.28,4.211815062869455,0.98,26.85,20221,76.78,4.522018515784282,15.73739509308981,8.19,5.38,4150,4.511060067929176,40.49376421187177,0.6,Country/Region,11426,6694,4.551304313296877,749,1.0736507772265502,39731,n/a,14931,0.0,2929,31.94,n/a,94532,18892,43661,9261,8293,23211,79338,18459,36.22,9201,16.26,46.19,3.34,24.55,9.19,19.53,12.0,9.73,2.35,15.19,1223,10183,7.44,0,63.78
SPAIN,100908,1945606,11,73.39,1.124864029611131,42622,38453,73.4,3.4165554709478685,1.5,42.24,14451,61.88,4.494154198907474,19.28098862330043,11.4,2.79,3170,3.65929812320812,43.96507155428708,0.91,Country/Region,6676,2820,4.523259539675136,914,1.3154050145308023,20979,n/a,17933,0.0,6718,20.79,n/a,72224,18099,40653,14156,5593,15694,62455,9069,38.11,6808,14.32,56.29,3.14,21.73,6.62,12.56,17.77,9.43,6.66,17.94,1517,11500,14.03,0,61.89
NETHERLANDS,63509,1809738,12,79.56,1.6371092601048671,35764,28050,64.6,2.1502955306261957,2.78,56.31,8016,57.95,4.180312782558449,28.49577225275158,17.64,5.63,3730,2.3030717535460465,52.772579165157694,1.61,Country/Region,6528,3573,4.207385602641337,1025,1.944064303263972,10757,n/a,10565,0.0,4091,16.94,n/a,50906,16706,32862,9776,7014,11125,35459,4895,44.17,2024,12.62,64.55,5.87,21.85,10.28,9.62,16.64,3.98,6.44,26.3,1765,11200,15.39,0,55.83
INDIA,122569,1604189,13,75.53,0.7699058840326672,20875,31147,89.49,4.149956272234205,0.79,17.03,17355,82.22,3.7055152637230666,13.088048364594636,7.4,1.1,2410,4.44480627565204,38.929542665763776,0.35,Country/Region,4655,1350,3.7295131684893637,433,0.8929046526382152,30009,n/a,8090,0.0,1913,24.48,n/a,68814,13350,22224,6727,3374,20034,91422,13085,25.41,13471,14.16,32.3,1.97,29.11,3.8,19.02,6.6,19.58,1.56,10.89,973,9066,5.49,0,74.59
SOUTH KOREA,81847,1486954,14,81.21,0.9467798709787776,21284,25693,83.28,2.771185789339499,1.13,26.0,13255,80.24,3.4347142035346634,18.16748323090645,8.98,4.41,2090,2.9680756083780766,42.98383784744706,0.63,Country/Region,5936,3607,3.4569583284375676,519,1.2394384442745405,27746,n/a,11561,0.0,1401,33.9,n/a,65536,13814,28689,4412,6766,16559,56154,12686,31.39,7602,16.19,43.78,2.55,25.27,7.25,19.36,14.13,11.6,1.71,16.88,923,7352,5.39,0,68.61
SWITZERLAND,48388,1484922,15,78.84,1.7363957303463669,31228,23315,56.49,1.638326853452902,3.07,64.54,6965,50.82,3.4300204878840233,30.687815160783664,18.28,7.8,2637,1.754728243407802,51.786383593039595,1.78,Country/Region,4554,3775,3.452234215032994,862,2.0936118337162,4530,n/a,10077,0.0,6252,9.36,n/a,38294,12761,23694,9159,5251,8953,25073,3585,48.18,2062,14.39,61.87,5.45,23.38,9.41,9.36,20.83,5.38,12.92,26.37,1485,8847,18.93,0,51.82
SWEDEN,41566,1112928,16,82.11,1.5033182721455036,24478,18178,61.0,1.4073467386670937,2.38,58.89,5841,55.05,2.5707517576948757,26.774960304094694,16.09,6.68,2667,1.5073372357916983,52.492854147620655,1.38,Country/Region,3644,2777,2.587400631459592,574,1.8266655167934305,6047,n/a,7828,0.0,2672,14.55,n/a,32251,9333,19217,6026,3763,7893,23388,3726,43.73,1415,14.05,59.59,6.42,24.47,8.77,11.55,18.83,4.39,6.43,22.45,989,6689,14.5,0,56.27
BRAZIL,71330,1005453,17,74.93,0.827192471610823,20991,31664,84.3,2.415099910242116,0.86,29.43,20303,73.7,2.322495315985927,14.095794195990466,7.18,1.32,2259,2.586690204229944,38.54689448759288,0.46,Country/Region,3987,939,2.3375364148470887,327,0.9616559986344807,23711,n/a,13756,0.0,1726,33.24,n/a,49960,16185,18429,5115,1958,12185,39666,8574,44.39,10772,28.46,36.89,3.17,24.39,5.59,17.16,19.29,21.56,2.42,22.69,613,5118,7.17,0,55.61
BELGIUM,36045,923521,18,79.21,1.5377915799694826,22392,15642,60.31,1.2204160418432226,2.52,62.12,4451,53.7,2.133240635529099,25.62133444305729,16.55,6.49,1499,1.3071253106893077,51.17871947010681,1.48,Country/Region,3029,2341,2.1470560706228916,533,1.7479618117008822,4134,n/a,5639,0.0,3918,11.47,n/a,27813,8295,16686,6663,2975,6309,20403,3109,43.4,1709,12.35,59.99,4.16,22.68,8.4,11.18,15.64,6.14,10.87,23.01,910,5964,18.49,0,56.6
DENMARK,28603,847136,19,81.36,1.6246172814040487,16540,12226,60.79,0.968443890826514,2.65,57.83,3748,54.66,1.9567989672347235,29.617033178337937,17.71,5.59,1406,1.0372508048729718,53.03459393070657,1.58,Country/Region,2897,1598,1.9694717190439568,451,2.020559978508101,4048,n/a,5300,0.0,1865,14.15,n/a,22782,6365,14044,4175,2715,5315,16377,2530,42.74,893,13.1,61.65,4.92,23.33,10.13,11.11,18.53,3.92,6.52,22.25,759,5067,14.6,0,57.26
IRAN,42206,687166,20,86.85,0.8425871345306355,8829,8645,90.63,1.4290159373570552,0.89,20.92,4013,79.94,1.5872843547185056,16.281239634175236,8.51,0.6,1128,1.530546008127422,44.770934080462496,0.4,Country/Region,1452,253,1.5975640313816903,168,1.1107534305419753,13254,n/a,3774,0.0,503,31.4,n/a,31012,3562,7907,2052,866,9002,33561,7752,20.48,6351,9.51,25.5,2.67,29.03,3.44,25.0,8.94,20.48,1.19,8.44,374,3592,4.86,0,79.52
SCOTLAND,27184,685853,21,74.29,1.6199919180400235,12902,14076,56.11,0.920399214356115,2.78,47.46,3322,42.83,1.5842514567611772,25.23002501471454,16.49,3.44,2389,0.9857926049598598,48.605617525014715,1.56,Country/Region,2437,935,1.5945114915685967,425,1.7212655465698918,5034,n/a,5067,0.0,7096,18.52,n/a,19676,6468,12178,5928,2035,4537,13108,1891,51.78,1070,12.22,61.89,8.79,23.06,8.96,9.61,18.64,5.44,26.1,23.79,755,4484,21.81,0,48.22
SINGAPORE,21655,637430,22,80.88,1.5912842207342415,12371,6965,66.46,0.7331976525486195,2.76,57.13,2336,60.46,1.472399196450664,29.435696144077582,17.72,3.1,568,0.7852905702032725,52.61709394135303,1.7,Country/Region,1262,671,1.481934846199653,368,2.0081886396288304,2476,n/a,2293,0.0,1431,11.43,n/a,15572,3501,9397,2799,2655,3523,14690,1754,32.16,898,10.79,60.35,2.62,22.62,5.83,11.26,10.59,5.77,6.61,16.17,597,3837,12.93,0,67.84
TAIWAN,38867,634513,23,79.58,0.9170899683536161,10578,11061,81.66,1.3159636648167716,0.93,27.22,6153,76.67,1.4656612198006058,16.325237347878662,8.62,2.33,874,1.409461491207139,43.77259588854299,0.51,Country/Region,2408,907,1.4751532326164134,200,1.1137550822914835,15300,n/a,4279,0.0,869,39.37,n/a,29839,5316,14429,1626,2044,8162,27806,4410,28.46,2838,15.83,48.36,2.25,27.35,6.2,14.78,11.01,9.51,2.24,13.68,361,3350,4.18,0,71.54
POLAND,44806,615755,24,77.15,0.9046222336294246,13263,17307,77.12,1.5170470570350238,0.99,29.6,9209,63.85,1.4223321262106876,13.742690711065482,8.24,1.95,2769,1.6248316457412992,39.537119057715486,0.49,Country/Region,2396,874,1.4315435282645426,219,0.9375662538712207,9019,n/a,7725,0.0,1244,20.13,n/a,30902,5701,11132,2933,1763,7923,27499,5708,38.63,6139,20.55,36.02,6.18,25.64,5.35,18.47,17.24,19.87,2.78,12.72,445,3692,6.55,0,61.37
AUSTRIA,26652,614426,25,75.8,1.4177641790484767,15642,9994,59.76,0.9023866929450844,2.14,58.69,3203,52.21,1.4192622698624096,23.05365450998049,14.58,5.68,1754,0.9665003129557894,47.63691903046676,1.22,Country/Region,2184,1515,1.4284537907081059,326,1.5727872329659673,2828,n/a,4140,0.0,1748,10.61,n/a,19763,4889,11182,2853,2179,4389,16658,2650,37.5,1542,12.02,56.58,6.58,22.21,8.19,13.41,15.53,7.8,6.56,18.34,571,3887,10.7,0,62.5
HONG KONG,19891,597046,26,84.16,1.65475097280177,7098,5619,58.19,0.673471923659413,2.89,35.68,2340,56.32,1.3791162176930536,30.015886581871197,18.61,2.68,439,0.7213213914529344,55.31342122065256,1.59,Country/Region,1033,533,1.38804774200166,316,2.047770915525942,6667,n/a,2382,0.0,755,33.52,n/a,15021,2819,8857,1807,1822,3484,14272,1846,28.25,834,11.76,58.96,2.21,23.19,5.19,12.29,11.98,5.55,3.8,14.17,575,3701,9.08,0,71.75
RUSSIA,62969,586776,27,70.19,0.6827723054201273,16540,16202,80.75,2.132012144231541,0.69,26.27,8207,64.56,1.3553935505020704,9.318490050659848,5.69,1.35,1015,2.2834893518877797,32.30405835093459,0.29,Country/Region,2907,847,1.3641714404933054,184,0.635734441836684,15762,n/a,6494,0.0,1251,25.03,n/a,38477,4630,10760,4073,1543,6262,46767,6515,25.73,14940,13.03,27.96,1.61,16.27,4.62,16.93,10.31,38.83,1.99,7.35,436,3583,6.47,0,74.27
TURKEY,50171,564095,28,72.47,0.7751150106635307,8958,15453,85.22,1.6986958866782167,0.77,17.85,8018,75.48,1.3030027214311175,11.243447409858284,6.77,1.52,849,1.819386432586857,35.61659362978614,0.29,Country/Region,2720,764,1.3114413144454973,148,0.7670606208266781,17662,n/a,6054,0.0,804,35.2,n/a,35712,6243,9894,3866,883,7516,34718,7320,30.8,10982,15.98,27.7,1.69,21.05,5.42,20.5,12.07,30.75,1.6,12.44,388,3397,7.71,0,69.2
ISRAEL,22005,522123,29,79.68,1.4148784548966145,10224,7650,66.46,0.7450479955821921,2.09,46.46,2413,55.26,1.206051622371727,23.72747102931152,14.18,3.04,760,0.7979828675743714,48.717164985230625,1.2,Country/Region,1978,670,1.2138623342207011,263,1.6187569519320693,3774,n/a,3401,0.0,1055,17.15,n/a,16816,3393,9422,2499,2207,4075,14355,2291,34.76,1028,10.97,56.03,3.45,24.23,8.99,13.62,15.46,6.11,4.79,15.42,461,3120,11.36,0,65.24
FINLAND,20496,519151,30,83.05,1.4218050595238096,11414,7768,63.53,0.6939560880460173,2.26,55.69,2530,56.15,1.1991866012527785,25.329381342701016,15.54,4.01,923,0.7432609340515481,52.455791286104606,1.29,Country/Region,1638,822,1.2069528533947196,265,1.7280439236859304,3357,n/a,3142,0.0,1623,16.38,n/a,14989,4033,8497,2677,1418,3839,12728,1872,37.9,781,12.34,56.69,4.5,25.61,7.99,12.49,15.33,5.21,7.92,19.68,464,3185,13.06,0,62.1
SAUDI ARABIA,19239,518092,31,84.87,1.2455726752949738,13939,6696,53.72,0.6513964274940147,2.24,72.45,3540,50.17,1.1967404177517804,26.929258277457247,14.25,1.62,554,0.697677454635916,49.25153824003327,1.63,Country/Region,885,312,1.204490827757198,314,1.8371921724467493,865,n/a,2603,0.0,755,4.5,n/a,14636,3372,5783,1717,1567,3761,12543,2731,34.8,2361,18.4,39.51,2.88,25.7,4.6,18.66,13.53,16.13,3.92,17.53,431,2742,8.92,0,65.2
NORWAY,21539,514820,32,78.69,1.4041948883420772,11738,9434,62.7,0.7292701102860639,2.25,54.5,3837,50.81,1.1891824268025208,23.901759598867173,15.14,6.4,1202,0.7810839802174228,50.31915282975069,1.28,Country/Region,1561,1378,1.1968838892435332,276,1.6306474240882456,3325,n/a,3498,0.0,2154,15.44,n/a,15171,4541,8437,2834,1086,3917,12105,1940,43.8,877,17.81,55.61,5.58,25.82,7.25,12.79,16.24,5.78,10.0,21.08,485,3261,13.16,0,56.2
PORTUGAL,25614,486713,33,75.12,1.1219810299055204,11831,9928,74.45,0.8672419613198031,1.39,46.19,3568,64.46,1.1242580834006746,19.001834934020458,11.65,1.83,626,0.9288585853237878,45.213964581869284,0.75,Country/Region,1695,470,1.1315390784844952,191,1.296360339494798,5950,n/a,4873,0.0,1154,23.23,n/a,17618,4425,9311,4039,977,4444,15686,2178,38.76,1685,13.93,52.85,2.44,25.22,6.62,12.36,19.02,9.56,4.51,17.28,356,2984,15.77,0,61.24
GREECE,19866,397122,34,75.5,1.2238226618342898,9196,6190,69.7,0.6726254705855864,1.83,46.29,2381,62.57,0.9173118831760045,19.99003322259136,12.5,2.86,620,0.7204147987835702,45.22923742071882,1.08,Country/Region,1355,568,0.923252639493746,215,1.3637780953751195,3804,n/a,2649,0.0,1001,19.15,n/a,13882,2646,6960,1834,828,3422,13676,2186,31.16,1314,11.99,50.14,3.12,24.65,6.82,15.75,13.33,9.47,5.04,13.32,364,2483,9.23,0,68.84
SOUTH AFRICA,21612,392044,35,78.69,1.1482348371275217,9599,9110,68.9,0.7317417532616376,1.6,44.42,4221,53.19,0.9055822138482722,18.140107347769757,11.04,1.79,1001,0.783731230811966,45.55202260318342,0.85,Country/Region,1265,387,0.9114470057002286,184,1.2375707820576927,2660,n/a,4537,0.0,1337,12.31,n/a,14363,3688,5839,2623,583,3767,12502,2759,42.15,1998,19.53,40.65,4.63,26.23,5.85,19.21,20.99,13.91,6.19,17.06,345,2385,12.14,0,57.85
MALAYSIA,25096,385903,36,75.28,0.9870704335352248,9476,7128,82.95,0.8497034536301155,1.39,37.76,4415,73.74,0.891397121421804,15.377072043353522,10.33,0.9,397,0.9100739852145614,42.755107343799814,0.64,Country/Region,716,227,0.8971700468333538,161,1.049068492794238,4363,n/a,2073,0.0,1793,17.39,n/a,12322,2487,4591,1600,564,3450,17968,2541,28.4,1740,17.59,37.26,1.58,28.0,2.85,20.62,8.26,14.12,7.14,9.91,350,2592,6.38,0,71.6
NEW ZEALAND,15978,351705,37,79.67,1.3329186569032418,8059,5025,63.7,0.5409850885440702,2.03,50.44,1615,50.71,0.8124031805652083,22.011828764551257,13.48,2.96,457,0.5794215068440494,48.37673782075354,1.16,Country/Region,1398,473,0.8176645201553879,186,1.5017108563039951,1772,n/a,1882,0.0,1017,11.09,n/a,11423,2281,5806,1555,637,3239,10953,1687,31.45,691,10.11,50.83,2.86,28.36,8.75,14.77,11.78,6.05,6.37,14.28,325,2154,9.73,0,68.55
CZECH REPUBLIC,25361,346850,38,69.11,0.9605808051732977,9908,7434,73.61,0.8586758562126777,1.18,39.07,3749,58.51,0.8011886188113406,13.676511178581286,9.03,3.11,776,0.9196838675098221,39.81851958518986,0.59,Country/Region,1388,789,0.806377329909715,149,0.9330512940530393,4481,n/a,3160,0.0,864,17.67,n/a,14811,2894,6512,1521,899,3820,17927,2484,29.31,1995,14.78,43.97,3.06,25.79,5.47,16.77,12.46,13.47,3.41,11.41,298,2289,6.0,0,70.69
IRELAND,16091,343899,39,67.91,1.3393095208501646,7700,5527,66.47,0.5448110564377666,2.25,47.85,1562,55.6,0.7943721055805137,21.372133490771237,13.55,3.31,535,0.5835193057095756,43.36167619787459,1.14,Country/Region,1130,532,0.7995166711218714,184,1.4580689877597122,2035,n/a,2397,0.0,1417,12.65,n/a,11796,2539,6346,2300,945,2407,10564,2433,34.35,610,9.71,53.8,3.32,20.41,7.02,20.63,14.9,5.17,8.81,15.78,362,2181,14.29,0,65.65
MEXICO,22598,318272,40,72.54,0.8035520931055846,8543,7540,77.47,0.7651258624933596,1.0,37.8,4150,63.89,0.7351763127759059,14.084078237012125,6.62,1.46,596,0.8194872456916903,36.192951327551114,0.58,Country/Region,1295,329,0.7399375105810143,132,0.9608567019028016,5309,n/a,3180,0.0,739,23.49,n/a,15656,3175,5841,1499,600,3733,15058,3164,33.37,2918,18.36,37.31,2.64,23.84,5.73,20.21,14.07,18.64,3.27,14.05,225,1495,6.63,0,66.63
EGYPT,16426,274283,41,82.33,0.9319962376719835,7980,4644,74.73,0.5561535276270433,1.13,48.58,2754,55.73,0.6335661465573905,16.698100572263485,9.22,1.32,394,0.5956676474790559,42.83367643979058,0.54,Country/Region,701,217,0.6376692898360282,89,1.1391928938411053,2659,n/a,1393,0.0,407,16.19,n/a,11292,2010,3582,795,792,3254,11782,2576,28.27,1880,16.77,31.72,2.4,28.82,4.27,22.81,8.48,16.65,2.48,12.24,186,1515,4.84,0,71.73
ARGENTINA,15697,231959,42,71.59,0.8925189335541824,5962,5784,75.98,0.5314709559942591,1.04,37.98,2562,56.12,0.5358019628971017,14.777282283238835,7.33,1.61,380,0.5692314052403957,37.91193184684972,0.47,Country/Region,1045,252,0.5392719592576837,73,1.008149094233645,3596,n/a,2316,0.0,528,22.91,n/a,10654,3948,4806,1797,462,2850,9913,1560,36.85,1438,16.32,45.11,2.42,26.75,6.66,14.64,14.75,13.5,3.36,25.15,164,1150,11.45,0,63.15
WALES,9182,229393,43,72.75,1.5730992485297322,3917,4293,54.66,0.3108852849550415,2.13,42.66,975,42.12,0.5298747609485076,24.982901328686562,15.04,2.98,719,0.3329733556040845,46.590350479198435,1.27,Country/Region,754,274,0.5333063711690335,117,1.704406051335415,2111,n/a,1531,0.0,2138,22.99,n/a,6711,1930,4016,1845,556,1534,4889,804,46.75,357,10.62,59.84,7.83,22.86,8.21,11.98,16.67,5.32,23.28,21.02,196,1381,20.09,0,53.25
CHILE,12088,225272,44,77.08,1.0616464013898081,6804,5463,65.49,0.40927699025664793,1.41,56.29,2484,50.06,0.5203556653794675,18.636002647253473,10.39,1.31,361,0.4383556874909794,43.68891608206486,0.84,Country/Region,1238,158,0.5237256273992255,101,1.2714021989195257,1747,n/a,2826,0.0,826,14.45,n/a,9091,2752,4251,1380,299,1968,6625,1359,45.19,1513,20.55,46.76,2.99,21.65,10.24,14.95,23.38,16.64,6.83,22.77,171,1256,11.42,0,54.81
PAKISTAN,12430,214122,45,80.82,0.9071318986323412,5739,3045,79.03,0.4208564683065961,1.05,46.17,1718,63.32,0.4946002866862386,17.226226870474658,8.97,0.49,285,0.4507578752078817,41.41689855189059,0.65,Country/Region,465,61,0.4978034500070001,81,1.1752232029992697,2436,n/a,1284,0.0,371,19.6,n/a,8874,1407,2203,577,323,2064,9385,2063,24.5,2544,13.82,24.83,2.29,23.26,3.74,23.25,10.33,28.67,2.98,11.32,131,1115,4.64,0,75.5
HUNGARY,11289,208338,46,75.55,1.0981777482505095,5569,5086,64.75,0.38222435001714916,1.58,49.33,1607,54.62,0.48123982835784074,18.45495615200638,10.84,4.85,497,0.4093809857780995,42.0486110550093,0.98,Country/Region,836,548,0.48435646578846825,111,1.259050681455143,1896,n/a,2261,0.0,2254,16.8,n/a,8600,1807,3932,2146,582,2166,6203,1305,45.05,1197,14.24,45.72,4.4,25.19,7.41,15.17,20.03,13.92,19.97,16.01,178,1224,19.01,0,54.95
THAILAND,12463,194196,47,78.75,0.9996930674797402,5427,3891,75.99,0.42197378636404725,1.36,43.54,2132,62.22,0.4485732305569759,15.58180213431758,9.37,2.04,344,0.45195457753144247,42.81818738666453,0.62,Country/Region,716,254,0.45147831039108266,77,1.0630357739093788,2335,n/a,1214,0.0,498,18.74,n/a,8415,1859,3372,699,444,2139,8572,1640,31.22,1264,17.11,40.07,2.76,25.42,5.75,19.49,9.74,15.02,4.0,14.92,170,1168,5.61,0,68.78
ROMANIA,20435,178469,48,60.6,0.8113076584291656,5176,5029,81.39,0.6918907425458803,0.98,25.33,3076,62.37,0.4122454421526341,8.733496452165403,7.49,1.2,634,0.7410488479382995,32.58127852214338,0.33,Country/Region,529,246,0.41491525354377085,67,0.5958244803734999,4845,n/a,1633,0.0,492,23.71,n/a,9759,1169,2981,790,255,2359,15406,1812,24.61,2607,15.05,30.55,3.1,24.17,2.59,18.57,7.99,26.71,2.41,5.72,201,1530,3.87,0,75.39
COLOMBIA,10091,140300,49,58.14,0.8162157070657022,4172,3740,75.28,0.34166231871937747,1.16,41.34,2233,48.95,0.3240788906421539,13.903478347041919,7.27,1.59,327,0.3659370650621669,31.396525458329204,0.68,Country/Region,492,160,0.32617771193983863,69,0.9485356531468557,1348,n/a,1777,0.0,550,13.36,n/a,4905,1924,2178,688,244,1100,6351,726,37.06,901,22.13,44.4,3.24,22.43,4.88,14.8,17.61,18.37,5.45,19.07,117,734,6.82,0,62.94
