Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
BELGIUM,11925,361273,15,79.16,1.137041140461216,4213,1503,0.0,0.937083027520773,1.54,35.33,22,0.0,1.3215693530440034,30.295429769392033,12.07,3.92,81,1.103332016428313,47.37732786582809,0.0,Country/Region,738,468,1.3301001592778676,0,1.4103012371704782,864,n/a,457,0.0,41,7.25,n/a,0,475,0,662,6482,0,10422,0,12.6,0,0.18,0.0,0.68,0.0,6.19,0.0,3.83,0.0,0.34,3.98,184,1439,5.55,0,87.4
ISRAEL,11344,353780,16,81.23,1.1412520451339916,3456,1549,0.0,0.8914272422805576,1.38,30.47,24,0.0,1.2941592804331004,31.186530324400564,12.24,2.13,136,1.0495763852715123,48.62180620592384,0.0,Country/Region,775,242,1.3025131530707361,0,1.4517834087302794,1521,n/a,540,0.0,11,13.41,n/a,0,321,0,614,6119,0,9795,0,13.65,0,0.21,0.0,1.2,0.0,6.83,0.0,4.76,0.0,0.1,2.83,156,1389,5.41,0,86.35
AUSTRIA,7932,316554,17,76.42,1.4782991931417047,2675,823,0.0,0.6233075533999808,1.15,33.72,23,0.0,1.1579832010238555,39.90847201210288,10.92,2.34,52,0.733889270801625,44.03690129853757,0.0,Country/Region,413,186,1.1654580492315953,0,1.8578038958574434,588,n/a,265,0.0,9,7.41,n/a,0,227,0,335,4207,0,7109,0,10.38,0,0.29,0.0,0.66,0.0,5.21,0.0,3.34,0.0,0.11,2.86,91,866,4.22,0,89.62
RUSSIA,32712,316205,18,63.61,0.40633762839325016,6537,1922,0.0,2.5705542973802538,0.41,19.98,68,0.0,1.156706527416328,9.666330398630471,3.96,0.44,59,3.026599322549516,26.927038869528,0.0,Country/Region,631,144,1.1641731346224549,0,0.4499833085008825,2904,n/a,1067,0.0,25,8.88,n/a,0,269,0,1164,3469,0,30790,0,5.88,0,0.21,0.0,0.18,0.0,1.93,0.0,3.26,0.0,0.08,0.82,135,1296,3.56,0,94.12
DENMARK,8555,307122,19,83.05,1.2992188661601403,3133,1392,0.0,0.6722637568503324,1.8,36.62,57,0.0,1.1234800908055138,35.89970777323203,14.89,4.38,68,0.7915308511986765,51.92767098772647,0.0,Country/Region,652,375,1.1307322194510447,0,1.6711894392004787,903,n/a,433,0.0,11,10.56,n/a,0,432,0,615,5211,0,7163,0,16.27,0,0.67,0.0,0.79,0.0,7.62,0.0,5.06,0.0,0.13,5.05,154,1274,7.19,0,83.73
FINLAND,8025,263094,20,82.49,1.1649644859813084,2313,1053,0.0,0.6306156222938535,1.23,28.82,59,0.0,0.9624216793664597,32.78429906542056,13.06,1.89,96,0.7424938726907515,50.53016118380063,0.0,Country/Region,579,152,0.9686341666967953,0,1.5261621268843093,1173,n/a,230,0.0,24,14.62,n/a,0,307,0,319,3561,0,6972,0,13.12,0,0.74,0.0,1.2,0.0,7.21,0.0,2.87,0.0,0.3,3.83,99,1048,3.98,0,86.88
INDIA,18916,261982,21,75.97,0.5423136339606682,2108,1391,0.0,1.486445496736515,0.7,11.14,54,0.0,0.9583538826570877,13.849756819623599,5.25,0.51,42,1.7501575197281314,36.51959433283992,0.0,Country/Region,732,97,0.9645401121255514,0,0.6447285721280395,1902,n/a,400,0.0,137,10.05,n/a,0,188,0,563,2373,0,17525,0,7.35,0,0.29,0.0,0.22,0.0,3.87,0.0,2.11,0.0,0.72,0.99,132,993,2.98,0,92.65
CHINA MAINLAND,19738,242435,22,66.71,0.5102565254838384,3205,995,0.0,1.551039395992035,0.48,16.24,47,0.0,0.8868491863638382,12.282652751038606,4.81,0.45,27,1.8262110977158945,32.91774965042051,0.0,Country/Region,560,89,0.8925738489024362,0,0.5717773440542528,3242,n/a,325,0.0,11,16.43,n/a,0,138,0,361,2515,0,18743,0,5.04,0,0.24,0.0,0.14,0.0,2.84,0.0,1.65,0.0,0.06,0.7,94,950,1.83,0,94.96
NORWAY,5833,177781,23,81.84,1.2529342533859078,1832,735,0.0,0.4583652242791336,1.66,31.41,85,0.0,0.6503389989108401,30.478484484827703,13.37,3.84,31,0.5396843313900503,50.2152681296074,0.0,Country/Region,366,224,0.6545369745776147,0,1.4188227301353886,624,n/a,174,0.0,12,10.7,n/a,0,182,0,253,2099,0,5098,0,12.6,0,1.46,0.0,0.53,0.0,6.27,0.0,2.98,0.0,0.21,3.12,97,780,4.34,0,87.4
TAIWAN,9613,177383,24,80.5,0.8224731301362739,1360,1128,0.0,0.7554028631913787,0.61,14.15,34,0.0,0.6488830788655793,18.452408197232913,7.45,1.11,28,0.8894197630126098,44.64876591074587,0.0,Country/Region,431,107,0.6530716564846695,0,0.8589894352851917,1725,n/a,389,0.0,2,17.94,n/a,0,350,0,635,2572,0,8485,0,11.73,0,0.35,0.0,0.29,0.0,4.48,0.0,4.05,0.0,0.02,3.64,59,716,6.61,0,88.27
BRAZIL,8761,161949,25,73.43,0.7462582011185938,2487,1261,0.0,0.6884515223571901,0.73,28.39,358,0.0,0.5924241090702136,18.485218582353614,7.43,0.97,66,0.8105905069960964,39.29220797854127,0.0,Country/Region,347,85,0.5962482407899051,0,0.8605168117601251,1101,n/a,576,0.0,8,12.57,n/a,0,394,0,490,1628,0,7500,0,14.39,0,4.09,0.0,0.75,0.0,3.96,0.0,6.57,0.0,0.09,4.5,64,651,5.59,0,85.61
POLAND,9965,157645,26,76.45,0.6244552232814853,3319,928,0.0,0.7830635110477571,0.47,33.31,202,0.0,0.5766796872742272,15.819869543401907,6.05,0.73,35,0.9219877185499489,38.34516654290015,0.0,Country/Region,316,73,0.5804021878450907,0,0.736440504682202,723,n/a,349,0.0,5,7.26,n/a,0,123,0,375,1272,0,9037,0,9.31,0,2.03,0.0,0.35,0.0,3.17,0.0,3.5,0.0,0.05,1.23,47,603,3.76,0,90.69
SOUTH KOREA,10032,156764,27,72.68,0.6969613835725679,1864,755,0.0,0.7883284639067836,0.62,18.58,51,0.0,0.5734569094855971,15.626395534290271,7.15,2.82,46,0.9281867328141582,39.191700538277516,0.0,Country/Region,330,283,0.5771586068403552,0,0.7274339767508458,1884,n/a,314,0.0,6,18.78,n/a,0,97,0,328,3728,0,9277,0,7.53,0,0.51,0.0,0.46,0.0,3.29,0.0,3.13,0.0,0.06,0.97,62,717,3.27,0,92.47
NEW ZEALAND,4976,147914,28,81.41,1.1459770498392283,1287,560,0.0,0.391020976515167,1.51,25.86,21,0.0,0.5410828079766566,29.72548231511254,12.94,2.47,8,0.4603924623687451,49.01267700964631,0.0,Country/Region,433,123,0.5445755286429557,0,1.3837692616873436,409,n/a,71,0.0,4,8.22,n/a,0,132,0,98,1085,0,4416,0,11.25,0,0.42,0.0,0.16,0.0,8.7,0.0,1.43,0.0,0.08,2.65,75,644,1.97,0,88.75
HONG KONG,4539,112661,29,76.1,1.0320897774840274,953,429,0.0,0.3566809108525609,0.86,21.0,3,0.0,0.41212414125409447,24.8206653447896,9.87,0.75,12,0.4199600857499466,45.112092134831464,0.0,Country/Region,172,34,0.41478442630477186,0,1.155442101650491,571,n/a,151,0.0,4,12.58,n/a,0,147,0,242,1064,0,4110,0,9.45,0,0.07,0.0,0.26,0.0,3.79,0.0,3.33,0.0,0.09,3.24,39,448,5.33,0,90.55
WALES,4298,100857,30,71.52,1.0099240344346208,786,504,0.0,0.3377427968372564,0.88,18.29,12,0.0,0.3689440402132433,23.46603071195905,10.52,1.4,20,0.3976621389189844,42.83521426244765,0.0,Country/Region,329,60,0.371325595226568,0,1.0923816693299353,814,n/a,70,0.0,19,18.94,n/a,0,183,0,143,1543,0,3794,0,11.73,0,0.28,0.0,0.47,0.0,7.65,0.0,1.63,0.0,0.44,4.26,38,452,3.33,0,88.27
GREECE,4977,99704,31,77.88,0.8371704239501708,1394,470,0.0,0.39109955790112266,0.88,28.01,10,0.0,0.3647262617906661,20.032951577255375,7.8,0.96,13,0.4604849849697034,43.008816415511355,0.0,Country/Region,233,48,0.3670805908015282,0,0.9325662850349624,546,n/a,189,0.0,4,10.97,n/a,0,108,0,214,1097,0,4507,0,9.44,0,0.2,0.0,0.26,0.0,4.68,0.0,3.8,0.0,0.08,2.17,44,388,4.3,0,90.56
SOUTH AFRICA,4987,86841,32,73.65,0.7631979145779025,984,432,0.0,0.39188537176067884,0.78,19.73,7,0.0,0.31767224284044,17.41347503509124,7.6,0.6,80,0.4614102109792869,40.01333458993383,0.0,Country/Region,229,30,0.31972283545088975,0,0.8106254168487818,485,n/a,99,0.0,2,9.73,n/a,0,73,0,116,574,0,4555,0,8.66,0,0.14,0.0,1.6,0.0,4.59,0.0,1.99,0.0,0.04,1.46,39,379,2.33,0,91.34
HUNGARY,4327,83358,33,75.9,0.8522119482320314,1667,408,0.0,0.34002165702996934,0.86,38.53,14,0.0,0.3049311133991248,19.264617517910793,8.18,2.24,18,0.40034529434677657,40.84036910099376,0.0,Country/Region,200,97,0.30689946128574375,0,0.896799092336193,362,n/a,161,0.0,13,8.37,n/a,0,73,0,176,875,0,3919,0,9.43,0,0.32,0.0,0.42,0.0,4.62,0.0,3.72,0.0,0.3,1.69,37,354,4.07,0,90.57
MEXICO,4724,83121,34,72.42,0.6531701100762066,1363,388,0.0,0.37121846725435065,0.57,28.85,35,0.0,0.3040641459349871,17.595469940728197,6.56,1.02,14,0.4370767669272411,38.223147713801865,0.0,Country/Region,171,48,0.3060268974967286,0,0.8190975739540703,448,n/a,150,0.0,7,9.48,n/a,0,62,0,168,713,0,4336,0,8.21,0,0.74,0.0,0.3,0.0,3.62,0.0,3.18,0.0,0.15,1.31,27,310,3.56,0,91.79
ARGENTINA,4184,75452,35,76.24,0.6353473709369025,1076,440,0.0,0.32878451883831566,0.43,25.72,31,0.0,0.2760102493844714,18.033460803059274,6.41,0.81,19,0.38711456240973263,38.80351782982792,0.0,Country/Region,158,34,0.27779191142940013,0,0.8394867567356579,648,n/a,175,0.0,8,15.49,n/a,0,140,0,232,572,0,3744,0,10.52,0,0.74,0.0,0.45,0.0,3.78,0.0,4.18,0.0,0.19,3.35,18,268,5.54,0,89.48
CZECH REPUBLIC,4616,73508,36,76.52,0.6422929376083188,1698,359,0.0,0.36273167757114366,0.76,36.79,22,0.0,0.26889892132420246,15.924610051993067,6.54,1.0,30,0.42708432602373947,38.29969729202773,0.0,Country/Region,168,46,0.2706346793372256,0,0.7413163447007258,451,n/a,129,0.0,9,9.77,n/a,0,67,0,139,723,0,4257,0,7.78,0,0.48,0.0,0.65,0.0,3.64,0.0,2.79,0.0,0.19,1.45,35,302,3.01,0,92.22
IRELAND,3169,69350,37,70.09,0.95897661722941,871,344,0.0,0.249024412093361,1.04,27.49,3,0.0,0.25368858075084944,21.883875039444618,9.85,1.29,10,0.29320412243700833,40.360689081729255,0.0,Country/Region,187,41,0.25532615514007445,0,1.0187297647579219,174,n/a,91,0.0,16,5.49,n/a,0,134,0,144,937,0,2825,0,10.86,0,0.09,0.0,0.32,0.0,5.9,0.0,2.87,0.0,0.5,4.23,33,312,4.54,0,89.14
TURKEY,4409,67449,38,78.91,0.7056299841233841,694,380,0.0,0.34646533067833024,0.5,15.74,3,0.0,0.2467345505849177,15.298026763438422,6.62,0.57,7,0.4079321476253612,41.139267725107736,0.0,Country/Region,178,25,0.24832723630919804,0,0.7121478795637252,485,n/a,116,0.0,1,11.0,n/a,0,121,0,192,803,0,4029,0,8.62,0,0.07,0.0,0.16,0.0,4.04,0.0,2.63,0.0,0.02,2.74,22,292,4.35,0,91.38
PORTUGAL,2715,59840,39,76.35,0.9125480662983426,980,410,0.0,0.21334846286950931,0.74,36.1,7,0.0,0.2189001394683609,22.040515653775323,10.17,1.03,8,0.2511988616019178,45.44279465930018,0.0,Country/Region,155,28,0.22031315246693667,0,1.0260216386102918,182,n/a,204,0.0,3,6.7,n/a,0,125,0,240,480,0,2305,0,15.1,0,0.26,0.0,0.29,0.0,5.71,0.0,7.51,0.0,0.11,4.6,20,276,8.84,0,84.9
SINGAPORE,2602,55980,40,77.9,0.8657803996925443,603,194,0.0,0.20446876625652421,0.96,23.17,5,0.0,0.2047799098836705,21.514219830899307,9.8,1.35,17,0.24074380769362436,45.926667294388935,0.0,Country/Region,118,35,0.20610177598761886,0,1.001521717144593,78,n/a,37,0.0,6,3.0,n/a,0,42,0,54,730,0,2408,0,7.46,0,0.19,0.0,0.65,0.0,4.53,0.0,1.42,0.0,0.23,1.61,25,255,2.08,0,92.54
NORTHERN IRELAND,2151,54727,41,70.53,0.9653804741980475,406,179,0.0,0.16902856119053944,0.56,18.87,1,0.0,0.20019632240449511,25.442584844258484,8.28,0.93,1,0.19901611466140892,40.20105871687587,0.0,Country/Region,131,20,0.20148860118746728,0,1.184393459865173,394,n/a,22,0.0,3,18.32,n/a,0,78,0,46,343,0,1972,0,8.32,0,0.05,0.0,0.05,0.0,6.09,0.0,1.02,0.0,0.14,3.63,12,178,2.14,0,91.68
CHILE,1886,50408,42,78.31,0.8531854188759279,702,238,0.0,0.14820449391230003,0.64,37.22,14,0.0,0.184397029250019,26.72746553552492,7.05,0.69,15,0.1744976254074464,41.27360869565217,0.0,Country/Region,125,13,0.18558732268638606,0,1.2442067334283122,129,n/a,89,0.0,7,6.84,n/a,0,43,0,84,323,0,1648,0,12.62,0,0.74,0.0,0.8,0.0,6.63,0.0,4.72,0.0,0.37,2.28,12,133,4.45,0,87.38
UKRAINE,4980,35218,43,57.85,0.31120708835341365,1203,242,0.0,0.3913353020589895,0.22,24.16,39,0.0,0.12883063355275293,7.071887550200803,2.61,0.52,4,0.46076255277257855,23.525242449799197,0.0,Country/Region,73,26,0.12966224270689464,0,0.3292077992323144,272,n/a,114,0.0,5,5.46,n/a,0,25,0,126,179,0,4738,0,4.86,0,0.78,0.0,0.08,0.0,1.47,0.0,2.29,0.0,0.1,0.5,11,130,2.53,0,95.14
EGYPT,2669,33120,44,74.9,0.5210689771449982,648,133,0.0,0.2097337191155508,0.45,24.28,33,0.0,0.12115595954532277,12.409142000749345,4.8,0.45,14,0.24694282195783374,37.03568688647434,0.0,Country/Region,66,12,0.12193802823704783,0,0.5776656231350813,287,n/a,13,0.0,0,10.75,n/a,0,19,0,20,508,0,2536,0,4.98,0,1.24,0.0,0.52,0.0,2.47,0.0,0.49,0.0,0.0,0.71,12,128,0.75,0,95.02
SLOVAKIA,2380,31142,45,74.03,0.563695462184874,755,160,0.0,0.1870236985743765,0.5,31.72,5,0.0,0.11392025640581042,13.084873949579832,4.79,1.01,11,0.22020379028087084,33.16425487394958,0.0,Country/Region,72,24,0.11465561821733525,0,0.609122037871078,184,n/a,69,0.0,0,7.73,n/a,0,30,0,72,274,0,2220,0,6.72,0,0.21,0.0,0.46,0.0,3.03,0.0,2.9,0.0,0.0,1.26,12,114,3.03,0,93.28
BULGARIA,1890,27283,46,77.04,0.5475292063492064,612,145,0.0,0.14851881945612253,0.37,32.38,3,0.0,0.09980368491168601,14.435449735449735,5.4,1.32,13,0.1748677158112798,37.4161526984127,0.0,Country/Region,70,25,0.1004479234417686,0,0.671993524303305,184,n/a,63,0.0,0,9.74,n/a,0,26,0,59,277,0,1745,0,7.67,0,0.16,0.0,0.69,0.0,3.7,0.0,3.33,0.0,0.0,1.38,7,102,3.12,0,92.33
THAILAND,938,24085,47,79.64,1.081290405117271,441,102,0.0,0.07370934002637192,1.07,47.01,2,0.0,0.08810511128167568,25.676972281449892,10.23,2.03,3,0.08678619969893146,45.71731908315565,0.0,Country/Region,68,19,0.08867383484569133,0,1.1953045740221417,55,n/a,9,0.0,1,5.86,n/a,0,35,0,29,542,0,836,0,10.87,0,0.21,0.0,0.32,0.0,7.25,0.0,0.96,0.0,0.11,3.73,10,96,3.09,0,89.13
SAUDI ARABIA,1818,22977,48,74.2,0.52125,297,82,0.0,0.14286095966731785,0.55,16.34,4,0.0,0.08405194693456766,12.638613861386139,4.57,0.5,1,0.16820608854227867,35.33824543454345,0.0,Country/Region,65,9,0.08459450708945193,0,0.5883479092559684,77,n/a,11,0.0,0,4.24,n/a,0,12,0,12,229,0,1736,0,4.51,0,0.22,0.0,0.06,0.0,3.58,0.0,0.61,0.0,0.0,0.66,10,83,0.66,0,95.49
SLOVENIA,1317,22475,49,69.1,0.7105603644646926,378,138,0.0,0.10349168530355203,0.61,28.7,1,0.0,0.08221558547044472,17.065299924069855,7.97,0.68,3,0.12185226546214577,38.65612270311314,0.0,Country/Region,63,9,0.0827462918063904,0,0.7944173025040391,110,n/a,69,0.0,0,8.35,n/a,0,23,0,71,158,0,1179,0,10.48,0,0.08,0.0,0.23,0.0,4.78,0.0,5.24,0.0,0.0,1.75,8,105,5.39,0,89.52
ROMANIA,2210,20374,50,62.58,0.3942615384615385,602,154,0.0,0.17366486296192105,0.23,27.24,2,0.0,0.0745299371913166,9.219004524886877,3.57,0.54,9,0.20447494811795153,31.50104185520362,0.0,Country/Region,80,12,0.07501103222529022,0,0.4291595658452715,224,n/a,63,0.0,3,10.14,n/a,0,24,0,63,239,0,2056,0,6.97,0,0.09,0.0,0.41,0.0,3.62,0.0,2.85,0.0,0.14,1.09,5,79,2.85,0,93.03
KENYA,640,18290,51,85.47,1.1109957812500002,323,76,0.0,0.05029208701159704,1.41,50.47,2,0.0,0.06690647645181018,28.578125,11.72,0.78,6,0.059214464613343426,49.95474421875001,0.0,Country/Region,39,5,0.06733836160795909,0,1.330357923630848,31,n/a,13,0.0,1,4.84,n/a,0,30,0,29,61,0,564,0,11.88,0,0.31,0.0,0.94,0.0,6.09,0.0,2.03,0.0,0.16,4.69,9,75,4.53,0,88.12
