Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
NETHERLANDS,22605,719470,9,79.45,1.253039805352798,5623,3717,0.0,1.9457764900619499,1.86,24.88,46,0.0,3.0251080138936244,31.82791417827914,14.02,3.11,42,2.2559700122154713,50.306031271842514,0.0,Country/Region,1263,702,3.0464870972398352,0,1.5547047820468376,3083,n/a,1690,0.0,54,13.64,n/a,0,1349,0,2366,11073,0,18888,0,16.44,0,0.2,0.0,0.19,0.0,5.59,0.0,7.48,0.0,0.24,5.97,421,3170,10.47,0,83.56
SWITZERLAND,14811,635755,10,80.14,1.51017696306799,5205,2055,0.0,1.2748903160498801,2.26,35.14,30,0.0,2.6731170797572394,42.92451556275741,15.71,6.04,58,1.478131911122466,50.20727256093444,0.0,Country/Region,640,894,2.6920085681205768,0,2.0967427912070313,871,n/a,995,0.0,81,5.88,n/a,0,688,0,1327,11498,0,12756,0,13.87,0,0.2,0.0,0.39,0.0,4.32,0.0,6.72,0.0,0.55,4.65,335,2327,8.96,0,86.13
AUSTRALIA,24276,630463,11,76.38,1.0955996457406494,4197,1965,0.0,2.08961159357416,1.43,17.29,23,0.0,2.650866156703429,25.970629428241885,11.64,0.63,36,2.4227351478231713,46.54513860603065,0.0,Country/Region,1249,154,2.6696003930492145,0,1.2685927685581393,2863,n/a,366,0.0,36,11.79,n/a,0,621,0,657,9485,0,22311,0,8.09,0,0.09,0.0,0.15,0.0,5.14,0.0,1.51,0.0,0.15,2.56,346,2826,2.71,0,91.91
SWEDEN,15680,555245,12,84.13,1.2827886543367348,4685,1326,0.0,1.3496914560571278,1.82,29.88,76,0.0,2.3346019975459233,35.41103316326531,13.76,2.18,45,1.5648577656066618,51.845118909438774,0.0,Country/Region,694,342,2.351101127645256,0,1.7297301446702704,1844,n/a,306,0.0,9,11.76,n/a,0,465,0,511,8853,0,14354,0,8.46,0,0.48,0.0,0.29,0.0,4.43,0.0,1.95,0.0,0.06,2.97,285,2158,3.26,0,91.54
SPAIN,18602,415819,13,80.8,0.8911198204494141,4160,1819,0.0,1.6012092133657327,0.89,22.36,50,0.0,1.748366699416561,22.353456617568003,9.28,0.92,32,1.85647220381474,46.03201599290399,0.0,Country/Region,807,172,1.7607227796672147,0,1.0919039715875127,2268,n/a,648,0.0,93,12.19,n/a,0,622,0,930,4553,0,16783,0,9.78,0,0.27,0.0,0.17,0.0,4.34,0.0,3.48,0.0,0.5,3.34,166,1726,5.0,0,90.22
SCOTLAND,11794,305389,14,74.86,1.1103174071561812,1958,1439,0.0,1.0151952189246023,1.53,16.6,17,0.0,1.2840489683446983,25.89358996099712,11.73,1.73,18,1.1770365106865415,46.083392564015604,0.0,Country/Region,867,204,1.293123616188272,0,1.2648296055855082,2081,n/a,188,0.0,27,17.64,n/a,0,709,0,537,3746,0,10355,0,12.2,0,0.14,0.0,0.15,0.0,7.35,0.0,1.59,0.0,0.23,6.01,181,1384,4.55,0,87.8
BELGIUM,10605,305365,15,78.31,1.1506100895803868,3440,1029,0.0,0.912849355324352,1.44,32.44,19,0.0,1.2839480571290347,28.794436586515793,12.4,3.79,21,1.0583747834348627,47.13788233851957,0.0,Country/Region,515,402,1.293021991811531,0,1.4065278675393538,756,n/a,339,0.0,39,7.13,n/a,0,352,0,474,5868,0,9576,0,9.7,0,0.18,0.0,0.2,0.0,4.86,0.0,3.2,0.0,0.37,3.32,153,1315,4.47,0,90.3
ISRAEL,10477,297720,16,80.19,1.114443838885177,3077,1086,0.0,0.901831465887151,1.39,29.37,17,0.0,1.2518036303062114,28.416531449842513,12.44,2.08,43,1.0456004343278698,48.24124051732366,0.0,Country/Region,569,218,1.2606503934705322,0,1.3880682562731221,1265,n/a,392,0.0,15,12.07,n/a,0,279,0,457,3739,0,9391,0,10.37,0,0.16,0.0,0.41,0.0,5.43,0.0,3.74,0.0,0.14,2.66,146,1303,4.36,0,89.63
DENMARK,8272,284459,17,82.33,1.2435667915860737,2659,969,0.0,0.7120311048791174,1.8,32.14,59,0.0,1.1960459790181197,34.38817698259188,13.67,4.01,21,0.8255423110394329,50.9983435082205,0.0,Country/Region,426,332,1.2044986909721689,0,1.6797664748384473,881,n/a,314,0.0,8,10.65,n/a,0,301,0,463,4983,0,7303,0,11.71,0,0.71,0.0,0.25,0.0,5.15,0.0,3.8,0.0,0.1,3.64,149,1131,5.6,0,88.29
RUSSIA,29575,264144,18,62.34,0.3815509146238377,5367,1172,0.0,2.545735000822038,0.41,18.15,42,0.0,1.1106288395929191,8.931327134404057,3.64,0.3,38,2.951573240932208,26.525062011834322,0.0,Country/Region,322,90,1.1184778904100505,0,0.43627040490635843,2231,n/a,707,0.0,18,7.54,n/a,0,151,0,770,2376,0,28403,0,3.96,0,0.14,0.0,0.13,0.0,1.09,0.0,2.39,0.0,0.06,0.51,122,1078,2.6,0,96.04
FINLAND,7140,236581,19,82.09,1.1823458823529411,1854,673,0.0,0.6145916451688707,1.46,25.97,36,0.0,0.9947365130373297,33.134593837535014,12.48,1.75,64,0.7125691611244621,49.753779425770304,0.0,Country/Region,353,125,1.0017665280721886,0,1.6185324367108944,1021,n/a,148,0.0,11,14.3,n/a,0,199,0,220,3725,0,6467,0,9.43,0,0.5,0.0,0.9,0.0,4.94,0.0,2.07,0.0,0.15,2.79,104,891,3.08,0,90.57
INDIA,18068,214613,20,75.03,0.5258456386982511,1749,1062,0.0,1.5552439558699096,0.43,9.68,40,0.0,0.9023691136333029,11.878071729023688,5.02,0.28,26,1.803179216134003,36.1437646723489,0.0,Country/Region,608,51,0.9087463485620426,0,0.5802106545584175,1610,n/a,212,0.0,156,8.91,n/a,0,160,0,388,2137,0,17006,0,5.88,0,0.22,0.0,0.14,0.0,3.37,0.0,1.17,0.0,0.86,0.89,77,907,2.15,0,94.12
AUSTRIA,6828,169537,21,73.59,1.0430367750439369,1953,576,0.0,0.5877355396656931,1.2,28.6,3,0.0,0.7128410320812312,24.829671939074398,10.11,2.61,10,0.6814316851761663,42.52366019332162,0.0,Country/Region,347,178,0.7178788316465593,0,1.2128601794043263,510,n/a,167,0.0,11,7.47,n/a,0,137,0,216,3043,0,6252,0,8.44,0,0.04,0.0,0.15,0.0,5.08,0.0,2.45,0.0,0.16,2.01,82,690,3.16,0,91.56
NORWAY,5332,158445,22,79.54,1.0864328019504876,1493,489,0.0,0.45896395686840596,1.69,28.0,72,0.0,0.6662032319087319,29.715866466616653,11.72,3.45,14,0.5321314799881838,48.02186761065266,0.0,Country/Region,235,184,0.6709114321961523,0,1.4515371456494253,539,n/a,109,0.0,5,10.11,n/a,0,140,0,168,1848,0,4843,0,9.17,0,1.35,0.0,0.26,0.0,4.41,0.0,2.04,0.0,0.09,2.63,90,625,3.15,0,90.83
CHINA MAINLAND,13523,154310,23,67.86,0.5127862678399764,2406,805,0.0,1.1640228035880444,0.49,17.79,13,0.0,0.6488170703767011,11.410929527471716,5.1,0.57,16,1.3495900232333473,34.9688363676699,0.0,Country/Region,573,77,0.653402398953506,0,0.5573920617162771,1969,n/a,164,0.0,7,14.56,n/a,0,84,0,203,1596,0,12718,0,5.95,0,0.1,0.0,0.12,0.0,4.24,0.0,1.21,0.0,0.05,0.62,66,689,1.5,0,94.05
TAIWAN,7510,127877,24,79.11,0.7571826631158456,1070,694,0.0,0.6464402318232799,0.49,14.25,9,0.0,0.53767598022527,17.027563249001332,7.7,1.41,16,0.7494950140118641,44.463753941411454,0.0,Country/Region,279,106,0.5414758510205269,0,0.8317489440729251,1238,n/a,285,0.0,1,16.48,n/a,0,169,0,390,1856,0,6816,0,9.24,0,0.12,0.0,0.21,0.0,3.72,0.0,3.79,0.0,0.01,2.25,37,578,5.19,0,90.76
POLAND,8119,123570,25,77.63,0.6602917231186107,2661,648,0.0,0.698861283911213,0.58,32.77,145,0.0,0.5195666216476506,15.219854661904176,6.7,0.44,26,0.8102729718724802,40.0846516196576,0.0,Country/Region,239,36,0.523238509744571,0,0.7434474245588042,495,n/a,234,0.0,6,6.1,n/a,0,66,0,238,877,0,7471,0,7.98,0,1.79,0.0,0.32,0.0,2.94,0.0,2.88,0.0,0.07,0.81,47,544,2.93,0,92.02
BRAZIL,6491,119070,26,76.86,0.7398131720844247,1897,726,0.0,0.5587275026318123,0.74,29.23,161,0.0,0.5006457687107368,18.34386073024187,7.96,1.22,20,0.6477992191679108,41.19869744261285,0.0,Country/Region,218,79,0.5041839391056572,0,0.8960464024994491,699,n/a,277,0.0,6,10.77,n/a,0,268,0,327,1087,0,5765,0,11.18,0,2.48,0.0,0.31,0.0,3.36,0.0,4.27,0.0,0.09,4.13,48,517,5.04,0,88.82
NEW ZEALAND,4534,114984,27,80.24,1.0513888178209088,990,485,0.0,0.3902743024083557,1.39,21.84,11,0.0,0.4834656342440192,25.360388178209085,11.4,2.03,5,0.4524913972742733,48.551307851786504,0.0,Country/Region,369,92,0.48688238896552355,0,1.2387841865595204,358,n/a,54,0.0,2,7.9,n/a,0,128,0,100,1147,0,4049,0,10.7,0,0.24,0.0,0.11,0.0,8.14,0.0,1.19,0.0,0.04,2.82,63,517,2.21,0,89.3
WALES,3875,86555,28,70.4,1.032488077419355,511,407,0.0,0.33354938725901595,1.5,13.19,4,0.0,0.36393209465657034,22.336774193548386,10.97,1.29,6,0.3867234592937382,43.00354278709678,0.0,Country/Region,269,50,0.36650408036692833,0,1.0910890817315784,665,n/a,45,0.0,10,17.16,n/a,0,183,0,128,1210,0,3468,0,10.5,0,0.1,0.0,0.15,0.0,6.94,0.0,1.16,0.0,0.26,4.72,58,425,3.3,0,89.5
SOUTH KOREA,5326,84905,29,77.13,0.7667178558017275,1203,326,0.0,0.4584474933010371,0.73,22.59,11,0.0,0.356994448579702,15.94160720991363,7.9,2.08,14,0.5315326823737934,43.7083949493053,0.0,Country/Region,150,111,0.35951740446599334,0,0.7787030222570842,945,n/a,138,0.0,1,17.74,n/a,0,44,0,151,1789,0,5000,0,6.12,0,0.21,0.0,0.26,0.0,2.82,0.0,2.59,0.0,0.02,0.83,39,421,2.84,0,93.88
SOUTH AFRICA,4873,79644,30,75.64,0.7084145085163144,760,353,0.0,0.41945449396469286,0.66,15.6,6,0.0,0.3348738691794569,16.343935973732812,7.2,0.29,79,0.4863234624873255,40.82707088036118,0.0,Country/Region,175,14,0.3372404942145878,0,0.7983556595477661,532,n/a,80,0.0,1,10.92,n/a,0,63,0,93,693,0,4520,0,7.24,0,0.12,0.0,1.62,0.0,3.59,0.0,1.64,0.0,0.02,1.29,32,351,1.91,0,92.76
GREECE,4041,73820,31,76.81,0.8300751051719871,1087,296,0.0,0.34783821262288606,0.62,26.9,12,0.0,0.3103860808451045,18.267755506062855,7.84,0.99,8,0.4032901932918699,42.505844543429845,0.0,Country/Region,146,40,0.3125796454588025,0,0.8923288746932879,362,n/a,119,0.0,0,8.96,n/a,0,65,0,130,653,0,3745,0,7.32,0,0.3,0.0,0.2,0.0,3.61,0.0,2.94,0.0,0.0,1.61,25,317,3.22,0,92.68
HUNGARY,3867,68649,32,76.36,0.7965936643392811,1395,333,0.0,0.3328607691691909,1.06,36.07,11,0.0,0.28864391850359766,17.752521334367728,7.27,2.33,16,0.3859250624745511,40.58997695888286,0.0,Country/Region,161,90,0.2906838266201752,0,0.8671611233250559,314,n/a,106,0.0,16,8.12,n/a,0,74,0,145,1041,0,3534,0,8.61,0,0.28,0.0,0.41,0.0,4.16,0.0,2.74,0.0,0.41,1.91,41,281,3.75,0,91.39
CZECH REPUBLIC,4233,61498,33,75.36,0.5941757382471061,1340,234,0.0,0.3643650467786876,0.66,31.66,9,0.0,0.2585765808698488,14.528230569336168,5.55,1.02,26,0.4224517169523596,37.30079733049846,0.0,Country/Region,105,43,0.26040399670042585,0,0.709663517826138,371,n/a,93,0.0,2,8.76,n/a,0,41,0,94,621,0,3999,0,5.53,0,0.21,0.0,0.61,0.0,2.48,0.0,2.2,0.0,0.05,0.97,28,235,2.22,0,94.47
HONG KONG,2623,57448,34,75.45,0.9635223789553947,574,205,0.0,0.22578065620139326,0.95,21.88,0,0.0,0.24154781322662644,21.901639344262296,10.6,1.14,9,0.26177435709096136,45.45482226458254,0.0,Country/Region,112,30,0.2432548831254035,0,1.0698339587212873,254,n/a,69,0.0,2,9.68,n/a,0,58,0,84,584,0,2418,0,7.82,0,0.0,0.0,0.34,0.0,4.27,0.0,2.63,0.0,0.08,2.21,25,278,3.2,0,92.18
MEXICO,3377,56525,35,73.41,0.6772705655907612,917,205,0.0,0.29068291116740563,0.59,27.15,15,0.0,0.23766693605756614,16.738229197512585,7.14,0.56,1,0.3370232572993429,39.24445069588392,0.0,Country/Region,93,19,0.23934657896991077,0,0.8176157831331635,297,n/a,80,0.0,2,8.79,n/a,0,44,0,96,354,0,3172,0,6.07,0,0.44,0.0,0.03,0.0,2.75,0.0,2.37,0.0,0.06,1.3,20,241,2.84,0,93.93
ARGENTINA,2963,56381,36,80.93,0.7580994937563281,774,307,0.0,0.25504692501895854,0.67,26.12,31,0.0,0.2370614687635849,19.02834964562943,7.42,0.74,2,0.29570622190641194,41.40167354033075,0.0,Country/Region,133,22,0.23873683270946552,0,0.9294817757397519,394,n/a,85,0.0,3,13.3,n/a,0,96,0,141,475,0,2656,0,10.36,0,1.05,0.0,0.07,0.0,4.49,0.0,2.87,0.0,0.1,3.24,20,220,4.76,0,89.64
IRELAND,2734,53226,37,70.3,0.878892538405267,650,265,0.0,0.23533523219771602,1.02,23.77,1,0.0,0.2237958485378154,19.468178493050477,9.91,1.68,1,0.272852112957182,41.52911371616679,0.0,Country/Region,150,46,0.22537746151707155,0,0.9509661874588934,186,n/a,74,0.0,22,6.8,n/a,0,99,0,113,623,0,2469,0,9.69,0,0.04,0.0,0.04,0.0,5.49,0.0,2.71,0.0,0.8,3.62,28,271,4.13,0,90.31
PORTUGAL,2197,43812,38,72.74,0.8756989076012746,665,205,0.0,0.1891117429182085,0.91,30.27,2,0.0,0.1842134241937919,19.941738734638143,8.69,0.91,3,0.21925972646924977,43.22875020482476,0.0,Country/Region,81,20,0.18551529974046405,0,0.9740982836452672,143,n/a,114,0.0,0,6.51,n/a,0,45,0,119,286,0,1992,0,9.33,0,0.09,0.0,0.14,0.0,3.69,0.0,5.19,0.0,0.0,2.05,20,191,5.42,0,90.67
SINGAPORE,2178,39418,39,76.77,1.1314932506887052,448,149,0.0,0.187476274954874,1.06,20.57,2,0.0,0.16573826245939216,18.098255280073463,9.92,0.96,6,0.21736353402368047,45.881193572084484,0.0,Country/Region,88,21,0.1669095700988225,0,0.8840492616961042,87,n/a,30,0.0,3,3.99,n/a,0,45,0,53,533,0,2029,0,6.84,0,0.09,0.0,0.28,0.0,4.04,0.0,1.38,0.0,0.14,2.07,23,216,2.43,0,93.16
TURKEY,2929,38628,40,74.87,0.6596258791396381,482,237,0.0,0.252120298137202,0.41,16.46,4,0.0,0.1624166016104673,13.188118811881187,6.38,0.55,7,0.29231303542486686,40.78677903721407,0.0,Country/Region,97,16,0.16356443436443543,0,0.6442027984675848,299,n/a,99,0.0,1,10.21,n/a,0,58,0,129,204,0,2692,0,8.09,0,0.14,0.0,0.24,0.0,3.31,0.0,3.38,0.0,0.03,1.98,12,187,4.4,0,91.91
NORTHERN IRELAND,1849,32007,41,70.9,0.8519060032449974,266,139,0.0,0.1591568560108182,0.97,14.39,2,0.0,0.13457771998928827,17.310438074634938,8.44,1.24,1,0.1845294648346121,40.96869583558681,0.0,Country/Region,96,23,0.13552880943104703,0,0.8455665898561151,318,n/a,13,0.0,3,17.2,n/a,0,59,0,40,288,0,1710,0,7.52,0,0.11,0.0,0.05,0.0,5.19,0.0,0.7,0.0,0.16,3.19,18,156,2.16,0,92.48
CHILE,1578,28821,42,79.59,0.7190996831432193,552,132,0.0,0.13582991821799412,0.7,34.98,7,0.0,0.12118175610995335,18.26425855513308,6.84,0.76,3,0.15748377258465002,40.778316413181244,0.0,Country/Region,87,12,0.12203817341869612,0,0.8921580583996831,107,n/a,30,0.0,2,6.78,n/a,0,23,0,35,149,0,1446,0,8.37,0,0.44,0.0,0.19,0.0,5.51,0.0,1.9,0.0,0.13,1.46,11,108,2.22,0,91.63
UKRAINE,4603,27676,43,57.61,0.27640916793395615,963,97,0.0,0.3962136334330969,0.22,20.92,20,0.0,0.1163674501960053,6.012600477949164,2.45,0.37,1,0.4593775698397618,22.74239354768629,0.0,Country/Region,28,17,0.11718984377835027,0,0.293698753340992,221,n/a,43,0.0,1,4.8,n/a,0,7,0,48,221,0,4506,0,2.11,0,0.43,0.0,0.02,0.0,0.61,0.0,0.93,0.0,0.02,0.15,10,113,1.04,0,97.89
EGYPT,2411,26786,44,78.02,0.5037639568643717,538,78,0.0,0.207532276821029,0.29,22.31,11,0.0,0.11262532594848239,11.109912899211945,4.48,0.66,9,0.24061684138250394,36.68604122770635,0.0,Country/Region,50,16,0.11342127314087624,0,0.5426882395050666,277,n/a,4,0.0,1,11.49,n/a,0,9,0,8,475,0,2333,0,3.24,0,0.46,0.0,0.37,0.0,2.07,0.0,0.17,0.0,0.04,0.37,7,108,0.33,0,96.76
BULGARIA,1773,24430,45,76.09,0.5835465313028765,561,93,0.0,0.1526149841574801,0.73,31.64,2,0.0,0.10271920827751156,13.778905809362662,5.47,0.96,3,0.1769446950523349,38.54769723632262,0.0,Country/Region,40,17,0.10344514682414718,0,0.6730610945221333,141,n/a,45,0.0,0,7.95,n/a,0,20,0,48,241,0,1680,0,5.25,0,0.11,0.0,0.17,0.0,2.26,0.0,2.54,0.0,0.0,1.13,13,97,2.71,0,94.75
SLOVAKIA,2220,22379,46,75.09,0.4233055405405406,574,101,0.0,0.1910915199264556,0.68,25.86,5,0.0,0.09409550397226489,10.080630630630631,3.47,0.86,2,0.22155511732441258,32.08455423423424,0.0,Country/Region,64,19,0.0947604969618334,0,0.49241067321291365,157,n/a,28,0.0,0,7.07,n/a,0,18,0,30,348,0,2119,0,4.55,0,0.23,0.0,0.09,0.0,2.88,0.0,1.26,0.0,0.0,0.81,15,77,1.35,0,95.45
ICELAND,286,19275,47,85.31,1.9868146853146855,110,22,0.0,0.02461809671124608,1.05,38.46,0,0.0,0.08104432007978041,67.3951048951049,15.03,1.05,0,0.028542686285937837,52.827768881118885,0.0,Country/Region,9,3,0.0816170775700138,0,3.2920627874029598,19,n/a,8,0.0,0,6.64,n/a,0,8,0,13,311,0,264,0,7.69,0,0.0,0.0,0.0,0.0,3.15,0.0,2.8,0.0,0.0,2.8,3,43,4.55,0,92.31
SAUDI ARABIA,1568,18933,48,75.45,0.5649154336734694,252,124,0.0,0.13496914560571277,0.51,16.07,1,0.0,0.07960633525657497,12.074617346938776,5.23,0.57,17,0.15648577656066617,39.133566772959185,0.0,Country/Region,73,9,0.08016893020145635,0,0.5898113594727054,75,n/a,26,0.0,2,4.78,n/a,0,37,0,33,199,0,1444,0,7.91,0,0.06,0.0,1.08,0.0,4.66,0.0,1.66,0.0,0.13,2.36,8,82,2.1,0,92.09
THAILAND,835,17607,49,79.88,0.9261758083832335,391,58,0.0,0.07187451312549117,1.08,46.83,2,0.0,0.07403099059116439,21.08622754491018,9.7,1.92,1,0.08333266800265068,46.59317784431138,0.0,Country/Region,35,16,0.0745541833865231,0,1.030003367979802,38,n/a,4,0.0,0,4.55,n/a,0,27,0,20,148,0,777,0,6.95,0,0.24,0.0,0.12,0.0,4.19,0.0,0.48,0.0,0.0,3.23,9,81,2.4,0,93.05
ROMANIA,1654,15234,50,62.76,0.47723905683192264,402,101,0.0,0.14237179007133222,0.6,24.3,1,0.0,0.06405339414243189,9.210399032648125,3.87,0.6,5,0.1650685423669272,31.424813966142683,0.0,Country/Region,44,10,0.06450607313626927,0,0.44990228829980544,171,n/a,51,0.0,0,10.34,n/a,0,11,0,51,142,0,1553,0,6.11,0,0.06,0.0,0.3,0.0,2.66,0.0,3.08,0.0,0.0,0.67,10,64,3.08,0,93.89
CROATIA,1045,15001,51,77.32,0.7483819138755982,340,82,0.0,0.08995073798339914,0.77,32.54,3,0.0,0.06307371442369836,14.355023923444977,5.84,1.63,1,0.10429058450631132,39.299683827751196,0.0,Country/Region,41,17,0.06351946981207662,0,0.7012028565606536,103,n/a,38,0.0,0,9.86,n/a,0,12,0,37,81,0,963,0,7.85,0,0.29,0.0,0.1,0.0,3.92,0.0,3.64,0.0,0.0,1.15,8,61,3.54,0,92.15
